identifier,TopicValue2,Topic,TopicValue,title,Date,Cartoonists,Publisher,NameAuthorities,EQPred_RingKen,Brownlee,KeyJohn,ParkerRobert,CHCHCityCouncil,EnglishSimon,MarryattTony,RingKen,SouthCanterburyFinanceLtd,CERA,AMI,ChristchurchCathedral,BuildingsEarthquakeEffect,Aftershocks,BuildingsRepairReconstruction,CityPlanning,Disasters_PsychologicalAspects,Sewerage,InfrastructureEconomics,Courage,World.Cup,EconomicCondition,mayor_bob_parker_auckland_anderton_local_prime_lower,pike_river_made_toilet_represents_bank_broken_reserve,buildings_people_city_rebuild_heading_building_house,house_jersey_asks_move_neighbour_live_report,rugby_world_cup_ball_buildings_damage_decision_tsunami,people_aftershocks_gambling_wondering_year_show_power,business_cbd_allowed_owners_large_central_point,recovery_cera_portaloo_damage_problems_back_portaloos,red_people_buildings_black_rubble_areas_damage,city_comments_boy_people_rebuild_map_ideas,week_time_rebuilding_contractors_work_party_labour,ring_moon_people_workers_ken_march_port,aftershocks_people_aftershock_liquefaction_house_great_phone,version_word_cathedral_reading_letters_large_home,insurance_finance_billion_government_cost_company_huge,people_couple_reading_months_time_news_council,city_council_people_tony_marryatt_june_pay_rise_large_orange
DCDL-0021211,5.83677482792527,rugby_world_cup_ball_buildings_damage_decision_tsunami,0.83677482792527,"Emmerson, Rod, 1955- :"You too huh..." 17 March 2011",17/03/2011,"Emmerson, Rod",New Zealand herald (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000983284169124877,0.000983284169124877,0.0501474926253687,0.000983284169124877,0.83677482792527,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.0993117010816126,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877
DCDL-0021212,14.768479776848,version_word_cathedral_reading_letters_large_home,0.768479776847978,"Emmerson, Rod, 1955- :Men of every creed and race, gather here before Thy face, asking Thee to bless this place ... remember Christchurch. 18 March 2011",18/03/2011,"Emmerson, Rod",New Zealand herald (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.210599721059972,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.768479776847978,0.00139470013947001,0.00139470013947001,0.00139470013947001
DCDL-0021217,7.66046790641872,business_cbd_allowed_owners_large_central_point,0.660467906418716,"Emmerson, Rod, 1955- :"Gerry Brownlee has announced a $6 million package to help businesses get back on their feet..." 23 March 2011",23/03/2011,"Emmerson, Rod",New Zealand herald (Newspaper),"Brownlee, Gerard Anthony (Hon), 1956- (name_authority)",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.000599880023995201,0.000599880023995201,0.240551889622076,0.0905818836232753,0.000599880023995201,0.000599880023995201,0.660467906418716,0.000599880023995201,0.000599880023995201,0.000599880023995201,0.000599880023995201,0.000599880023995201,0.000599880023995201,0.000599880023995201,0.000599880023995201,0.000599880023995201,0.000599880023995201
DCDL-0021239,1.36842105263158,mayor_bob_parker_auckland_anderton_local_prime_lower,0.368421052631579,"Emmerson, Rod, 1955- :"Spending $2 million on a plastic waka in these harsh economic times does have its long-term benefits. For starters you could live in it after the world cup." 7 April 2011",07/04/2011,"Emmerson, Rod",New Zealand herald (Newspaper),"Key, John Phillip (Rt Hon), 1961- (name_authority) # Auckland City (place_authority)",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.368421052631579,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.307221542227662,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.246022031823745,0.0624235006119951,0.00122399020807834
DCDL-0021242,15.4293059125964,insurance_finance_billion_government_cost_company_huge,0.429305912596401,"Emmerson, Rod, 1955- :The Age of austerity - "I'm a little short Bill. Can you spare me a five-a?" ... 8 April 2011",08/04/2011,"Emmerson, Rod",New Zealand herald (Newspaper),"AMI Insurance (name_authority) # English, Simon William (Hon), 1961- (name_authority)",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.215081405312768,0.000856898029134533,0.000856898029134533,0.215081405312768,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.129391602399314,0.429305912596401,0.000856898029134533,0.000856898029134533
DCDL-0021497,10.976011994003,city_comments_boy_people_rebuild_map_ideas,0.976011994002998,"Emmerson, Rod, 1955- :"Thank god you're here! What do you know about sewerage and water supply?" 8 June 2011",08/06/2011,"Emmerson, Rod",New Zealand herald (Newspaper),"Dalai Lama Tenzin Gyatso, 1935- (name_authority)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.976011994002998,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259
DCDL-0021505,13.9495268138801,aftershocks_people_aftershock_liquefaction_house_great_phone,0.949526813880126,"Emmerson, Rod, 1955- :"Anyone over it yet??" 14 May 2011",14/06/2011,"Emmerson, Rod",New Zealand herald (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.949526813880126,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211
DCDL-0021521,5.41166803615448,rugby_world_cup_ball_buildings_damage_decision_tsunami,0.411668036154478,"Emmerson, Rod, 1955- :"Men and women of Christchurch, we are here to help you..." ... 23 June 2011",23/06/2011,"Emmerson, Rod",New Zealand herald (Newspaper),"Key, John Phillip (Rt Hon), 1961- (name_authority)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419063270336894,0.000821692686935086,0.206244864420707,0.000821692686935086,0.411668036154478,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.288414133114215,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.0419063270336894,0.000821692686935086
DCDL-0021526,8.30134932533733,recovery_cera_portaloo_damage_problems_back_portaloos,0.301349325337331,"Emmerson, Rod, 1955- :Somewhere in Christchurch - "Gawd... oi! hurry up in there, will ya... For crying out loud..." ... 24 June 2011",25/06/2011,"Emmerson, Rod",New Zealand herald (Newspaper),"Brownlee, Gerard Anthony (Hon), 1956- (name_authority)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149925037481259,0.151424287856072,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.301349325337331,0.00149925037481259,0.226386806596702,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.0764617691154423,0.226386806596702
DCDL-0024732,1.76006074411541,mayor_bob_parker_auckland_anderton_local_prime_lower,0.760060744115414,"Smith, Ashley W, 1948- :[Bob Parker and Jim Anderton]. 20 September 2010",27/09/2010,"Smith, Ashley W",MG business - mercantile gazette (Serial),"Parker, Robert John (Sir), 1953- (name_authority) # Anderton, James Patrick (Hon), 1938- (name_authority)",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.760060744115414,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.228549734244495,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741
DCDL-0029375,9.60087241003272,red_people_buildings_black_rubble_areas_damage,0.600872410032715,"Ekers, Paul, 1961-: "My house is in ruins, my car is crushed and my garden has disappeared..." 7 September 2010",09/09/2010,"Ekers, Paul",Wellingtonian (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.164667393675027,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.110141766630316,0.600872410032715,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.110141766630316,0.00109051254089422,0.00109051254089422,0.00109051254089422
NOT-ATL-1,16.7218225419664,people_couple_reading_months_time_news_council,0.721822541966427,"[A sharp reminder to check my emergency survival kit...]",06/09/2010,"Bromhead, Peter",New Zealand herald (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00239808153477218,0.00239808153477218,0.24220623501199,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.721822541966427,0.00239808153477218
NOT-ATL-10,10.5822050290135,city_comments_boy_people_rebuild_map_ideas,0.58220502901354,"[Christchurch Kids]",09/09/2010,"Evans, Malcolm Paul",Timaru herald (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.292069632495164,0.00193423597678917,0.00193423597678917,0.58220502901354,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.0986460348162476
NOT-ATL-11,7.96163069544365,business_cbd_allowed_owners_large_central_point,0.961630695443645,"[Quake relief donations]",10/09/2010,"Evans, Malcolm Paul",Press (Christchurch, N.Z.) (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.961630695443645,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218
NOT-ATL-11_A,7.96163069544365,business_cbd_allowed_owners_large_central_point,0.961630695443645,"[Quake relief donations]",10/09/2010,"Evans, Malcolm Paul",Timaru herald (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.961630695443645,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218
NOT-ATL-11_B,7.96163069544365,business_cbd_allowed_owners_large_central_point,0.961630695443645,"[Quake relief donations]",10/09/2010,"Evans, Malcolm Paul",Manawatu standard (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.961630695443645,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218
NOT-ATL-12,3.678916827853,buildings_people_city_rebuild_heading_building_house,0.678916827852998,"[Photographers]",11/09/2010,"Nisbet, Alastair",Press (Christchurch, N.Z.) (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00193423597678917,0.00193423597678917,0.678916827852998,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.0986460348162476,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.195357833655706,0.00193423597678917,0.00193423597678917
NOT-ATL-13,8.49082007343941,recovery_cera_portaloo_damage_problems_back_portaloos,0.490820073439412,"[Signs of earthquake stress]",14/09/2010,"Evans, Malcolm Paul",Timaru herald (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.490820073439412,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.123623011015912,0.00122399020807834,0.00122399020807834,0.368421052631579,0.00122399020807834
NOT-ATL-14,5.53086419753086,rugby_world_cup_ball_buildings_damage_decision_tsunami,0.530864197530864,"[Nerves]",12/09/2010,"Nisbet, Alastair",Sunday star times (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.178130511463845,0.530864197530864,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.08994708994709,0.0017636684303351,0.178130511463845,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351
NOT-ATL-15,17.976011994003,city_council_people_tony_marryatt_june_pay_rise_large_orange,0.976011994002998,"The leaky home owner",13/09/2010,"Evans, Malcolm Paul",Timaru herald (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.976011994002998
NOT-ATL-15_A,17.9010494752624,city_council_people_tony_marryatt_june_pay_rise_large_orange,0.901049475262369,"The leaky home owner",13/09/2010,"Evans, Malcolm Paul",Press (Christchurch, N.Z.) (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.0764617691154423,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.901049475262369
NOT-ATL-15_B,17.976011994003,city_council_people_tony_marryatt_june_pay_rise_large_orange,0.976011994002998,"The leaky home owner",11/09/2010,"Evans, Malcolm Paul",Manawatu standard (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.976011994002998
NOT-ATL-16,9.60191846522782,red_people_buildings_black_rubble_areas_damage,0.601918465227818,"Deep holes need deep pockets",12/09/2010,"Bromhead, Peter",New Zealand herald (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.601918465227818,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.3621103117506,0.00239808153477218,0.00239808153477218
NOT-ATL-17,3.976011994003,buildings_people_city_rebuild_heading_building_house,0.976011994002998,"History, heritage, heart",15/09/2010,"Evans, Malcolm Paul",Press (Christchurch, N.Z.) (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00149925037481259,0.00149925037481259,0.976011994002998,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259
NOT-ATL-17_A,3.976011994003,buildings_people_city_rebuild_heading_building_house,0.976011994002998,"History, heritage, heart",09/09/2010,"Evans, Malcolm Paul",Manawatu standard (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00149925037481259,0.00149925037481259,0.976011994002998,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259
NOT-ATL-18,1.98255179934569,mayor_bob_parker_auckland_anderton_local_prime_lower,0.982551799345692,"[Local body elections]",16/09/2010,"Evans, Malcolm Paul",Wellingtonian (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.982551799345692,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422
NOT-ATL-18_A,1.98255179934569,mayor_bob_parker_auckland_anderton_local_prime_lower,0.982551799345692,"[Local body elections]",14/09/2010,"Evans, Malcolm Paul",Manawatu standard (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.982551799345692,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422
NOT-ATL-19,14.5822050290135,version_word_cathedral_reading_letters_large_home,0.58220502901354,"Establishing where the fault lies",08/09/2010,"Smith, Hayden",Otago daily times (Newspaper),"South Canterbury Finance Ltd (name_authority)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0986460348162476,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.292069632495164,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.58220502901354,0.00193423597678917,0.00193423597678917,0.00193423597678917
NOT-ATL-2,9.41144414168937,red_people_buildings_black_rubble_areas_damage,0.411444141689373,"[Mayoralty]",07/09/2010,"Nisbet, Alastair",Press (Christchurch, N.Z.) (Newspaper),"Parker, Robert John (Sir), 1953- (name_authority)",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275204359673025,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.411444141689373,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.275204359673025,0.00272479564032698,0.00272479564032698
NOT-ATL-20,8.72922022279349,recovery_cera_portaloo_damage_problems_back_portaloos,0.729220222793488,"[Sub-standard living conditions]",24/09/2010,"Evans, Malcolm Paul",Press (Christchurch, N.Z.) (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.129391602399314,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.729220222793488,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.129391602399314,0.000856898029134533
NOT-ATL-21,13.6839237057221,aftershocks_people_aftershock_liquefaction_house_great_phone,0.683923705722071,""Well, I for one, don't think it's all that great going camping to et away from buildings being shookup with earthquakes!"",08/01/2011,"Darroch, Bob",Timaru herald (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.683923705722071,0.00272479564032698,0.275204359673025,0.00272479564032698,0.00272479564032698
NOT-ATL-22,17.5476839237057,city_council_people_tony_marryatt_june_pay_rise_large_orange,0.547683923705722,"[earthquakes]",27/02/2011,"Nisbet, Alastair",Sunday star times (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.138964577656676,0.275204359673025,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.547683923705722
NOT-ATL-23,15.5374732334047,insurance_finance_billion_government_cost_company_huge,0.537473233404711,"[Enough]",14/06/2011,"Smith, Hayden",Otago daily times (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.430406852248394,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.537473233404711,0.00214132762312634,0.00214132762312634
NOT-ATL-24,3.91921664626683,buildings_people_city_rebuild_heading_building_house,0.91921664626683,"[Ian Athfield wants to ban one-way streets]",24/03/2011,"Nisbet, Alastair",Press (Christchurch, N.Z.) (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624235006119951,0.00122399020807834,0.91921664626683,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834
NOT-ATL-25,3.3621103117506,buildings_people_city_rebuild_heading_building_house,0.3621103117506,"[old fashioned earthquake]",12/02/2011,"Darroch, Bob",Timaru herald (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00239808153477218,0.00239808153477218,0.3621103117506,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.24220623501199,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.3621103117506,0.00239808153477218
NOT-ATL-26,9.90104947526237,red_people_buildings_black_rubble_areas_damage,0.901049475262369,"[The kiwi spirit]",27/02/2011,"Bromhead, Peter",New Zealand herald (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.901049475262369,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.0764617691154423,0.00149925037481259,0.00149925037481259,0.00149925037481259
NOT-ATL-27,3.37827715355805,buildings_people_city_rebuild_heading_building_house,0.378277153558052,"[Essential building block]",06/03/2011,"Bromhead, Peter",New Zealand herald (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00374531835205993,0.00374531835205993,0.378277153558052,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.378277153558052,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.191011235955056,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993
NOT-ATL-28,3.53086419753086,buildings_people_city_rebuild_heading_building_house,0.530864197530864,"[Rock for sale]",12/03/2011,"Darroch, Bob",Timaru herald (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017636684303351,0.0017636684303351,0.530864197530864,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.178130511463845,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.2663139329806,0.0017636684303351
NOT-ATL-29,2.43040685224839,pike_river_made_toilet_represents_bank_broken_reserve,0.430406852248394,"[Christchurch economy glue]",27/03/2011,"Bromhead, Peter",New Zealand herald (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.21627408993576,0.430406852248394,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.323340471092077,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634
NOT-ATL-3,1.56888168557536,mayor_bob_parker_auckland_anderton_local_prime_lower,0.568881685575365,"[A Mayor like Bob Parker]",07/09/2010,"Emmerson, Rod",New Zealand herald (Newspaper),"Parker, Robert John (Sir), 1953- (name_authority)",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568881685575365,0.00162074554294976,0.244732576985413,0.0826580226904376,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.0826580226904376,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976
NOT-ATL-30,3.97768479776848,buildings_people_city_rebuild_heading_building_house,0.97768479776848,"['My home town...']",28/02/2011,"Hodgson, Trace",Dominion post (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00139470013947001,0.00139470013947001,0.97768479776848,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001
NOT-ATL-30_A,3.97768479776848,buildings_people_city_rebuild_heading_building_house,0.97768479776848,"['My home town...']",28/02/2011,"Hodgson, Trace",Nelson mail (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00139470013947001,0.00139470013947001,0.97768479776848,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001
NOT-ATL-31,5.48784440842788,rugby_world_cup_ball_buildings_damage_decision_tsunami,0.487844408427877,"[Gerry Brownlee]",05/03/2011,"Scott, Thomas",Dominion post (Newspaper),"Brownlee, Gerard Anthony (Hon), 1956- (name_authority)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00162074554294976,0.163695299837925,0.325769854132901,0.00162074554294976,0.487844408427877,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976
