identifier,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.104.4,0.000986193293885602,0.247534516765286,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.740631163708087,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.104.5,0.000600961538461538,0.000600961538461538,0.000600961538461538,0.000600961538461538,0.391225961538462,0.000600961538461538,0.000600961538461538,0.000600961538461538,0.000600961538461538,0.511418269230769,0.000600961538461538,0.000600961538461538,0.000600961538461538,0.0907451923076923
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.104.6,0.000707213578500707,0.531117397454031,0.000707213578500707,0.000707213578500707,0.000707213578500707,0.106789250353607,0.000707213578500707,0.000707213578500707,0.000707213578500707,0.354314002828854,0.000707213578500707,0.000707213578500707,0.000707213578500707,0.000707213578500707
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.105.1,0.000600961538461538,0.000600961538461538,0.000600961538461538,0.180889423076923,0.000600961538461538,0.000600961538461538,0.0606971153846154,0.361177884615385,0.000600961538461538,0.000600961538461538,0.000600961538461538,0.391225961538462,0.000600961538461538,0.000600961538461538
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.105.2,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.771708683473389,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.211484593837535,0.00140056022408964,0.00140056022408964
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.105.3,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.590314136125654,0.263089005235602,0.0667539267015707,0.0667539267015707,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.105.4,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.0906642728904847,0.000897666068222621,0.449730700179533,0.449730700179533,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.106.1,0.00076103500761035,0.00076103500761035,0.229071537290715,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.114916286149163,0.647640791476408,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.00076103500761035
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.106.2,0.00150602409638554,0.00150602409638554,0.302710843373494,0.00150602409638554,0.0768072289156627,0.00150602409638554,0.00150602409638554,0.603915662650602,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.106.3,0.00109409190371991,0.00109409190371991,0.165207877461707,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.821663019693654,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.107.1,0.00076103500761035,0.419330289193303,0.0768645357686454,0.495433789954338,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.00076103500761035
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.107.2,0.000791139240506329,0.000791139240506329,0.238132911392405,0.119462025316456,0.000791139240506329,0.000791139240506329,0.198575949367089,0.435917721518987,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.000791139240506329
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.107.3,0.0541845493562232,0.000536480686695279,0.617489270386266,0.188304721030043,0.0273605150214592,0.000536480686695279,0.000536480686695279,0.0273605150214592,0.000536480686695279,0.0810085836909871,0.000536480686695279,0.000536480686695279,0.000536480686695279,0.000536480686695279
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.107.4,0.000496524329692155,0.000496524329692155,0.447368421052632,0.372889771598808,0.0253227408142999,0.000496524329692155,0.000496524329692155,0.149453823237339,0.000496524329692155,0.000496524329692155,0.000496524329692155,0.000496524329692155,0.000496524329692155,0.000496524329692155
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.108.1,0.000566893424036281,0.113945578231293,0.709183673469388,0.000566893424036281,0.000566893424036281,0.000566893424036281,0.000566893424036281,0.0856009070294785,0.0856009070294785,0.000566893424036281,0.000566893424036281,0.000566893424036281,0.000566893424036281,0.000566893424036281
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.108.2,0.00177304964539007,0.00177304964539007,0.445035460992908,0.00177304964539007,0.00177304964539007,0.00177304964539007,0.00177304964539007,0.356382978723404,0.179078014184397,0.00177304964539007,0.00177304964539007,0.00177304964539007,0.00177304964539007,0.00177304964539007
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.108.3,0.000707213578500707,0.000707213578500707,0.566478076379067,0.000707213578500707,0.000707213578500707,0.106789250353607,0.000707213578500707,0.318953323903819,0.000707213578500707,0.000707213578500707,0.000707213578500707,0.000707213578500707,0.000707213578500707,0.000707213578500707
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.109.1,0.000660501981505945,0.000660501981505945,0.000660501981505945,0.000660501981505945,0.000660501981505945,0.000660501981505945,0.231836195508587,0.42998678996037,0.0997357992073976,0.000660501981505945,0.000660501981505945,0.000660501981505945,0.231836195508587,0.000660501981505945
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.109.2,0.000509164969450102,0.000509164969450102,0.000509164969450102,0.255091649694501,0.000509164969450102,0.204175152749491,0.000509164969450102,0.306008146639511,0.000509164969450102,0.000509164969450102,0.229633401221996,0.000509164969450102,0.000509164969450102,0.000509164969450102
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.109.3,0.00177304964539007,0.00177304964539007,0.00177304964539007,0.00177304964539007,0.533687943262411,0.00177304964539007,0.179078014184397,0.00177304964539007,0.00177304964539007,0.267730496453901,0.00177304964539007,0.00177304964539007,0.00177304964539007,0.00177304964539007
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.110.1,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.174768518518519,0.00115740740740741,0.695601851851852,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.116898148148148
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.110.2,0.00140056022408964,0.00140056022408964,0.491596638655462,0.00140056022408964,0.00140056022408964,0.141456582633053,0.00140056022408964,0.351540616246499,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.111.1,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.219912472647702,0.766958424507659,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.111.2,0.00130890052356021,0.00130890052356021,0.524869109947644,0.00130890052356021,0.00130890052356021,0.132198952879581,0.00130890052356021,0.328534031413613,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.111.3,0.0740469208211144,0.000733137829912024,0.000733137829912024,0.000733137829912024,0.000733137829912024,0.000733137829912024,0.000733137829912024,0.25733137829912,0.000733137829912024,0.0740469208211144,0.587243401759531,0.000733137829912024,0.000733137829912024,0.000733137829912024
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.111.4,0.00115740740740741,0.34837962962963,0.00115740740740741,0.0590277777777778,0.00115740740740741,0.34837962962963,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.232638888888889,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.112.1,0.000897666068222621,0.000897666068222621,0.674147217235188,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.135547576301616,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.0906642728904847,0.0906642728904847,0.000897666068222621
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.112.2,0.00162866449511401,0.00162866449511401,0.00162866449511401,0.00162866449511401,0.00162866449511401,0.00162866449511401,0.00162866449511401,0.978827361563518,0.00162866449511401,0.00162866449511401,0.00162866449511401,0.00162866449511401,0.00162866449511401,0.00162866449511401
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.112.3,0.00194552529182879,0.00194552529182879,0.488326848249027,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.488326848249027,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.112.4,0.490228013029316,0.327361563517915,0.00162866449511401,0.00162866449511401,0.164495114006515,0.00162866449511401,0.00162866449511401,0.00162866449511401,0.00162866449511401,0.00162866449511401,0.00162866449511401,0.00162866449511401,0.00162866449511401,0.00162866449511401
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.112.5,0.00194552529182879,0.00194552529182879,0.877431906614786,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.0992217898832685,0.00194552529182879,0.00194552529182879
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.112.6,0.174768518518519,0.00115740740740741,0.811342592592593,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.112.7,0.248231966053748,0.000707213578500707,0.425035360678925,0.000707213578500707,0.318953323903819,0.000707213578500707,0.000707213578500707,0.000707213578500707,0.000707213578500707,0.000707213578500707,0.000707213578500707,0.000707213578500707,0.000707213578500707,0.000707213578500707
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.112.8,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.328534031413613,0.00130890052356021,0.655759162303665,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.113.1,0.00103734439834025,0.00103734439834025,0.00103734439834025,0.00103734439834025,0.00103734439834025,0.00103734439834025,0.00103734439834025,0.986514522821577,0.00103734439834025,0.00103734439834025,0.00103734439834025,0.00103734439834025,0.00103734439834025,0.00103734439834025
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.113.2,0.15210843373494,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.829819277108434,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.113.3,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.0502958579881657,0.789940828402367,0.000986193293885602,0.000986193293885602,0.0996055226824458,0.000986193293885602,0.0502958579881657,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.113.4,0.000939849624060151,0.000939849624060151,0.000939849624060151,0.000939849624060151,0.235902255639098,0.000939849624060151,0.000939849624060151,0.75281954887218,0.000939849624060151,0.000939849624060151,0.000939849624060151,0.000939849624060151,0.000939849624060151,0.000939849624060151
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.113.5,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.329321663019694,0.00109409190371991,0.00109409190371991,0.657549234135667,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.113.6,0.000496524329692155,0.000496524329692155,0.000496524329692155,0.000496524329692155,0.000496524329692155,0.596325719960278,0.000496524329692155,0.124627606752731,0.000496524329692155,0.273584905660377,0.000496524329692155,0.000496524329692155,0.000496524329692155,0.000496524329692155
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.114.1,0.000823723228995058,0.000823723228995058,0.000823723228995058,0.0831960461285008,0.0831960461285008,0.000823723228995058,0.000823723228995058,0.000823723228995058,0.000823723228995058,0.371499176276771,0.000823723228995058,0.000823723228995058,0.000823723228995058,0.453871499176277
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.114.2,0.0502958579881657,0.000986193293885602,0.000986193293885602,0.0502958579881657,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.888560157790927,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.114.3,0.00058343057176196,0.00058343057176196,0.00058343057176196,0.00058343057176196,0.00058343057176196,0.00058343057176196,0.00058343057176196,0.671528588098016,0.00058343057176196,0.00058343057176196,0.32147024504084,0.00058343057176196,0.00058343057176196,0.00058343057176196
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.114.4,0.165207877461707,0.00109409190371991,0.00109409190371991,0.165207877461707,0.00109409190371991,0.384026258205689,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.274617067833698,0.00109409190371991,0.00109409190371991,0.00109409190371991
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.115.1,0.00150602409638554,0.302710843373494,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.302710843373494,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.378012048192771,0.00150602409638554,0.00150602409638554
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.115.2,0.00177304964539007,0.00177304964539007,0.00177304964539007,0.533687943262411,0.00177304964539007,0.00177304964539007,0.00177304964539007,0.00177304964539007,0.00177304964539007,0.00177304964539007,0.00177304964539007,0.00177304964539007,0.445035460992908,0.00177304964539007
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.115.3,0.494082840236686,0.0502958579881657,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.444773175542406
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.115.4,0.232638888888889,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.116898148148148,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.174768518518519,0.46412037037037
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.115.5,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.754518072289157,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.227409638554217
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.115.6,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.232638888888889,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.521990740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.232638888888889,0.00115740740740741
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.116.1,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.561624649859944,0.00140056022408964,0.00140056022408964,0.42156862745098,0.00140056022408964,0.00140056022408964
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.116.2,0.00140056022408964,0.561624649859944,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.0714285714285714,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.351540616246499,0.00140056022408964,0.00140056022408964
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3.116.3,0.0021551724137931,0.0021551724137931,0.0021551724137931,0.0021551724137931,0.0021551724137931,0.0021551724137931,0.0021551724137931,0.0021551724137931,0.0021551724137931,0.0021551724137931,0.0021551724137931,0.0021551724137931,0.97198275862069,0.0021551724137931
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.1.1,0.132198952879581,0.328534031413613,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.0667539267015707,0.00130890052356021,0.459424083769634,0.00130890052356021
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.1.2,0.000897666068222621,0.584380610412926,0.31508078994614,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.0457809694793537,0.000897666068222621,0.0457809694793537,0.000897666068222621,0.000897666068222621,0.000897666068222621
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.1.3,0.000823723228995058,0.453871499176277,0.330313014827018,0.000823723228995058,0.000823723228995058,0.000823723228995058,0.165568369028007,0.000823723228995058,0.000823723228995058,0.000823723228995058,0.000823723228995058,0.000823723228995058,0.0420098846787479,0.000823723228995058
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.1.4,0.00140056022408964,0.281512605042017,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.211484593837535,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.491596638655462
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.2.1,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.982984293193717,0.00130890052356021
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.2.2,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.841736694677871,0.141456582633053,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.2.3,0.270197486535009,0.135547576301616,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.31508078994614,0.000897666068222621,0.0457809694793537,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.225314183123878,0.000897666068222621,0.000897666068222621
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.2.4,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.488326848249027,0.00194552529182879,0.00194552529182879,0.488326848249027,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.3.1,0.495756718528996,0.000707213578500707,0.000707213578500707,0.106789250353607,0.000707213578500707,0.000707213578500707,0.000707213578500707,0.000707213578500707,0.000707213578500707,0.000707213578500707,0.000707213578500707,0.000707213578500707,0.000707213578500707,0.38967468175389
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.3.2,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.135547576301616,0.000897666068222621,0.000897666068222621,0.270197486535009,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.584380610412926,0.000897666068222621,0.000897666068222621
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.3.3,0.110703812316716,0.330645161290323,0.000733137829912024,0.000733137829912024,0.220674486803519,0.000733137829912024,0.184017595307918,0.000733137829912024,0.147360703812317,0.000733137829912024,0.000733137829912024,0.000733137829912024,0.000733137829912024,0.000733137829912024
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.4.1,0.00140056022408964,0.00140056022408964,0.631652661064426,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.0714285714285714,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.281512605042017
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.4.2,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.0438144329896907,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.258591065292096,0.0867697594501718,0.000859106529209622,0.602233676975945,0.000859106529209622,0.000859106529209622
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.4.3,0.00122850122850123,0.00122850122850123,0.492628992628993,0.0626535626535627,0.00122850122850123,0.00122850122850123,0.00122850122850123,0.00122850122850123,0.00122850122850123,0.00122850122850123,0.00122850122850123,0.308353808353808,0.124078624078624,0.00122850122850123
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.5.1,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.789940828402367,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.198224852071006
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.5.2,0.543392504930966,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.444773175542406,0.000986193293885602,0.000986193293885602
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.6.1,0.000619578686493185,0.000619578686493185,0.000619578686493185,0.000619578686493185,0.000619578686493185,0.000619578686493185,0.372366790582404,0.217472118959108,0.0625774473358117,0.000619578686493185,0.000619578686493185,0.000619578686493185,0.341387856257745,0.000619578686493185
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.6.2,0.00177304964539007,0.00177304964539007,0.179078014184397,0.00177304964539007,0.00177304964539007,0.0904255319148936,0.00177304964539007,0.0904255319148936,0.00177304964539007,0.00177304964539007,0.00177304964539007,0.00177304964539007,0.533687943262411,0.0904255319148936
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.7.1,0.000859106529209622,0.000859106529209622,0.688144329896907,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.258591065292096,0.000859106529209622,0.0438144329896907,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.8.1,0.00103734439834025,0.312240663900415,0.00103734439834025,0.00103734439834025,0.00103734439834025,0.00103734439834025,0.00103734439834025,0.00103734439834025,0.0529045643153527,0.00103734439834025,0.00103734439834025,0.00103734439834025,0.62344398340249,0.00103734439834025
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.8.2,0.180430879712747,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.31508078994614,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.494614003590664
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.8.3,0.841736694677871,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.141456582633053,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.8.4,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.592702169625247,0.000986193293885602,0.395463510848126
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.8.5,0.815960912052117,0.00162866449511401,0.00162866449511401,0.00162866449511401,0.00162866449511401,0.00162866449511401,0.00162866449511401,0.164495114006515,0.00162866449511401,0.00162866449511401,0.00162866449511401,0.00162866449511401,0.00162866449511401,0.00162866449511401
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.8.6,0.330645161290323,0.000733137829912024,0.110703812316716,0.0373900293255132,0.000733137829912024,0.000733137829912024,0.000733137829912024,0.000733137829912024,0.000733137829912024,0.000733137829912024,0.000733137829912024,0.513929618768328,0.000733137829912024,0.000733137829912024
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.8.7,0.492628992628993,0.00122850122850123,0.124078624078624,0.00122850122850123,0.00122850122850123,0.00122850122850123,0.00122850122850123,0.00122850122850123,0.00122850122850123,0.00122850122850123,0.124078624078624,0.246928746928747,0.00122850122850123,0.00122850122850123
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.8.8,0.132760898282695,0.000660501981505945,0.000660501981505945,0.000660501981505945,0.000660501981505945,0.000660501981505945,0.396961690885073,0.000660501981505945,0.396961690885073,0.000660501981505945,0.000660501981505945,0.0667107001321004,0.000660501981505945,0.000660501981505945
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.8.9,0.00103734439834025,0.0529045643153527,0.312240663900415,0.62344398340249,0.00103734439834025,0.00103734439834025,0.00103734439834025,0.00103734439834025,0.00103734439834025,0.00103734439834025,0.00103734439834025,0.00103734439834025,0.00103734439834025,0.00103734439834025
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.9.1,0.0281146637265711,0.000551267916207277,0.414002205071665,0.551819184123484,0.000551267916207277,0.000551267916207277,0.000551267916207277,0.000551267916207277,0.000551267916207277,0.000551267916207277,0.000551267916207277,0.000551267916207277,0.000551267916207277,0.000551267916207277
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.9.2,0.000509164969450102,0.000509164969450102,0.560590631364562,0.0768839103869654,0.000509164969450102,0.000509164969450102,0.000509164969450102,0.000509164969450102,0.000509164969450102,0.000509164969450102,0.000509164969450102,0.356924643584521,0.000509164969450102,0.000509164969450102
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.9.3,0.00177304964539007,0.00177304964539007,0.179078014184397,0.00177304964539007,0.00177304964539007,0.00177304964539007,0.00177304964539007,0.00177304964539007,0.622340425531915,0.00177304964539007,0.00177304964539007,0.179078014184397,0.00177304964539007,0.00177304964539007
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.9.4,0.00194552529182879,0.00194552529182879,0.780155642023346,0.00194552529182879,0.00194552529182879,0.196498054474708,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.10.1,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.956967213114754,0.000683060109289617,0.0348360655737705,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4.10.2,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.391050583657588,0.488326848249027,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.0992217898832685,0.00194552529182879
