term,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14
1233,ἄργους,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,0.000591064970329709,4.0156127021861e-06,7.34333005331258e-06,0.00111224483329003,5.79112567900949e-06,0.000281335848806805,4.1096791162546e-06
1234,ἄτακτος,3.81638603508022e-06,5.92494282430175e-06,0.00137155810095325,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1235,ἀφανίζω,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.000260785181583371,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,0.00184317584338146,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1236,βοιωτάρχης,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,0.000344180647599509,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,0.00142912370317322,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1237,δήλιον,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,0.00200457731826766,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1238,διαγιγνώσκω,3.81638603508022e-06,0.000302172084039389,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,0.000204058768925451,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,0.00127068426823163,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1239,δίαιτα,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,0.000606357518030101,0.00257750884871271,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1240,διακρίνω,0.00133955149831316,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.000104937463505659,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,0.000204796247811491,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1241,δικαστής,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.000520531378379558,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1242,εἰσφέρω,3.81638603508022e-06,5.92494282430175e-06,0.000139619686923384,0.000344180647599509,1.03898478718475e-06,0.000564800296730902,0.000204058768925451,5.85212841910603e-06,0.000606357518030101,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1243,ἑκκαίδεκα,0.000385454989543102,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,0.000874459977530432,5.51638919229029e-06,0.00103152945817991
1244,ἕλλησιν,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.000520531378379558,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1245,ἑλλησπόντου,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,0.00088367139128501,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,0.00144249736980537
1246,ἐννέα,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,0.00290135396518375,5.51638919229029e-06,4.1096791162546e-06
1247,ἔξοδος,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,0.000283805124227966,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,0.00116401626148091,0.00110879422765035,4.1096791162546e-06
1248,ἔπαινος,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.000520531378379558,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1249,ἐπιφανής,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.000104937463505659,2.80995172502936e-06,0.000404116385519029,5.85212841910603e-06,4.0156127021861e-06,0.00221034234604709,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1250,εὔπορος,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,5.29882241464221e-05,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,0.00161026069357663,0.000374509832718941,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1251,ἔχθιστος,3.81638603508022e-06,0.000598419225254476,2.73764092006636e-06,6.74864014900997e-06,0.000312734420942609,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,0.00074167633538457,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1252,ζωγρέω,0.00114873219655915,5.92494282430175e-06,0.000139619686923384,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,0.000604174002112608,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1253,θέω,3.81638603508022e-06,5.92494282430175e-06,0.000550265824933338,6.74864014900997e-06,0.000312734420942609,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1254,ἰδέα,3.81638603508022e-06,5.92494282430175e-06,0.000550265824933338,6.74864014900997e-06,0.000208835942224134,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,0.00055715530842132,4.1096791162546e-06
1255,ἰωνίας,3.81638603508022e-06,0.000598419225254476,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,0.0016479813256181
1256,κακουργέω,3.81638603508022e-06,5.92494282430175e-06,0.000687147870936656,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,0.000295347409629484,0.00110879422765035,4.1096791162546e-06
1257,κατασκευάζω,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,0.000604174002112608,0.00205409707510622,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1258,κατηγορέω,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,0.00140778581423971,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1259,κύριος,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,0.000344180647599509,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,0.00074167633538457,0.000795365963406828,5.79112567900949e-06,5.51638919229029e-06,0.000415077590741715
1260,λοκροὶ,3.81638603508022e-06,0.00296839635497517,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1261,μεγαρέας,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,0.000804231618706187,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,0.000953805398348427,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1262,μεσσηνίους,0.000194635687789091,0.00178340779011483,2.73764092006636e-06,0.000344180647599509,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,0.00032004765858203,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1263,μεταβάλλω,3.81638603508022e-06,0.000302172084039389,2.73764092006636e-06,6.74864014900997e-06,0.000156886702864897,0.000564800296730902,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,0.00074167633538457,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1264,νικηράτου,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,0.003381068714654,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1265,νικίᾳ,3.81638603508022e-06,5.92494282430175e-06,0.00041338377893002,6.74864014900997e-06,1.03898478718475e-06,0.000986293055485307,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1266,ὄλυνθος,3.81638603508022e-06,5.92494282430175e-06,0.000550265824933338,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,0.00120434685189335,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1267,ὀρέγω,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.00046858213902032,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,0.000374509832718941,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1268,παραμένω,0.000194635687789091,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,0.000807138153139406,7.34333005331258e-06,0.000795365963406828,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1269,παρατυγχάνω,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.000364683660301846,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,0.000295347409629484,5.51638919229029e-06,0.000415077590741715
1270,πέρθω,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,0.000606357518030101,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,0.00193625260649389,4.1096791162546e-06
1271,πονέω,0.000767093593051124,5.92494282430175e-06,0.000687147870936656,6.74864014900997e-06,5.29882241464221e-05,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1272,πόντος,0.000194635687789091,0.000302172084039389,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,0.0023222413972828,5.51638919229029e-06,4.1096791162546e-06
1273,προαισθάνομαι,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,5.29882241464221e-05,2.80995172502936e-06,4.00115233187158e-06,0.00088367139128501,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,0.00123701341399264
1274,πρόγονος,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.00046858213902032,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,0.000161608223640431,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1275,προεῖδον,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.000156886702864897,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,0.000606357518030101,7.34333005331258e-06,3.16878869883198e-06,0.00116401626148091,5.51638919229029e-06,4.1096791162546e-06
1276,πρόξενος,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,0.000344180647599509,1.03898478718475e-06,2.80995172502936e-06,0.000804231618706187,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,0.000795365963406828,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1277,προφανής,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.000416632899661083,0.000283805124227966,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1278,πῦρ,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,0.00290135396518375,5.51638919229029e-06,4.1096791162546e-06
1279,σπεύδω,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.000364683660301846,0.000143307537976498,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,0.00032004765858203,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1280,στήλη,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,0.00294467535137834,0.00032004765858203,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1281,συμβάλλω,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,0.000344180647599509,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,0.000591064970329709,0.00120869942335802,0.000374509832718941,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1282,συμπέμπω,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,0.000424302710479434,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,0.00144249736980537
1283,συνωμοσία,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,0.00112679064173677,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,0.00055715530842132,4.1096791162546e-06
1284,συστρέφω,3.81638603508022e-06,0.000302172084039389,0.00123467605494993,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1285,σωφρονέω,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.000520531378379558,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1286,τάφος,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,0.00294467535137834,3.16878869883198e-06,5.79112567900949e-06,0.00055715530842132,4.1096791162546e-06
1287,φίλιππος,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,0.00276371098533744,4.1096791162546e-06
1288,χαλκιδῆς,3.81638603508022e-06,0.00267214921376009,2.73764092006636e-06,0.000344180647599509,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1289,χρύσεος,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,0.000606357518030101,0.00257750884871271,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1290,ἀδόκητος,3.81638603508022e-06,5.92494282430175e-06,0.000687147870936656,6.74864014900997e-06,0.000208835942224134,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1291,αἴγιναν,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,5.29882241464221e-05,2.80995172502936e-06,0.000604174002112608,0.00146888423319561,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1292,αἰγίνη,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,0.00263930991701682,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1293,ἀκροάομαι,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.000364683660301846,2.80995172502936e-06,0.000404116385519029,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1294,ἀλκιβιάδῃ,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,0.000986293055485307,4.00115233187158e-06,5.85212841910603e-06,0.000405576882920796,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1295,ἄλογος,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.00046858213902032,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1296,ἁμαρτία,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.00046858213902032,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1297,ἀναδέω,0.000767093593051124,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,0.00184317584338146,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1298,ἀνατίθημι,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.000312734420942609,2.80995172502936e-06,4.00115233187158e-06,0.00088367139128501,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1299,ἀνοκωχή,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,0.000564800296730902,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,0.000795365963406828,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1300,ἀξίωμα,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.000416632899661083,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,0.000374509832718941,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1301,ἀποκνέω,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.000260785181583371,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,0.000606357518030101,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,0.000209593634928985
1302,ἀποκομίζω,3.81638603508022e-06,5.92494282430175e-06,0.00041338377893002,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,0.00176149065415091,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1303,ἀποπειράομαι,0.00114873219655915,5.92494282430175e-06,0.00041338377893002,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1304,ἀριστερός,0.00114873219655915,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,0.00088367139128501,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1305,ἀσύνετος,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.00046858213902032,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1306,βασιλεία,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,0.00248789152572292,4.1096791162546e-06
1307,βοηθός,0.000957912894805135,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,0.000283805124227966,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,0.000415077590741715
1308,διαλλάσσω,3.81638603508022e-06,5.92494282430175e-06,0.000139619686923384,6.74864014900997e-06,0.000104937463505659,0.000845795469233838,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1309,διαπέμπω,3.81638603508022e-06,0.000598419225254476,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,0.000564800296730902,0.000604174002112608,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1310,διίστημι,3.81638603508022e-06,0.00119091350768465,0.00041338377893002,6.74864014900997e-06,5.29882241464221e-05,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,0.000281335848806805,4.1096791162546e-06
1311,δίωξις,0.000957912894805135,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,0.000298458549374407,0.000606357518030101,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1312,δόκησις,3.81638603508022e-06,5.92494282430175e-06,0.000139619686923384,6.74864014900997e-06,0.000416632899661083,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1313,δραχμή,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,0.000143307537976498,4.00115233187158e-06,5.85212841910603e-06,0.00161026069357663,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1314,ἐγγίγνομαι,3.81638603508022e-06,5.92494282430175e-06,0.000550265824933338,6.74864014900997e-06,0.000104937463505659,0.000424302710479434,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1315,ἐγκαταλαμβάνω,0.000576274291297113,5.92494282430175e-06,0.00041338377893002,0.00101904466250051,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1316,εἴκω,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,0.00046858213902032,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1317,εἰσπέμπω,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,0.00101904466250051,1.03898478718475e-06,2.80995172502936e-06,4.00115233187158e-06,5.85212841910603e-06,4.0156127021861e-06,7.34333005331258e-06,0.000953805398348427,5.79112567900949e-06,5.51638919229029e-06,4.1096791162546e-06
1318,ἐνάγω,3.81638603508022e-06,5.92494282430175e-06,2.73764092006636e-06,6.74864014900997e-06,1.03898478718475e-06,0.00070529788298237,4.00115233187158e-06,0.000298458549374407,4.0156127021861e-06,7.34333005331258e-06,3.16878869883198e-06,5.79112567900949e-06,5.51638919229029e-06,0.000620561546554445
