term,february_people_cathedral_aftershocks_rubble_buildings_september,city_council_community_reports_chief_executive_government_public,aftershocks_people_house_woman_september_couple_disaster,red_zone_homes_people_areas_damage_central,february_south_pike_river_zealand_island_news_september,describes_experience_touches_sep_family_work_dunedin,eqc_work_rebuild_commission_heading_ian_homes,buildings_city_heritage_architect_notes_discusses_auckland,john_key_labelled_cup_prime_february_rugby_world_representing,buildings_time_february_ring_moon_rubble_devastated,mayor_bob_parker_mp_local_february_special_anderton,finance_government_billion_economy_bill_english_rate_bank,insurance_recent_companies_house_ami_community_company,people_woman_newspaper_reading_comments_headline_february,city_people_university_cbd_including_magnitude_effects,party_year_gas_energy_oil_leader_exploration,people_february_september_jersey_victims_replies_zealand
gas,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,0.00209900054212597,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,0.0147617784849288,0.00378550477575271
held,1.56644057707671e-05,0.000785957558291852,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,0.00214522155450426,0.00556956413311535,0.00872896667319707,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
holding,0.00549820642553925,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,0.00640725113298953,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
loss,1.56644057707671e-05,0.000785957558291852,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,0.00569286900722611,2.65329406458118e-05,0.00348906712631535,0.00143488329142338,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
overseas,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,0.00550571409769901,0.00672942992834248,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,0.00378550477575271
owner,1.56644057707671e-05,0.00695033056450246,1.96699384330927e-05,0.00571298360975927,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
professor,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,0.00143386476241855,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,0.00546376716950739,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,0.00729313216578535,2.94646277144288e-05,2.50695680513425e-05
seismic,0.00158210498284748,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,0.00646075253815278,0.000724030721617286,2.65329406458118e-05,1.39006658418938e-05,0.000724545028342497,0.00834049156252598,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
staff,1.56644057707671e-05,0.00386814406139715,1.96699384330927e-05,0.00489916828073374,2.1464294146687e-05,0.00356336688482233,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
street,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,0.0040853529517082,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,0.00418410041841004,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,0.00629246158088696
student,1.56644057707671e-05,0.00926197044183144,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,0.00143386476241855,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,0.00221544670863586,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
suburbs,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,0.00164390696463159,0.00646075253815278,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,0.00672942992834248,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
taking,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,0.00111016783125449,2.19351159270877e-05,0.00672942992834248,0.00364831235352388,1.61710247578389e-05,2.94646277144288e-05,0.00503898317831984
team,1.56644057707671e-05,0.00926197044183144,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,0.00437536733494417,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
version,0.0101975281567694,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,0.00253402473610901,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
weeks,0.00236532527138583,1.54109325155265e-05,1.96699384330927e-05,0.00327153762268266,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,0.000724545028342497,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,0.00968856459445746,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
built,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,0.00400647403751758,0.00348906712631535,1.42067652616176e-05,2.77092742941062e-05,0.00111016783125449,2.19351159270877e-05,1.67816207689339e-05,0.00727246369808403,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
case,1.56644057707671e-05,1.54109325155265e-05,0.002970160703397,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,0.00798641513438934,1.39006658418938e-05,0.000724545028342497,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,0.0042121868130024,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
costs,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,0.00214369880321981,2.65329406458118e-05,1.39006658418938e-05,0.00356589808066601,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,0.00589034888989579,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
current,1.56644057707671e-05,0.00540923731294981,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,0.00356336688482233,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,0.00444915878487875,2.50695680513425e-05
director,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,0.00427320092562359,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,0.00253402473610901,2.41610089637343e-05,1.61710247578389e-05,0.00886885294204308,2.50695680513425e-05
economy,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,0.0142797604685341,1.67816207689339e-05,0.00244026190533717,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
energy,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,0.0042121868130024,2.41610089637343e-05,1.61710247578389e-05,0.0147617784849288,2.50695680513425e-05
frames,1.56644057707671e-05,1.54109325155265e-05,0.00690414839001554,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,0.00592239017060019,0.00503898317831984
great,0.00941430786823102,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,0.00324110841614973,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
health,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,0.00924203921123241,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,0.00169494369766232,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
ian,1.56644057707671e-05,0.0023270508098445,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,0.0146196502958423,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,0.00111016783125449,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
infrastructure,1.56644057707671e-05,0.00386814406139715,1.96699384330927e-05,1.62763065805108e-05,0.00646075253815278,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,0.00325037597632562,2.94646277144288e-05,2.50695680513425e-05
jersey,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,0.0188272456065582
map,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,0.0118268260748245,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,0.0048563628017106,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
mentions,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,0.00569286900722611,2.65329406458118e-05,0.00140396725003128,1.42067652616176e-05,0.00695502784782067,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
night,0.00314854555992418,1.54109325155265e-05,0.00395365762505163,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,0.00764056683863384,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
official,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,0.00538753783081843,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,0.00285555981758513,2.77092742941062e-05,2.17679966912645e-05,0.00660246989405339,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
portaloo,0.00314854555992418,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,0.0118268260748245,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
power,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,0.000724030721617286,2.65329406458118e-05,1.39006658418938e-05,0.00356589808066601,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,0.000824722262649784,2.94646277144288e-05,0.0100528967885883
refugees,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,0.0105958755839125,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,0.00253202637318559
risk,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,0.00696423358678881,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,0.0042121868130024,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
role,1.56644057707671e-05,0.000785957558291852,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,0.00569286900722611,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,0.00505126785144909,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
situation,1.56644057707671e-05,1.54109325155265e-05,0.00395365762505163,1.62763065805108e-05,2.1464294146687e-05,0.00569286900722611,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,0.00111016783125449,0.00221544670863586,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
title,0.00471498613700089,1.54109325155265e-05,0.00100316686008773,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,0.00533312106980817,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,0.00503898317831984
access,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,0.00571298360975927,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,0.00111869091228147,1.67816207689339e-05,0.0048563628017106,0.00163327350054173,2.94646277144288e-05,2.50695680513425e-05
act,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,0.0013531799729364,0.00140396725003128,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,0.00660246989405339,0.00337310577455571,2.41610089637343e-05,1.61710247578389e-05,0.00150269601343587,2.50695680513425e-05
announced,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,0.00652679893878481,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,0.00356589808066601,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,0.00150269601343587,2.50695680513425e-05
coming,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,0.00489916828073374,2.1464294146687e-05,0.000724030721617286,0.00665976810209876,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,0.00111016783125449,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,0.00127854797061847
crack,1.56644057707671e-05,0.000785957558291852,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,0.00665976810209876,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,0.00872896667319707,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
debate,1.56644057707671e-05,1.54109325155265e-05,0.002970160703397,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,0.00557416700259942,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,0.00331220250499024,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
decisions,1.56644057707671e-05,1.54109325155265e-05,0.00100316686008773,0.00489916828073374,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,0.00348906712631535,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,0.00169494369766232,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
design,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,0.000830091635606048,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,0.00835430017097819,0.000724545028342497,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
early,0.00236532527138583,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,0.00427320092562359,2.65329406458118e-05,1.39006658418938e-05,0.00214522155450426,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,0.00163327350054173,2.94646277144288e-05,2.50695680513425e-05
emergency,1.56644057707671e-05,1.54109325155265e-05,0.00395365762505163,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,0.0064845809278934,2.94646277144288e-05,0.00253202637318559
families,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,0.00427320092562359,0.00267982700522699,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,0.00660246989405339,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
flag,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,0.00285555981758513,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,0.0125598535937226
