identifier,nz_company_canterbury_exploration_fracking_gas_oil,earthquake_canterbury_talks_commission_speaks_economic_earthquakes,christchurch_earthquake_high_house_party_including_damaged,mayor_christchurch_bob_parker_architect_river_writer,quake_christchurch_earthquake_talks_experience_feb_nz,christchurch_earthquake_city_talks_business_recovery_earthquakes,earthquake_earthquakes_talks_canterbury_university_community_lessons,nz_christchurch_civil_earthquake_national_defence_approach,earthquake_buildings_christchurch_city_building_heritage_notes,christchurch_earthquake_feb_talks_includes_sep_dunedin,christchurch_earthquake_city_people_residents_describes_quake,insurance_christchurch_earthquakes_rebuilding_executive_companies_nz
INNZ-45131,0.199074074074074,0.0337301587301587,0.000661375661375661,0.000661375661375661,0.000661375661375661,0.26521164021164,0.000661375661375661,0.298280423280423,0.000661375661375661,0.000661375661375661,0.199074074074074,0.000661375661375661
INNZ-45154,0.000523012552301255,0.000523012552301255,0.262029288702929,0.000523012552301255,0.445083682008368,0.235878661087866,0.0528242677824268,0.000523012552301255,0.000523012552301255,0.000523012552301255,0.000523012552301255,0.000523012552301255
INNZ-45164,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.165032679738562,0.573529411764706,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.246732026143791
INNZ-45213,0.00076219512195122,0.00076219512195122,0.305640243902439,0.00076219512195122,0.00076219512195122,0.686737804878049,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.00076219512195122
INNZ-45572,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.992476060191518,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776
INNZ-45581,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.736928104575163,0.246732026143791
INNZ-45702,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.992476060191518,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776
INNZ-45727,0.269900497512438,0.000414593698175788,0.373548922056385,0.0418739635157546,0.000414593698175788,0.000414593698175788,0.228441127694859,0.0833333333333333,0.000414593698175788,0.000414593698175788,0.000414593698175788,0.000414593698175788
INNZ-45887,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.381859756097561,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.610518292682927,0.00076219512195122
INNZ-46552,0.000708215297450425,0.000708215297450425,0.0361189801699717,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.708923512747875,0.248583569405099,0.000708215297450425
INNZ-46636,0.000640204865556978,0.000640204865556978,0.000640204865556978,0.000640204865556978,0.000640204865556978,0.000640204865556978,0.000640204865556978,0.000640204865556978,0.608834827144686,0.000640204865556978,0.384763124199744,0.000640204865556978
INNZ-46725,0.000398089171974522,0.000398089171974522,0.000398089171974522,0.000398089171974522,0.000398089171974522,0.000398089171974522,0.99562101910828,0.000398089171974522,0.000398089171974522,0.000398089171974522,0.000398089171974522,0.000398089171974522
INNZ-46818,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.986453201970443,0.00123152709359606,0.00123152709359606,0.00123152709359606
INNZ-46849,0.00163398692810458,0.98202614379085,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458
INNZ-46851,0.00163398692810458,0.900326797385621,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.0833333333333333,0.00163398692810458,0.00163398692810458,0.00163398692810458
