identifier,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14
DCDL-0018609,0.00122699386503067,0.246625766871166,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.737423312883436
DCDL-0018866,0.000422832980972516,0.000422832980972516,0.000422832980972516,0.402114164904863,0.000422832980972516,0.000422832980972516,0.000422832980972516,0.190697674418605,0.000422832980972516,0.000422832980972516,0.000422832980972516,0.402114164904863,0.000422832980972516,0.000422832980972516,0.000422832980972516
DCDL-0019633,0.000550964187327824,0.000550964187327824,0.000550964187327824,0.000550964187327824,0.000550964187327824,0.634159779614325,0.000550964187327824,0.000550964187327824,0.000550964187327824,0.0831955922865014,0.000550964187327824,0.000550964187327824,0.000550964187327824,0.000550964187327824,0.27603305785124
DCDL-0017463,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.879923518164436,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.115105162523901
DCDL-0016957,0.000422832980972516,0.000422832980972516,0.000422832980972516,0.190697674418605,0.000422832980972516,0.000422832980972516,0.000422832980972516,0.000422832980972516,0.000422832980972516,0.000422832980972516,0.000422832980972516,0.000422832980972516,0.000422832980972516,0.0849894291754757,0.719238900634249
DCDL-0017440,0.0184448462929476,0.000361663652802893,0.0184448462929476,0.000361663652802893,0.759855334538879,0.000361663652802893,0.000361663652802893,0.000361663652802893,0.000361663652802893,0.199276672694394,0.000361663652802893,0.000361663652802893,0.000361663652802893,0.000361663652802893,0.000361663652802893
DCDL-0018689,0.00056657223796034,0.00056657223796034,0.00056657223796034,0.00056657223796034,0.00056657223796034,0.00056657223796034,0.538810198300283,0.00056657223796034,0.198866855524079,0.255524079320113,0.00056657223796034,0.00056657223796034,0.00056657223796034,0.00056657223796034,0.00056657223796034
DCDL-0016995,0.000262123197903014,0.000262123197903014,0.327916120576671,0.511402359108781,0.000262123197903014,0.000262123197903014,0.157536041939712,0.000262123197903014,0.000262123197903014,0.000262123197903014,0.000262123197903014,0.000262123197903014,0.000262123197903014,0.000262123197903014,0.000262123197903014
DCDL-0017039,0.000441501103752759,0.0445916114790287,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.375717439293598,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.57439293598234,0.000441501103752759,0.000441501103752759,0.000441501103752759
DCDL-0017054,0.000292825768667643,0.0295754026354319,0.102781844802343,0.000292825768667643,0.000292825768667643,0.000292825768667643,0.512737920937043,0.000292825768667643,0.307759882869693,0.0442166910688141,0.000292825768667643,0.000292825768667643,0.000292825768667643,0.000292825768667643,0.000292825768667643
DCDL-0019574,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.961643835616438,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726
DCDL-0017801,0.000536193029490617,0.000536193029490617,0.107774798927614,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.6171581769437,0.000536193029490617,0.215013404825737,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.0541554959785523
DCDL-0018548,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.114828897338403,0.190874524714829,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.685171102661597,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259
DCDL-0018820,0.0891651865008881,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.550976909413854,0.000355239786856128,0.337833037300178,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.0181172291296625,0.000355239786856128
DCDL-0017739,0.361038961038961,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.274458874458874,0.361038961038961
DCDL-0018567,0.000343053173241852,0.000343053173241852,0.566380789022298,0.309090909090909,0.000343053173241852,0.12041166380789,0.000343053173241852,0.000343053173241852,0.000343053173241852,0.000343053173241852,0.000343053173241852,0.000343053173241852,0.000343053173241852,0.000343053173241852,0.000343053173241852
DCDL-0018523,0.124279835390947,0.000823045267489712,0.000823045267489712,0.000823045267489712,0.0419753086419753,0.000823045267489712,0.000823045267489712,0.000823045267489712,0.000823045267489712,0.000823045267489712,0.247736625514403,0.000823045267489712,0.000823045267489712,0.288888888888889,0.288888888888889
DCDL-0017281,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.375468975468975,0.000288600288600289,0.000288600288600289,0.620779220779221,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.000288600288600289
DCDL-0018969,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.13542600896861,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.225112107623318,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.628699551569507
DCDL-0019477,0.000732600732600733,0.0373626373626374,0.000732600732600733,0.000732600732600733,0.403663003663004,0.000732600732600733,0.0373626373626374,0.000732600732600733,0.44029304029304,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.073992673992674
DCDL-0018029,0.00024906600249066,0.00024906600249066,0.00024906600249066,0.00024906600249066,0.0625155666251557,0.0625155666251557,0.00024906600249066,0.00024906600249066,0.00024906600249066,0.00024906600249066,0.00024906600249066,0.00024906600249066,0.00024906600249066,0.00024906600249066,0.871980074719801
DCDL-0019349,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.136842105263158,0.000389863547758285,0.000389863547758285,0.409746588693957,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.448732943469786,0.000389863547758285,0.000389863547758285,0.000389863547758285
DCDL-0018577,0.000472813238770686,0.000472813238770686,0.000472813238770686,0.000472813238770686,0.000472813238770686,0.331442080378251,0.236879432624113,0.000472813238770686,0.189598108747045,0.236879432624113,0.000472813238770686,0.000472813238770686,0.000472813238770686,0.000472813238770686,0.000472813238770686
DCDL-0019094,0.208290155440415,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.208290155440415,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.104663212435233,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.467357512953368
DCDL-0019589,0.0928406466512702,0.00046189376443418,0.254503464203233,0.300692840646651,0.00046189376443418,0.00046189376443418,0.00046189376443418,0.00046189376443418,0.00046189376443418,0.00046189376443418,0.00046189376443418,0.00046189376443418,0.254503464203233,0.00046189376443418,0.0928406466512702
DCDL-0018020,0.000306278713629403,0.245329249617152,0.000306278713629403,0.000306278713629403,0.000306278713629403,0.000306278713629403,0.153445635528331,0.000306278713629403,0.000306278713629403,0.000306278713629403,0.000306278713629403,0.000306278713629403,0.000306278713629403,0.597549770290965,0.000306278713629403
DCDL-0017099,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.345812807881773,0.641379310344828,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847
DCDL-0018504,0.000306278713629403,0.000306278713629403,0.903828483920368,0.0921898928024502,0.000306278713629403,0.000306278713629403,0.000306278713629403,0.000306278713629403,0.000306278713629403,0.000306278713629403,0.000306278713629403,0.000306278713629403,0.000306278713629403,0.000306278713629403,0.000306278713629403
DCDL-0019357,0.681553398058252,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.0990291262135923,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.196116504854369
DCDL-0018002,0.301287553648069,0.000858369098712447,0.000858369098712447,0.000858369098712447,0.000858369098712447,0.000858369098712447,0.000858369098712447,0.000858369098712447,0.344206008583691,0.344206008583691,0.000858369098712447,0.000858369098712447,0.000858369098712447,0.000858369098712447,0.000858369098712447
DCDL-0017165,0.000343053173241852,0.000343053173241852,0.000343053173241852,0.000343053173241852,0.000343053173241852,0.737907375643225,0.000343053173241852,0.000343053173241852,0.000343053173241852,0.000343053173241852,0.000343053173241852,0.000343053173241852,0.000343053173241852,0.000343053173241852,0.257632933104631
DCDL-0017103,0.208988764044944,0.000321027287319422,0.000321027287319422,0.000321027287319422,0.000321027287319422,0.0966292134831461,0.000321027287319422,0.000321027287319422,0.0805778491171749,0.610272873194222,0.000321027287319422,0.000321027287319422,0.000321027287319422,0.000321027287319422,0.000321027287319422
DCDL-0018159,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.4351966873706,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.497308488612836,0.00041407867494824,0.00041407867494824,0.0625258799171843,0.00041407867494824,0.00041407867494824,0.00041407867494824
DCDL-0018385,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.991054313099041,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748
DCDL-0018636,0.000496277915632754,0.000496277915632754,0.000496277915632754,0.000496277915632754,0.000496277915632754,0.000496277915632754,0.000496277915632754,0.000496277915632754,0.000496277915632754,0.000496277915632754,0.000496277915632754,0.993052109181141,0.000496277915632754,0.000496277915632754,0.000496277915632754
DCDL-0017871,0.000229095074455899,0.000229095074455899,0.000229095074455899,0.000229095074455899,0.000229095074455899,0.000229095074455899,0.0231386025200458,0.000229095074455899,0.950973654066438,0.000229095074455899,0.0231386025200458,0.000229095074455899,0.000229095074455899,0.000229095074455899,0.000229095074455899
DCDL-0017326,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.829097605893186,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.166114180478821
DCDL-0019535,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.753383458646617,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.227067669172932,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624
DCDL-0017058,0.000349040139616056,0.000349040139616056,0.000349040139616056,0.000349040139616056,0.192321116928447,0.0352530541012216,0.000349040139616056,0.000349040139616056,0.750785340314136,0.000349040139616056,0.0178010471204188,0.000349040139616056,0.000349040139616056,0.000349040139616056,0.000349040139616056
DCDL-0016956,0.00130718954248366,0.00130718954248366,0.981699346405229,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366
DCDL-0019341,0.33167701863354,0.00041407867494824,0.00041407867494824,0.166045548654244,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.290269151138716,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.145341614906832,0.00041407867494824,0.0625258799171843
DCDL-0018485,0.00130718954248366,0.78562091503268,0.00130718954248366,0.197385620915033,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366
DCDL-0019128,0.415974440894569,0.000638977635782748,0.224281150159744,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.352076677316294
DCDL-0018830,0.123926380368098,0.00122699386503067,0.00122699386503067,0.676073619631902,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.0625766871165644,0.00122699386503067,0.123926380368098,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067
DCDL-0017024,0.137201365187713,0.00068259385665529,0.444368600682594,0.00068259385665529,0.00068259385665529,0.205460750853242,0.00068259385665529,0.00068259385665529,0.205460750853242,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529
DCDL-0019199,0.355082742316785,0.000472813238770686,0.000472813238770686,0.000472813238770686,0.000472813238770686,0.000472813238770686,0.544208037825059,0.000472813238770686,0.000472813238770686,0.0950354609929078,0.000472813238770686,0.000472813238770686,0.000472813238770686,0.000472813238770686,0.000472813238770686
DCDL-0018743,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.507212475633528,0.117348927875244,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.370760233918129,0.000389863547758285
DCDL-0019117,0.536729222520107,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.134584450402145,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.322252010723861,0.000536193029490617,0.000536193029490617,0.000536193029490617
DCDL-0019108,0.000405679513184584,0.000405679513184584,0.000405679513184584,0.000405679513184584,0.000405679513184584,0.000405679513184584,0.000405679513184584,0.345233265720081,0.000405679513184584,0.000405679513184584,0.000405679513184584,0.000405679513184584,0.000405679513184584,0.000405679513184584,0.649492900608519
DCDL-0019302,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.984699453551912,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339
DCDL-0019264,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.987443946188341,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085
DCDL-0017837,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.542857142857143,0.148768472906404,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.148768472906404,0.148768472906404,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847
DCDL-0016883,0.000262123197903014,0.000262123197903014,0.000262123197903014,0.0264744429882045,0.000262123197903014,0.000262123197903014,0.000262123197903014,0.0133682830930537,0.000262123197903014,0.000262123197903014,0.000262123197903014,0.000262123197903014,0.957011795543906,0.000262123197903014,0.000262123197903014
DCDL-0018208,0.273720136518771,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.71740614334471,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529
DCDL-0019789,0.000823045267489712,0.000823045267489712,0.000823045267489712,0.000823045267489712,0.247736625514403,0.000823045267489712,0.000823045267489712,0.000823045267489712,0.000823045267489712,0.000823045267489712,0.000823045267489712,0.700411522633745,0.000823045267489712,0.0419753086419753,0.000823045267489712
DCDL-0019599,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.0625766871165644,0.00122699386503067,0.614723926380368,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.307975460122699,0.00122699386503067
DCDL-0018176,0.000240096038415366,0.000240096038415366,0.000240096038415366,0.10828331332533,0.024249699879952,0.000240096038415366,0.000240096038415366,0.0962785114045618,0.144297719087635,0.000240096038415366,0.000240096038415366,0.0842737094837935,0.540456182472989,0.000240096038415366,0.000240096038415366
DCDL-0021098,0.350276243093923,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.0372007366482505,0.000368324125230203,0.166114180478821,0.000368324125230203,0.000368324125230203,0.442357274401473,0.000368324125230203,0.000368324125230203
DCDL-0018686,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.990443686006826,0.00068259385665529,0.00068259385665529,0.00068259385665529
DCDL-0019282,0.476923076923077,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.513553113553114,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733
DCDL-0018901,0.000484261501210654,0.000484261501210654,0.000484261501210654,0.000484261501210654,0.000484261501210654,0.000484261501210654,0.291041162227603,0.0731234866828087,0.000484261501210654,0.000484261501210654,0.000484261501210654,0.000484261501210654,0.000484261501210654,0.630024213075061,0.000484261501210654
DCDL-0018622,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.0902654867256637,0.00176991150442478,0.886725663716814,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478
DCDL-0019683,0.00465116279069767,0.00465116279069767,0.00465116279069767,0.00465116279069767,0.00465116279069767,0.00465116279069767,0.00465116279069767,0.00465116279069767,0.00465116279069767,0.00465116279069767,0.00465116279069767,0.00465116279069767,0.00465116279069767,0.934883720930233,0.00465116279069767
DCDL-0019168,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.0211180124223602,0.00041407867494824,0.00041407867494824,0.166045548654244,0.807867494824017,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.00041407867494824
DCDL-0017979,0.000292825768667643,0.000292825768667643,0.000292825768667643,0.410248901903367,0.0149341142020498,0.000292825768667643,0.2199121522694,0.175988286969253,0.175988286969253,0.000292825768667643,0.000292825768667643,0.000292825768667643,0.000292825768667643,0.000292825768667643,0.000292825768667643
DCDL-0016453,0.550074294205052,0.000297176820208024,0.000297176820208024,0.000297176820208024,0.000297176820208024,0.0151560178306092,0.342050520059435,0.000297176820208024,0.0894502228826152,0.000297176820208024,0.000297176820208024,0.000297176820208024,0.000297176820208024,0.000297176820208024,0.000297176820208024
DCDL-0017854,0.245528455284553,0.0016260162601626,0.0016260162601626,0.733333333333333,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626
DCDL-0016826,0.130021598272138,0.475593952483801,0.000431965442764579,0.000431965442764579,0.000431965442764579,0.000431965442764579,0.151619870410367,0.000431965442764579,0.000431965442764579,0.238012958963283,0.000431965442764579,0.000431965442764579,0.000431965442764579,0.000431965442764579,0.000431965442764579
DCDL-0018073,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.840559440559441,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.141258741258741,0.0013986013986014,0.0013986013986014
DCDL-0018660,0.000496277915632754,0.000496277915632754,0.000496277915632754,0.000496277915632754,0.199007444168735,0.000496277915632754,0.447146401985112,0.24863523573201,0.000496277915632754,0.000496277915632754,0.000496277915632754,0.000496277915632754,0.000496277915632754,0.0997518610421836,0.000496277915632754
DCDL-0016852,0.00240963855421687,0.12289156626506,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.243373493975904,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.604819277108434,0.00240963855421687
DCDL-0021944,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.966265060240964,0.00240963855421687,0.00240963855421687,0.00240963855421687
DCDL-0019226,0.000441501103752759,0.0666666666666667,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.927593818984547,0.000441501103752759,0.000441501103752759,0.000441501103752759
DCDL-0018766,0.000550964187327824,0.000550964187327824,0.0556473829201102,0.634159779614325,0.000550964187327824,0.000550964187327824,0.27603305785124,0.000550964187327824,0.000550964187327824,0.000550964187327824,0.000550964187327824,0.000550964187327824,0.000550964187327824,0.000550964187327824,0.028099173553719
DCDL-0018454,0.000288600288600289,0.000288600288600289,0.0724386724386724,0.303318903318903,0.0147186147186147,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.606349206349206,0.000288600288600289
DCDL-0017500,0.0166394779771615,0.032952691680261,0.00032626427406199,0.00032626427406199,0.00032626427406199,0.00032626427406199,0.00032626427406199,0.620228384991843,0.00032626427406199,0.00032626427406199,0.00032626427406199,0.00032626427406199,0.326590538336052,0.00032626427406199,0.00032626427406199
DCDL-0017926,0.078396871945259,0.000195503421309873,0.000195503421309873,0.234799608993157,0.000195503421309873,0.000195503421309873,0.420527859237537,0.000195503421309873,0.264125122189638,0.000195503421309873,0.000195503421309873,0.000195503421309873,0.000195503421309873,0.000195503421309873,0.000195503421309873
DCDL-0018009,0.131070496083551,0.000522193211488251,0.000522193211488251,0.679373368146214,0.131070496083551,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.0266318537859008,0.0266318537859008
DCDL-0018768,0.000321027287319422,0.0324237560192616,0.0324237560192616,0.000321027287319422,0.0484751203852327,0.080577849117175,0.321348314606742,0.000321027287319422,0.481861958266453,0.000321027287319422,0.000321027287319422,0.000321027287319422,0.000321027287319422,0.000321027287319422,0.000321027287319422
DCDL-0019071,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.134584450402145,0.000536193029490617,0.000536193029490617,0.134584450402145,0.161394101876676,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.563538873994638
DCDL-0018149,0.000422832980972516,0.000422832980972516,0.000422832980972516,0.000422832980972516,0.000422832980972516,0.000422832980972516,0.190697674418605,0.380972515856237,0.423255813953488,0.000422832980972516,0.000422832980972516,0.000422832980972516,0.000422832980972516,0.000422832980972516,0.000422832980972516
DCDL-0016781,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.986206896551724,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847
DCDL-0016874,0.0713780918727915,0.000706713780918728,0.000706713780918728,0.212720848056537,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.707420494699647,0.000706713780918728,0.000706713780918728
DCDL-0021251,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.628699551569507,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.359641255605381,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085
DCDL-0021074,0.977235772357724,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626
DCDL-0016792,0.000706713780918728,0.212720848056537,0.000706713780918728,0.000706713780918728,0.248056537102473,0.000706713780918728,0.000706713780918728,0.318727915194346,0.0360424028268551,0.000706713780918728,0.177385159010601,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728
DCDL-0021112,0.438251366120219,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.547540983606557,0.00109289617486339
DCDL-0017487,0.669598470363289,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.115105162523901,0.000382409177820268,0.000382409177820268,0.0195028680688337,0.0768642447418738,0.0768642447418738,0.000382409177820268,0.000382409177820268,0.038623326959847,0.000382409177820268
DCDL-0018317,0.000306278713629403,0.000306278713629403,0.000306278713629403,0.291271056661562,0.000306278713629403,0.000306278713629403,0.000306278713629403,0.000306278713629403,0.689433384379786,0.000306278713629403,0.000306278713629403,0.0156202143950995,0.000306278713629403,0.000306278713629403,0.000306278713629403
DCDL-0018412,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.367032967032967,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.147252747252747,0.000732600732600733,0.257142857142857,0.220512820512821
DCDL-0018539,0.142209631728045,0.00056657223796034,0.00056657223796034,0.00056657223796034,0.00056657223796034,0.00056657223796034,0.00056657223796034,0.00056657223796034,0.227195467422096,0.00056657223796034,0.00056657223796034,0.00056657223796034,0.00056657223796034,0.5671388101983,0.0572237960339943
DCDL-0019607,0.000382409177820268,0.000382409177820268,0.994646271510516,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268
DCDL-0019527,0.000201409869083585,0.000201409869083585,0.876334340382679,0.0606243705941591,0.000201409869083585,0.000201409869083585,0.000201409869083585,0.000201409869083585,0.000201409869083585,0.000201409869083585,0.000201409869083585,0.000201409869083585,0.0505538771399799,0.0102719033232628,0.000201409869083585
DCDL-0019101,0.00041407867494824,0.186749482401656,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.807867494824017,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.00041407867494824
DCDL-0019170,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.922184300341297,0.0689419795221843,0.00068259385665529,0.00068259385665529,0.00068259385665529
DCDL-0019288,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.0536412078152753,0.941740674955595,0.000355239786856128,0.000355239786856128,0.000355239786856128
DCDL-0019141,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.814634146341463,0.0016260162601626,0.0016260162601626,0.0829268292682927,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0829268292682927
DCDL-0019280,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.983815028901734,0.00115606936416185,0.00115606936416185,0.00115606936416185
