identifier,world_cup_rugby_damage_disaster_pike_river,newspaper_reading_march_people_news_headline_couple,people_buildings_heading_sign_refugees_called_residents,house_rebuild_home_people_building_eqc_nz,aftershocks_ring_people_moon_large_ken_continuing,rubble_city_liquefaction_boy_rebuild_asks_small,red_city_areas_black_flag_colours_green,insurance_south_year_island_company_representing_ami,portaloo_damage_portaloos_house_toilet_back_sewage,aftershocks_made_toilet_paper_great_state_bank,brownlee_gerry_recovery_key_cera_john_prime,john_key_government_prime_english_finance_bill,zone_red_business_land_homes_central_owners,council_city_marryatt_pay_tony_rise_chief,buildings_rubble_people_broken_damaged_cathedral_city,bob_parker_mayor_move_elections_anderton_body,people_version_city_mayor_council_government_parker
DCDL-0017873,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.288414133114215,0.699260476581758,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086
DCDL-0017889,0.000659195781147001,0.132498352010547,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.528015820698748,0.000659195781147001,0.0995385629531971,0.0665787738958471,0.165458141067897,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001
DCDL-0017904,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.246022031823745,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.429620563035496,0.00122399020807834,0.307221542227662,0.00122399020807834,0.00122399020807834
DCDL-0017906,0.00115340253748558,0.34717416378316,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.404844290657439,0.231833910034602,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558
DCDL-0017938,0.000535618639528656,0.000535618639528656,0.214783074450991,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.10765934654526,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.670058918050348,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.000535618639528656
DCDL-0017951,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.0826580226904376,0.244732576985413,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.649918962722852,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976
DCDL-0017953,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.658175842235004,0.165160230073952,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.124075595727198,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.0419063270336894,0.000821692686935086,0.000821692686935086
DCDL-0017985,0.000759301442672741,0.342444950645406,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.0387243735763098,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.304479878511769,0.304479878511769,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741
DCDL-0018017,0.000895255147717099,0.000895255147717099,0.0456580125335721,0.000895255147717099,0.090420769919427,0.448522829006267,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.358997314234557,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.0456580125335721
DCDL-0018021,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.868981846882399,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.119179163378058,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148
DCDL-0018028,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.224709042076992,0.000895255147717099,0.672336615935542,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.090420769919427,0.000895255147717099
DCDL-0018059,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.196870925684485,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.327249022164276,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.457627118644068
DCDL-0018068,0.000983284169124877,0.0501474926253687,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.935103244837758,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877
DCDL-0018077,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.160883280757098,0.00315457413249211,0.79179810725552,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211
DCDL-0018078,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.174163783160323,0.174163783160323,0.00115340253748558,0.00115340253748558,0.635524798154556,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558
DCDL-0018082,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.67616191904048,0.00149925037481259,0.0764617691154423,0.00149925037481259,0.00149925037481259,0.226386806596702,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259
DCDL-0018087,0.000895255147717099,0.000895255147717099,0.0456580125335721,0.000895255147717099,0.538048343777977,0.000895255147717099,0.000895255147717099,0.135183527305282,0.224709042076992,0.0456580125335721,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099
DCDL-0018089,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.811993517017828,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.163695299837925,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976
DCDL-0018099,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.259565667011375,0.00103412616339193,0.259565667011375,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.466390899689762,0.00103412616339193,0.00103412616339193
DCDL-0018101,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.246804326450344,0.394296951819076,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.345132743362832
DCDL-0018103,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.768479776847978,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.210599721059972
DCDL-0018108,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.289504036908881,0.693194925028835,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558
DCDL-0018116,0.000521648408972353,0.000521648408972353,0.157016171100678,0.000521648408972353,0.157016171100678,0.000521648408972353,0.0787689097548253,0.000521648408972353,0.130933750652061,0.000521648408972353,0.000521648408972353,0.000521648408972353,0.000521648408972353,0.000521648408972353,0.000521648408972353,0.47000521648409,0.000521648408972353
DCDL-0018123,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.0373079736649598,0.0738844184345282,0.000731528895391368,0.768836869056328,0.110460863204097,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368
DCDL-0018142,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.124075595727198,0.124075595727198,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.288414133114215,0.452752670501233,0.000821692686935086
DCDL-0018145,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.190584662110858,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.570235383447229,0.000759301442672741,0.152619589977221,0.000759301442672741,0.0766894457099468,0.000759301442672741,0.000759301442672741
DCDL-0018154,0.000565930956423316,0.113752122241087,0.000565930956423316,0.000565930956423316,0.000565930956423316,0.000565930956423316,0.198641765704584,0.000565930956423316,0.142048670062252,0.000565930956423316,0.000565930956423316,0.000565930956423316,0.340124504810413,0.000565930956423316,0.000565930956423316,0.000565930956423316,0.198641765704584
DCDL-0018157,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.988295537673738,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368
DCDL-0018165,0.000535618639528656,0.214783074450991,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.188002142474558,0.000535618639528656,0.58971612212105,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.000535618639528656
DCDL-0018168,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.452752670501233,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.534921939194741,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086
DCDL-0018169,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.590953785644051,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.295968534906588,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.0993117010816126,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877
DCDL-0018184,0.000618429189857761,0.000618429189857761,0.000618429189857761,0.000618429189857761,0.000618429189857761,0.000618429189857761,0.000618429189857761,0.000618429189857761,0.000618429189857761,0.000618429189857761,0.0315398886827458,0.000618429189857761,0.959183673469388,0.000618429189857761,0.000618429189857761,0.000618429189857761,0.000618429189857761
DCDL-0018196,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.890573500329598,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.0995385629531971,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001
DCDL-0018229,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.141518275538894,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.797563261480787,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.0477975632614808
DCDL-0018259,0.000483792936623125,0.000483792936623125,0.000483792936623125,0.000483792936623125,0.0488630865989357,0.000483792936623125,0.000483792936623125,0.847121432027092,0.000483792936623125,0.000483792936623125,0.000483792936623125,0.000483792936623125,0.0972423802612482,0.000483792936623125,0.000483792936623125,0.000483792936623125,0.000483792936623125
DCDL-0018263,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.382769901853871,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.600872410032715,0.00109051254089422,0.00109051254089422
DCDL-0018335,0.000895255147717099,0.000895255147717099,0.224709042076992,0.538048343777977,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.135183527305282,0.000895255147717099,0.090420769919427,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099
DCDL-0018357,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.190584662110858,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.152619589977221,0.000759301442672741,0.266514806378132,0.0387243735763098,0.000759301442672741,0.0387243735763098,0.000759301442672741,0.000759301442672741,0.304479878511769
DCDL-0018373,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.124075595727198,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.165160230073952,0.000821692686935086,0.124075595727198,0.576006573541495
DCDL-0018401,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.0826580226904376,0.893030794165316,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976
DCDL-0018405,0.000789265982636148,0.198105761641673,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.237569060773481,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.158642462509866,0.079715864246251,0.000789265982636148,0.316495659037095,0.000789265982636148,0.000789265982636148,0.000789265982636148
DCDL-0018444,0.0005824111822947,0.0005824111822947,0.524752475247525,0.0879440885264997,0.0879440885264997,0.0005824111822947,0.0005824111822947,0.117064647641235,0.0005824111822947,0.0005824111822947,0.0005824111822947,0.0005824111822947,0.0005824111822947,0.0005824111822947,0.0005824111822947,0.0005824111822947,0.175305765870705
DCDL-0018510,0.00115340253748558,0.289504036908881,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.693194925028835,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558
DCDL-0018512,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.259565667011375,0.00103412616339193,0.00103412616339193,0.362978283350569,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.0527404343329886,0.311271975180972
DCDL-0018513,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.434885556432518,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.55327545382794
DCDL-0018576,0.00139470013947001,0.00139470013947001,0.0711297071129707,0.00139470013947001,0.00139470013947001,0.419804741980474,0.489539748953975,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001
DCDL-0018584,0.21242060691602,0.000705716302046577,0.000705716302046577,0.141848976711362,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.353563867325335,0.000705716302046577,0.177134791813691,0.000705716302046577,0.000705716302046577,0.0359915314043754,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.0712773465067043
DCDL-0018652,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.0373079736649598,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.95171909290417
DCDL-0018678,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.0664928292046936,0.00130378096479791,0.131681877444589,0.00130378096479791,0.457627118644068,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.327249022164276
DCDL-0018703,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.362978283350569,0.00103412616339193,0.156153050672182,0.00103412616339193,0.207859358841779,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.259565667011375,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193
DCDL-0018751,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.191011235955056,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.752808988764045,0.00374531835205993,0.00374531835205993
DCDL-0018758,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.090420769919427,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.269471799462847,0.000895255147717099,0.538048343777977,0.000895255147717099,0.090420769919427,0.000895255147717099,0.000895255147717099
DCDL-0018772,0.34717416378316,0.462514417531719,0.00115340253748558,0.0588235294117647,0.116493656286044,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558
DCDL-0018782,0.000759301442672741,0.152619589977221,0.000759301442672741,0.114654517843584,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.0766894457099468,0.000759301442672741,0.114654517843584,0.456340167046317,0.0387243735763098,0.000759301442672741,0.0387243735763098,0.000759301442672741,0.000759301442672741
DCDL-0018823,0.404844290657439,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.231833910034602,0.00115340253748558,0.00115340253748558,0.116493656286044,0.0588235294117647,0.174163783160323
DCDL-0018825,0.27891156462585,0.000618429189857761,0.217068645640074,0.186147186147186,0.000618429189857761,0.000618429189857761,0.000618429189857761,0.0315398886827458,0.000618429189857761,0.0315398886827458,0.000618429189857761,0.247990105132962,0.000618429189857761,0.000618429189857761,0.000618429189857761,0.000618429189857761,0.000618429189857761
DCDL-0018826,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.692814765985498,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.297297297297297
DCDL-0018836,0.149486244613855,0.000331455087835598,0.000331455087835598,0.000331455087835598,0.000331455087835598,0.000331455087835598,0.0997679814385151,0.000331455087835598,0.000331455087835598,0.000331455087835598,0.000331455087835598,0.315213788531654,0.000331455087835598,0.0169042094796155,0.000331455087835598,0.000331455087835598,0.414650314882333
DCDL-0018889,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.724922440537746,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.259565667011375
DCDL-0018971,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.163695299837925,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.163695299837925,0.00162074554294976,0.00162074554294976,0.649918962722852,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976
DCDL-0019093,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.961630695443645,0.00239808153477218,0.00239808153477218
DCDL-0019116,0.0854555744199208,0.000565930956423316,0.170345217883418,0.000565930956423316,0.000565930956423316,0.000565930956423316,0.000565930956423316,0.000565930956423316,0.000565930956423316,0.22693831352575,0.000565930956423316,0.000565930956423316,0.509903791737408,0.000565930956423316,0.000565930956423316,0.000565930956423316,0.000565930956423316
DCDL-0019122,0.000705716302046577,0.000705716302046577,0.21242060691602,0.000705716302046577,0.000705716302046577,0.177134791813691,0.000705716302046577,0.0359915314043754,0.318278052223006,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.247706422018349
DCDL-0019245,0.106563161609033,0.21242060691602,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.177134791813691,0.000705716302046577,0.424135497529993,0.0712773465067043,0.000705716302046577,0.000705716302046577,0.000705716302046577
DCDL-0019268,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.935103244837758,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.0501474926253687,0.000983284169124877,0.000983284169124877
DCDL-0019328,0.00149925037481259,0.00149925037481259,0.226386806596702,0.0764617691154423,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.451274362818591,0.226386806596702,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259
DCDL-0019336,0.0017636684303351,0.178130511463845,0.619047619047619,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.178130511463845,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351
DCDL-0019399,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.73561811505508,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.184822521419829,0.0624235006119951,0.00122399020807834,0.00122399020807834,0.00122399020807834
DCDL-0019400,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.1976401179941,0.000983284169124877,0.000983284169124877,0.541789577187807,0.0501474926253687,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.1976401179941,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877
DCDL-0019401,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.67616191904048,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.301349325337331,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259
DCDL-0019544,0.000856898029134533,0.300771208226221,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.0437017994858612,0.000856898029134533,0.000856898029134533,0.215081405312768,0.0865467009425878,0.000856898029134533,0.343616109682948,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533
DCDL-0019552,0.000937207122774133,0.000937207122774133,0.0477975632614808,0.750702905342081,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.188378631677601,0.000937207122774133,0.000937207122774133
DCDL-0019594,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.188378631677601,0.000937207122774133,0.000937207122774133,0.797563261480787
DCDL-0019633,0.00122399020807834,0.00122399020807834,0.552019583843329,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.429620563035496,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834
DCDL-0019655,0.000521648408972353,0.000521648408972353,0.000521648408972353,0.0787689097548253,0.000521648408972353,0.000521648408972353,0.0526864893062076,0.000521648408972353,0.000521648408972353,0.000521648408972353,0.0787689097548253,0.000521648408972353,0.652582159624413,0.000521648408972353,0.000521648408972353,0.130933750652061,0.000521648408972353
DCDL-0019708,0.0017636684303351,0.0017636684303351,0.971781305114638,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351
DCDL-0019750,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.164667393675027,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.32824427480916,0.00109051254089422,0.491821155943293
DCDL-0019782,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.613219094247246,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.368421052631579,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834
DCDL-0019822,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.411444141689373,0.00272479564032698,0.547683923705722,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698
DCDL-0019823,0.000618429189857761,0.000618429189857761,0.000618429189857761,0.000618429189857761,0.000618429189857761,0.000618429189857761,0.000618429189857761,0.186147186147186,0.000618429189857761,0.000618429189857761,0.000618429189857761,0.000618429189857761,0.0315398886827458,0.773654916512059,0.000618429189857761,0.000618429189857761,0.000618429189857761
DCDL-0019825,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.880041365046536,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.104446742502585,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193
DCDL-0019826,0.129391602399314,0.000856898029134533,0.000856898029134533,0.172236503856041,0.000856898029134533,0.257926306769494,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.429305912596401,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533
DCDL-0019827,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.811993517017828,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.163695299837925,0.00162074554294976,0.00162074554294976
DCDL-0019836,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.386461011139674,0.000856898029134533,0.000856898029134533,0.0437017994858612,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.557840616966581
DCDL-0019847,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.522816166883963,0.00130378096479791,0.00130378096479791,0.457627118644068,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791
