identifier,πολύς_ἄλλος_πόλις_ἱερός_οἰκέω_πρότερος_γίγνομαι,σύμμαχος_σπονδή_πρός_ποιέω_σφεῖς_ἀθηναίους_γίγνομαι,ἀθηναῖοι_ἀναχωρέω_ἀθηναίων_ἵστημι_τις_πολύς_μάχη,γίγνομαι_πόλεμος_δ_τελευτάω_θέρος_χειμών_ἔτος,τις_ὅς_ἄλλος_πολύς_πρός_ἔχω_γίγνομαι,ναῦς_ὁπλίτης_ἄλλος_σύμμαχος_δ_ἀθηναίων_στρατία,τις_δῆμος_πολύς_ὡς_ἄλλος_πόλις_σφεῖς,ναῦς_πρός_θάλασσα_τεῖχος_πολύς_τις_μέγας,ναῦς_πλέω_ὡς_ὅς_ἄλλος_ποιέω_ἀφικνέομαι,βασιλεύς_ἔχω_σύμμαχος_σφεῖς_πρότερος_αἱρέω_ἀθηναίων,ὡς_πολύς_χωρέω_δ_ἄλλος_ἦδος_πρός,ὡς_λέγω_ὅστις_σφεῖς_ἄλλος_τις_πρότερος
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.21.1,0.000792393026941363,0.991283676703645,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363,0.000792393026941363
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.21.2,0.00123152709359606,0.92487684729064,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.062807881773399
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.21.3,0.000708215297450425,0.106940509915014,0.000708215297450425,0.000708215297450425,0.0361189801699717,0.0361189801699717,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.461048158640227,0.000708215297450425,0.354815864022663
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.22.1,0.00116009280742459,0.98723897911833,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.22.2,0.000708215297450425,0.815155807365439,0.000708215297450425,0.0715297450424929,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.0361189801699717,0.000708215297450425,0.0715297450424929,0.000708215297450425
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.22.3,0.00216450216450216,0.976190476190476,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.23.1,0.000537056928034372,0.967239527389903,0.000537056928034372,0.000537056928034372,0.000537056928034372,0.000537056928034372,0.000537056928034372,0.000537056928034372,0.000537056928034372,0.000537056928034372,0.000537056928034372,0.027389903329753
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.23.2,0.000683994528043776,0.924076607387141,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.0690834473324213,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.23.3,0.00177935943060498,0.5355871886121,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.446619217081851,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.23.4,0.00131233595800525,0.91994750656168,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.0669291338582677
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.23.5,0.651515151515151,0.326839826839827,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.23.6,0.00177935943060498,0.980427046263345,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.24.1,0.000941619585687382,0.142184557438795,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.848399246704332,0.000941619585687382,0.000941619585687382
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.24.2,0.000988142292490119,0.396245059288538,0.000988142292490119,0.544466403162055,0.000988142292490119,0.000988142292490119,0.0503952569169961,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.000988142292490119
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.25.1,0.000825082508250825,0.702145214521452,0.000825082508250825,0.28960396039604,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.000825082508250825
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.25.2,0.00177935943060498,0.980427046263345,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.25.3,0.0388719512195122,0.00076219512195122,0.00076219512195122,0.534298780487805,0.00076219512195122,0.00076219512195122,0.153201219512195,0.267530487804878,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.00076219512195122
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.26.1,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.648628048780488,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.34375,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.00076219512195122
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.26.2,0.027389903329753,0.242212674543502,0.000537056928034372,0.242212674543502,0.483888292158969,0.000537056928034372,0.000537056928034372,0.000537056928034372,0.000537056928034372,0.000537056928034372,0.000537056928034372,0.000537056928034372
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.26.3,0.000899280575539568,0.000899280575539568,0.135791366906475,0.495503597122302,0.360611510791367,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.26.4,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.985564304461942,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.26.5,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.0361189801699717,0.708923512747875,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.177762039660057,0.0715297450424929,0.000708215297450425,0.000708215297450425
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.26.6,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.609223300970874,0.366504854368932,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.27.1,0.001953125,0.978515625,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.27.2,0.000301932367149758,0.483393719806763,0.000301932367149758,0.000301932367149758,0.483393719806763,0.000301932367149758,0.000301932367149758,0.000301932367149758,0.000301932367149758,0.000301932367149758,0.000301932367149758,0.0304951690821256
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.27.3,0.00381679389312977,0.00381679389312977,0.767175572519084,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.194656488549618
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.28.1,0.106940509915014,0.496458923512748,0.0715297450424929,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.319405099150142,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.000708215297450425
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.28.2,0.000661375661375661,0.000661375661375661,0.000661375661375661,0.364417989417989,0.628968253968254,0.000661375661375661,0.000661375661375661,0.000661375661375661,0.000661375661375661,0.000661375661375661,0.000661375661375661,0.000661375661375661
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.28.3,0.163461538461538,0.80448717948718,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.29.1,0.000551876379690949,0.607615894039735,0.000551876379690949,0.0281456953642384,0.000551876379690949,0.000551876379690949,0.000551876379690949,0.000551876379690949,0.000551876379690949,0.138520971302428,0.221302428256071,0.000551876379690949
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.29.2,0.000640204865556978,0.480793854033291,0.000640204865556978,0.000640204865556978,0.0966709346991037,0.000640204865556978,0.000640204865556978,0.000640204865556978,0.000640204865556978,0.000640204865556978,0.000640204865556978,0.416773367477593
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.29.3,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.35252808988764,0.282303370786517,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.35252808988764,0.00140449438202247,0.00140449438202247
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.29.4,0.00242718446601942,0.487864077669903,0.00242718446601942,0.00242718446601942,0.487864077669903,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.30.1,0.000462534690101758,0.78677150786309,0.000462534690101758,0.000462534690101758,0.208603145235893,0.000462534690101758,0.000462534690101758,0.000462534690101758,0.000462534690101758,0.000462534690101758,0.000462534690101758,0.000462534690101758
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.30.2,0.000523012552301255,0.706589958158996,0.0528242677824268,0.000523012552301255,0.209728033472803,0.026673640167364,0.000523012552301255,0.000523012552301255,0.000523012552301255,0.000523012552301255,0.000523012552301255,0.000523012552301255
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.30.3,0.000860585197934596,0.8184165232358,0.000860585197934596,0.000860585197934596,0.172977624784854,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.000860585197934596
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.30.4,0.0907473309608541,0.891459074733096,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.30.5,0.000941619585687382,0.801318267419962,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.189265536723164
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.31.1,0.000941619585687382,0.801318267419962,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.189265536723164,0.000941619585687382,0.000941619585687382,0.000941619585687382
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.31.2,0.520790020790021,0.312889812889813,0.00103950103950104,0.00103950103950104,0.00103950103950104,0.00103950103950104,0.00103950103950104,0.156964656964657,0.00103950103950104,0.00103950103950104,0.00103950103950104,0.00103950103950104
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.31.3,0.000860585197934596,0.560240963855422,0.000860585197934596,0.345094664371773,0.000860585197934596,0.000860585197934596,0.0869191049913942,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.000860585197934596
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.31.4,0.00140449438202247,0.844101123595506,0.0716292134831461,0.00140449438202247,0.00140449438202247,0.0716292134831461,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.31.5,0.000734214390602056,0.991923641703377,0.000734214390602056,0.000734214390602056,0.000734214390602056,0.000734214390602056,0.000734214390602056,0.000734214390602056,0.000734214390602056,0.000734214390602056,0.000734214390602056,0.000734214390602056
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.31.6,0.000825082508250825,0.578382838283828,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.413366336633663,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.000825082508250825
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.32.1,0.517211703958692,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.000860585197934596,0.474182444061962,0.000860585197934596,0.000860585197934596
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.32.2,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.94811320754717,0.00471698113207547,0.00471698113207547
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.32.3,0.00116009280742459,0.755220417633411,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.117169373549884,0.117169373549884,0.00116009280742459
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.32.4,0.00116009280742459,0.291183294663573,0.00116009280742459,0.00116009280742459,0.697215777262181,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.32.5,0.000537056928034372,0.994092373791622,0.000537056928034372,0.000537056928034372,0.000537056928034372,0.000537056928034372,0.000537056928034372,0.000537056928034372,0.000537056928034372,0.000537056928034372,0.000537056928034372,0.000537056928034372
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.32.6,0.000941619585687382,0.94256120527307,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.0480225988700565
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.32.7,0.00131233595800525,0.985564304461942,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.33.1,0.000825082508250825,0.165841584158416,0.0833333333333333,0.372112211221122,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.000825082508250825,0.330858085808581,0.0420792079207921,0.000825082508250825
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.33.2,0.00123152709359606,0.49384236453202,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.247536945812808,0.247536945812808,0.00123152709359606
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.33.3,0.00242718446601942,0.973300970873786,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.34.1,0.000640204865556978,0.608834827144686,0.256722151088348,0.128681177976953,0.000640204865556978,0.000640204865556978,0.000640204865556978,0.000640204865556978,0.000640204865556978,0.000640204865556978,0.000640204865556978,0.000640204865556978
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.34.2,0.000708215297450425,0.213172804532578,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.779745042492918
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.35.1,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.194656488549618,0.00381679389312977,0.194656488549618,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.576335877862595,0.00381679389312977,0.00381679389312977
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.35.2,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.573529411764706,0.00163398692810458,0.00163398692810458,0.246732026143791,0.00163398692810458,0.165032679738562,0.00163398692810458,0.00163398692810458,0.00163398692810458
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.35.3,0.00058411214953271,0.818341121495327,0.00058411214953271,0.00058411214953271,0.00058411214953271,0.00058411214953271,0.117406542056075,0.0589953271028037,0.00058411214953271,0.00058411214953271,0.00058411214953271,0.00058411214953271
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.35.4,0.00076219512195122,0.496189024390244,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.153201219512195,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.34375
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.35.5,0.000640204865556978,0.768886043533931,0.19270166453265,0.000640204865556978,0.000640204865556978,0.000640204865556978,0.000640204865556978,0.000640204865556978,0.000640204865556978,0.000640204865556978,0.000640204865556978,0.0326504481434059
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.35.6,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.492977528089888,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.492977528089888,0.00140449438202247,0.00140449438202247
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.35.7,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.697215777262181,0.00116009280742459,0.00116009280742459,0.291183294663573,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.35.8,0.00381679389312977,0.576335877862595,0.00381679389312977,0.385496183206107,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.36.1,0.000221631205673759,0.598625886524823,0.000221631205673759,0.0888741134751773,0.000221631205673759,0.000221631205673759,0.000221631205673759,0.000221631205673759,0.000221631205673759,0.000221631205673759,0.0667109929078014,0.244015957446809
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.36.2,0.00123152709359606,0.986453201970443,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.37.1,0.001953125,0.783203125,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.197265625
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.37.2,0.000537056928034372,0.698711063372717,0.000537056928034372,0.000537056928034372,0.000537056928034372,0.000537056928034372,0.000537056928034372,0.000537056928034372,0.000537056928034372,0.295918367346939,0.000537056928034372,0.000537056928034372
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.37.3,0.000899280575539568,0.405575539568345,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.585431654676259
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.37.4,0.000988142292490119,0.939723320158103,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.0503952569169961,0.000988142292490119,0.000988142292490119,0.000988142292490119
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.37.5,0.00123152709359606,0.863300492610838,0.00123152709359606,0.062807881773399,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.062807881773399
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.38.1,0.000683994528043776,0.821477428180575,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.171682626538988
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.38.2,0.000988142292490119,0.890316205533597,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.000988142292490119,0.0503952569169961,0.000988142292490119,0.0503952569169961,0.000988142292490119,0.000988142292490119
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.38.3,0.000537056928034372,0.671858216970999,0.000537056928034372,0.000537056928034372,0.000537056928034372,0.000537056928034372,0.000537056928034372,0.000537056928034372,0.000537056928034372,0.000537056928034372,0.000537056928034372,0.322771213748657
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.38.4,0.000620347394540943,0.620967741935484,0.0936724565756824,0.000620347394540943,0.000620347394540943,0.000620347394540943,0.000620347394540943,0.000620347394540943,0.000620347394540943,0.000620347394540943,0.000620347394540943,0.279776674937965
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.39.1,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.576335877862595,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.194656488549618,0.194656488549618,0.00381679389312977
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.39.2,0.000683994528043776,0.992476060191518,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.39.3,0.000423370025402202,0.804826418289585,0.000423370025402202,0.190939881456393,0.000423370025402202,0.000423370025402202,0.000423370025402202,0.000423370025402202,0.000423370025402202,0.000423370025402202,0.000423370025402202,0.000423370025402202
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.40.1,0.000708215297450425,0.531869688385269,0.000708215297450425,0.28399433427762,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.0361189801699717,0.142351274787535,0.000708215297450425
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.40.2,0.000734214390602056,0.991923641703377,0.000734214390602056,0.000734214390602056,0.000734214390602056,0.000734214390602056,0.000734214390602056,0.000734214390602056,0.000734214390602056,0.000734214390602056,0.000734214390602056,0.000734214390602056
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.40.3,0.000567536889897843,0.68161180476731,0.000567536889897843,0.000567536889897843,0.227582292849035,0.000567536889897843,0.000567536889897843,0.000567536889897843,0.0573212258796822,0.000567536889897843,0.000567536889897843,0.02894438138479
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.41.1,0.00177935943060498,0.713523131672598,0.179715302491103,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.0907473309608541,0.00177935943060498,0.00177935943060498
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.41.2,0.000288850375505488,0.361351819757366,0.000288850375505488,0.37579433853264,0.260254188330445,0.000288850375505488,0.000288850375505488,0.000288850375505488,0.000288850375505488,0.000288850375505488,0.000288850375505488,0.000288850375505488
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.41.3,0.000640204865556978,0.736875800256082,0.000640204865556978,0.0966709346991037,0.000640204865556978,0.000640204865556978,0.000640204865556978,0.000640204865556978,0.000640204865556978,0.000640204865556978,0.000640204865556978,0.160691421254802
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.42.1,0.0960949464012251,0.88093415007657,0.000382848392036753,0.0195252679938744,0.000382848392036753,0.000382848392036753,0.000382848392036753,0.000382848392036753,0.000382848392036753,0.000382848392036753,0.000382848392036753,0.000382848392036753
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.42.2,0.000567536889897843,0.738365493757094,0.000567536889897843,0.000567536889897843,0.255959137343927,0.000567536889897843,0.000567536889897843,0.000567536889897843,0.000567536889897843,0.000567536889897843,0.000567536889897843,0.000567536889897843
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.43.1,0.00163398692810458,0.655228758169935,0.00163398692810458,0.00163398692810458,0.246732026143791,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.0833333333333333,0.00163398692810458
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.43.2,0.000473484848484848,0.308238636363636,0.000473484848484848,0.000473484848484848,0.544981060606061,0.000473484848484848,0.0951704545454545,0.000473484848484848,0.000473484848484848,0.0478219696969697,0.000473484848484848,0.000473484848484848
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.43.3,0.000497017892644135,0.596918489065606,0.000497017892644135,0.000497017892644135,0.000497017892644135,0.000497017892644135,0.273856858846918,0.000497017892644135,0.000497017892644135,0.000497017892644135,0.000497017892644135,0.124751491053678
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.44.1,0.000462534690101758,0.555504162812211,0.000462534690101758,0.000462534690101758,0.439870490286771,0.000462534690101758,0.000462534690101758,0.000462534690101758,0.000462534690101758,0.000462534690101758,0.000462534690101758,0.000462534690101758
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.44.2,0.00242718446601942,0.973300970873786,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.44.3,0.000708215297450425,0.56728045325779,0.000708215297450425,0.000708215297450425,0.142351274787535,0.000708215297450425,0.000708215297450425,0.000708215297450425,0.28399433427762,0.000708215297450425,0.000708215297450425,0.000708215297450425
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.45.1,0.00116009280742459,0.291183294663573,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.697215777262181
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.45.2,0.000899280575539568,0.315647482014388,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.675359712230216
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5.45.3,0.000899280575539568,0.675359712230216,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.315647482014388,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568
