term,πολύς_ἄλλος_πόλις_ἱερός_οἰκέω_πρότερος_γίγνομαι,σύμμαχος_σπονδή_πρός_ποιέω_σφεῖς_ἀθηναίους_γίγνομαι,ἀθηναῖοι_ἀναχωρέω_ἀθηναίων_ἵστημι_τις_πολύς_μάχη,γίγνομαι_πόλεμος_δ_τελευτάω_θέρος_χειμών_ἔτος,τις_ὅς_ἄλλος_πολύς_πρός_ἔχω_γίγνομαι,ναῦς_ὁπλίτης_ἄλλος_σύμμαχος_δ_ἀθηναίων_στρατία,τις_δῆμος_πολύς_ὡς_ἄλλος_πόλις_σφεῖς,ναῦς_πρός_θάλασσα_τεῖχος_πολύς_τις_μέγας,ναῦς_πλέω_ὡς_ὅς_ἄλλος_ποιέω_ἀφικνέομαι,βασιλεύς_ἔχω_σύμμαχος_σφεῖς_πρότερος_αἱρέω_ἀθηναίων,ὡς_πολύς_χωρέω_δ_ἄλλος_ἦδος_πρός,ὡς_λέγω_ὅστις_σφεῖς_ἄλλος_τις_πρότερος
συναιρέω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.000259727036376454,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
συναμφότεροι,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,0.00119227280469304,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
συνεπιλαμβάνομαι,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,0.000531693681268063,8.62880519523103e-07,3.9610392182493e-06,0.00108175599674935,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
σύνθημα,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,0.00078835229132891,2.96376208103518e-06
συρακούσαις,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,0.00089209238639159
σχολαῖος,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,0.000556156598203144,3.42455198298683e-06,5.45229514364072e-06,0.000264530170844585,2.96376208103518e-06
σχολή,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,0.000141114360738111,0.000345879750281669,5.45229514364072e-06,0.000395485700965666,2.96376208103518e-06
τάχ,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.000173438984424144,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,0.000299339970184553
τεγεᾶται,4.49622092631143e-06,0.000474680062494302,5.49725412156628e-06,0.000268478987571002,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,0.000264530170844585,2.96376208103518e-06
τελευτή,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,0.000531693681268063,8.71509324718334e-05,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,0.000299339970184553
τρίς,0.000229307267241883,3.14357657280995e-06,5.49725412156628e-06,0.000794908374965124,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,0.000264530170844585,2.96376208103518e-06
ὑπέρ-εἶδον,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.000216583010400299,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,0.000278067052325677,2.61911060242163e-06,2.96376208103518e-06
ὑπερβάλλω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.000259727036376454,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ὑπομιμνήσκω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,0.000133574640723503,0.000743904282339831
ὑψηλός,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,0.000279461773226455,3.42455198298683e-06,5.45229514364072e-06,0.000526441231086747,2.96376208103518e-06
φιλονεικία,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.000259727036376454,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
φλόξ,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,0.000832851423179832,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
φυλή,0.000229307267241883,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,0.000202013000130714,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,0.000526441231086747,2.96376208103518e-06
χαλκίς,0.000454118313557455,3.14357657280995e-06,0.000555222666278194,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,0.000279461773226455,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
χιόω,4.49622092631143e-06,3.14357657280995e-06,0.00028035996019988,5.26429387394122e-06,8.62880519523103e-07,0.000202013000130714,5.38187063059378e-06,2.76694824976688e-06,0.000688334948580352,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
χρόνιος,0.000678929359873027,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.71509324718334e-05,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,0.000133574640723503,2.96376208103518e-06
ὠθέω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,0.00078835229132891,2.96376208103518e-06
ἀγείρω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,0.000400064961043179,5.38187063059378e-06,2.76694824976688e-06,0.000517107349431011,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἄγιδος,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,0.00132133776235925,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἅγνωνος,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,0.000531693681268063,8.62880519523103e-07,0.000400064961043179,0.000274475402160283,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἀθηναῖον,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,0.000517107349431011,0.000550681809507712,2.61911060242163e-06,2.96376208103518e-06
ἀθηναῖος,0.000454118313557455,3.14357657280995e-06,5.49725412156628e-06,0.000531693681268063,8.62880519523103e-07,0.000202013000130714,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
αἰγινήταις,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,0.000531693681268063,8.62880519523103e-07,0.000598116921955644,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
αἰγινήτας,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,0.00132133776235925,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
αἰγινητῶν,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,0.000859562547729693,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
αἰολέω,0.00112855145250417,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
αἰτωλῶν,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,0.000550681809507712,0.000264530170844585,0.000151151866132794
ἀκόντιον,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,0.000657396761207829,2.96376208103518e-06
ἀλκαμένη,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,0.000859562547729693,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἄλλοθι,0.00112855145250417,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἀλόγιστος,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.000216583010400299,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἀμελέω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.000216583010400299,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἀμπρακιώταις,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,0.000598116921955644,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,0.000264530170844585,2.96376208103518e-06
ἀναβάλλω,4.49622092631143e-06,0.0006318588911348,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,0.000141114360738111,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἀνακαλέω,0.000678929359873027,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,0.000299339970184553
ἀνακομίζω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,0.000796168882868109,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,0.000278067052325677,2.61911060242163e-06,2.96376208103518e-06
ἀνάκρουσις,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,0.000694504010691488,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἀναμένω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.71509324718334e-05,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,0.000395485700965666,2.96376208103518e-06
ἀναπαύω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,0.000657396761207829,2.96376208103518e-06
ἀναστρέφω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,0.000202013000130714,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,0.000526441231086747,2.96376208103518e-06
ἀναφέρω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,0.00108175599674935,0.000141114360738111,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἀνδρίον,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,0.00136852608105382,2.61911060242163e-06,2.96376208103518e-06
ἀνήκεστος,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.000216583010400299,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἀνθορμέω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,0.000141114360738111,0.000688334948580352,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἄντανδρος,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,0.000859562547729693,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἀντέπειμι,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,0.000657396761207829,2.96376208103518e-06
ἀντιδίδωμι,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.000216583010400299,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἀξιόμαχος,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,0.000859562547729693,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἀπεῖπον,4.49622092631143e-06,0.000789037719775297,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἀπιστία,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.000130294958447989,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,0.000299339970184553
ἀπογίγνομαι,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,0.00108175599674935,2.76694824976688e-06,3.42455198298683e-06,0.000278067052325677,2.61911060242163e-06,2.96376208103518e-06
ἀποκρούω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,0.000694504010691488,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἀπροφάσιστος,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.000216583010400299,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἀργείαν,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,0.000794908374965124,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,0.000264530170844585,2.96376208103518e-06
ἀργύρεος,0.00112855145250417,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἀρίσταρχος,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,0.00135084952827904,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἀριστογείτων,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,0.00135084952827904,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἀρραβαῖον,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,0.00136852608105382,2.61911060242163e-06,2.96376208103518e-06
ἀρραβαίου,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,0.00109591132387178,2.61911060242163e-06,0.000151151866132794
ἄσπενδον,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,0.000859562547729693,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἄσπονδος,4.49622092631143e-06,0.000317501233853805,0.000830085372356508,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἀταξία,0.000229307267241883,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,0.000526441231086747,2.96376208103518e-06
ἄτολμος,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.000216583010400299,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἀφύλακτος,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,0.000694504010691488,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
βοή,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,0.0004178091857148,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,0.000299339970184553
γενναῖος,0.000229307267241883,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.000173438984424144,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
δεινότης,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.000216583010400299,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
δελφοὺς,4.49622092631143e-06,0.0006318588911348,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,0.000202013000130714,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
δέομαι,4.49622092631143e-06,0.000789037719775297,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
διακοσμέω,0.000678929359873027,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,0.000278067052325677,2.61911060242163e-06,0.000151151866132794
διαμάχομαι,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.000173438984424144,3.9610392182493e-06,5.38187063059378e-06,0.000141114360738111,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
διασκοπέω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,0.0004178091857148,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,0.000299339970184553
διατριβή,4.49622092631143e-06,0.000474680062494302,5.49725412156628e-06,5.26429387394122e-06,4.40069064956783e-05,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,0.000174652151132328,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
δῖος,0.000229307267241883,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,0.00109591132387178,2.61911060242163e-06,2.96376208103518e-06
διπλόος,0.000229307267241883,0.000317501233853805,0.00028035996019988,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,0.000141114360738111,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
δωριάζω,0.00112855145250417,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
δῶρον,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,0.00136852608105382,2.61911060242163e-06,2.96376208103518e-06
ἐγχειρέω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,0.000268478987571002,0.000173438984424144,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἐκβιβάζω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,0.000556156598203144,0.000174652151132328,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἐκκρούω,4.49622092631143e-06,3.14357657280995e-06,0.000830085372356508,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,0.000550681809507712,2.61911060242163e-06,2.96376208103518e-06
ἐκτός,4.49622092631143e-06,0.000789037719775297,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἐλευσῖνα,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,0.00132133776235925,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἐλλιπής,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.000216583010400299,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἐμβολή,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,0.000694504010691488,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἐμπόριον,0.00112855145250417,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἐμφανής,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,0.000743904282339831
ἐνδιατρίβω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,0.000794908374965124,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,0.000174652151132328,5.45229514364072e-06,0.000133574640723503,2.96376208103518e-06
ἐξαπατάω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.71509324718334e-05,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,0.000447528074236313
ἐξετάζω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,0.000994220843780574,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἐπανίστημι,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,0.00135084952827904,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἐπιβολή,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,0.000694504010691488,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἐπιδαυρίοις,4.49622092631143e-06,0.000789037719775297,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
