identifier,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14
DCDL-0018268,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.248056537102473,0.000706713780918728,0.000706713780918728,0.0360424028268551,0.106713780918728,0.601413427561837,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728
DCDL-0019552,0.000619195046439629,0.000619195046439629,0.836532507739938,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.155417956656347,0.000619195046439629,0.000619195046439629,0.000619195046439629
DCDL-0018154,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.131070496083551,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.366057441253264,0.418276762402089,0.0788511749347258,0.000522193211488251,0.000522193211488251,0.000522193211488251
DCDL-0017245,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.302255639097744,0.678195488721805,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624
DCDL-0019245,0.000760456273764259,0.419011406844106,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.152851711026616,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.114828897338403,0.000760456273764259,0.228897338403042,0.0768060836501901,0.000760456273764259,0.000760456273764259
DCDL-0019401,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.395073891625616,0.592118226600985,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847
DCDL-0017260,0.104663212435233,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.519170984455959,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.363730569948186,0.00103626943005181,0.00103626943005181
DCDL-0018265,0.000550964187327824,0.000550964187327824,0.248484848484849,0.000550964187327824,0.000550964187327824,0.000550964187327824,0.000550964187327824,0.000550964187327824,0.000550964187327824,0.000550964187327824,0.000550964187327824,0.000550964187327824,0.74435261707989,0.000550964187327824,0.000550964187327824
DCDL-0017282,0.520567375886525,0.000472813238770686,0.000472813238770686,0.000472813238770686,0.000472813238770686,0.000472813238770686,0.213238770685579,0.165957446808511,0.000472813238770686,0.000472813238770686,0.0950354609929078,0.000472813238770686,0.000472813238770686,0.000472813238770686,0.000472813238770686
DCDL-0018017,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.282629107981221,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.705164319248826,0.000938967136150235,0.000938967136150235
DCDL-0016945,0.686449399656947,0.000343053173241852,0.103259005145798,0.000343053173241852,0.000343053173241852,0.000343053173241852,0.103259005145798,0.000343053173241852,0.000343053173241852,0.000343053173241852,0.000343053173241852,0.0346483704974271,0.000343053173241852,0.0689536878216123,0.000343053173241852
DCDL-0017880,0.000823045267489712,0.000823045267489712,0.000823045267489712,0.000823045267489712,0.000823045267489712,0.000823045267489712,0.000823045267489712,0.576954732510288,0.000823045267489712,0.000823045267489712,0.000823045267489712,0.412345679012346,0.000823045267489712,0.000823045267489712,0.000823045267489712
DCDL-0019243,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.0902654867256637,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.444247787610619,0.444247787610619,0.00176991150442478,0.00176991150442478,0.00176991150442478
DCDL-0017219,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.408130081300813,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.570731707317073,0.0016260162601626,0.0016260162601626,0.0016260162601626
DCDL-0017262,0.134584450402145,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.161394101876676,0.349061662198391,0.000536193029490617,0.0809651474530831,0.000536193029490617,0.268632707774799,0.000536193029490617,0.000536193029490617
DCDL-0018263,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.311917098445596,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.674611398963731,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.00103626943005181
DCDL-0019822,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.13972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.824657534246575,0.00273972602739726,0.00273972602739726
DCDL-0019921,0.00130718954248366,0.0666666666666667,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.393464052287582,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.524183006535948,0.00130718954248366,0.00130718954248366
DCDL-0019116,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.0906906906906907,0.120720720720721,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.541141141141141,0.240840840840841,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.000600600600600601
DCDL-0018108,0.00115606936416185,0.347976878612717,0.0589595375722543,0.00115606936416185,0.232369942196532,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.347976878612717,0.00115606936416185,0.00115606936416185,0.00115606936416185
DCDL-0019400,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.0625766871165644,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.307975460122699,0.614723926380368,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067
DCDL-0017272,0.000252206809583859,0.000252206809583859,0.0380832282471627,0.000252206809583859,0.000252206809583859,0.000252206809583859,0.681210592686003,0.000252206809583859,0.000252206809583859,0.000252206809583859,0.000252206809583859,0.277679697351829,0.000252206809583859,0.000252206809583859,0.000252206809583859
DCDL-0018116,0.000508905852417303,0.000508905852417303,0.534860050890585,0.0513994910941476,0.0513994910941476,0.000508905852417303,0.000508905852417303,0.000508905852417303,0.000508905852417303,0.000508905852417303,0.000508905852417303,0.356743002544529,0.000508905852417303,0.000508905852417303,0.000508905852417303
DCDL-0019555,0.00115606936416185,0.463583815028902,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.232369942196532,0.00115606936416185,0.290173410404624
DCDL-0017326,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.601201201201201,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.0606606606606607,0.000600600600600601,0.330930930930931,0.000600600600600601
DCDL-0019866,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.0666666666666667,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.0666666666666667,0.78562091503268,0.00130718954248366,0.0666666666666667
DCDL-0018165,0.000550964187327824,0.000550964187327824,0.000550964187327824,0.000550964187327824,0.000550964187327824,0.000550964187327824,0.0831955922865014,0.000550964187327824,0.000550964187327824,0.909641873278237,0.000550964187327824,0.000550964187327824,0.000550964187327824,0.000550964187327824,0.000550964187327824
DCDL-0019114,0.00068259385665529,0.71740614334471,0.00068259385665529,0.00068259385665529,0.137201365187713,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.0689419795221843,0.0689419795221843,0.00068259385665529,0.00068259385665529
DCDL-0019121,0.00377358490566038,0.00377358490566038,0.192452830188679,0.00377358490566038,0.00377358490566038,0.00377358490566038,0.00377358490566038,0.00377358490566038,0.00377358490566038,0.00377358490566038,0.00377358490566038,0.00377358490566038,0.758490566037736,0.00377358490566038,0.00377358490566038
DCDL-0018971,0.377443609022556,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.0766917293233083,0.00150375939849624,0.00150375939849624,0.52781954887218,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624
DCDL-0018576,0.198418972332016,0.000790513833992095,0.000790513833992095,0.712252964426877,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.0798418972332016,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095
DCDL-0019924,0.0013986013986014,0.0013986013986014,0.840559440559441,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.141258741258741,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014
DCDL-0019594,0.000896860986547085,0.000896860986547085,0.539013452914798,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.225112107623318,0.000896860986547085,0.225112107623318,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085
DCDL-0019750,0.00109289617486339,0.00109289617486339,0.547540983606557,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.27431693989071,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.165027322404372
DCDL-0019268,0.000760456273764259,0.000760456273764259,0.875285171102662,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.0387832699619772,0.0768060836501901,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259
DCDL-0018734,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.98041958041958,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014
DCDL-0018772,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.247290640394089,0.542857142857143,0.198029556650246,0.000985221674876847,0.000985221674876847
DCDL-0019122,0.00068259385665529,0.00068259385665529,0.751535836177474,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.103071672354949,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.137201365187713
DCDL-0018836,0.000375234521575985,0.000375234521575985,0.413133208255159,0.075422138836773,0.000375234521575985,0.225515947467167,0.000375234521575985,0.0566604127579737,0.000375234521575985,0.225515947467167,0.000375234521575985,0.000375234521575985,0.000375234521575985,0.000375234521575985,0.000375234521575985
DCDL-0018156,0.806593406593407,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.073992673992674,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.110622710622711,0.000732600732600733,0.000732600732600733,0.000732600732600733
DCDL-0017771,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.129613733905579,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.129613733905579,0.000858369098712446,0.730472103004292,0.000858369098712446
DCDL-0017367,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.949407114624506,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.0403162055335968,0.000790513833992095
DCDL-0018103,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.977235772357724,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626
DCDL-0017259,0.00109289617486339,0.00109289617486339,0.383606557377049,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.0557377049180328,0.383606557377049,0.165027322404372,0.00109289617486339
DCDL-0017414,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.420979020979021,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0713286713286713,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.490909090909091
DCDL-0017431,0.171331058020478,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.103071672354949,0.00068259385665529,0.0689419795221843,0.171331058020478,0.137201365187713,0.3419795221843,0.00068259385665529
DCDL-0017368,0.000361663652802893,0.217359855334539,0.000361663652802893,0.000361663652802893,0.000361663652802893,0.0726943942133815,0.0184448462929476,0.0546112115732369,0.000361663652802893,0.000361663652802893,0.633273056057866,0.000361663652802893,0.000361663652802893,0.000361663652802893,0.000361663652802893
DCDL-0018079,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.0315789473684211,0.000619195046439629,0.248297213622291,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.712693498452012,0.000619195046439629,0.000619195046439629
DCDL-0018077,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.293772893772894,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.586813186813187,0.000732600732600733,0.110622710622711
DCDL-0019093,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.324731182795699,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.324731182795699,0.0021505376344086,0.0021505376344086,0.324731182795699
DCDL-0017415,0.0606606606606607,0.0306306306306306,0.000600600600600601,0.000600600600600601,0.811411411411411,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.0906906906906907,0.000600600600600601,0.000600600600600601,0.000600600600600601
DCDL-0017315,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.356521739130435,0.000790513833992095,0.000790513833992095,0.633201581027668,0.000790513833992095
DCDL-0017472,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.227067669172932,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.753383458646617,0.00150375939849624
DCDL-0017312,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.838423645320197,0.0502463054187192,0.0995073891625616,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847
DCDL-0017374,0.000760456273764259,0.342965779467681,0.000760456273764259,0.000760456273764259,0.190874524714829,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.114828897338403,0.000760456273764259,0.000760456273764259,0.266920152091255,0.000760456273764259,0.0768060836501901,0.000760456273764259
DCDL-0017359,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.237944664031621,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.751778656126482,0.000790513833992095
DCDL-0019827,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.293203883495146,0.00194174757281553,0.00194174757281553,0.293203883495146,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.390291262135922
DCDL-0019893,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.489430894308943,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.164227642276423,0.0016260162601626,0.326829268292683
DCDL-0017302,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.403095975232198,0.588854489164087,0.000619195046439629
DCDL-0017542,0.157180156657963,0.679373368146214,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.0788511749347258,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.0788511749347258,0.000522193211488251,0.000522193211488251,0.000522193211488251
DCDL-0017491,0.00056657223796034,0.0572237960339943,0.00056657223796034,0.142209631728045,0.00056657223796034,0.00056657223796034,0.00056657223796034,0.00056657223796034,0.0288951841359773,0.312181303116147,0.00056657223796034,0.0572237960339943,0.397167138810198,0.00056657223796034,0.00056657223796034
DCDL-0018078,0.000985221674876847,0.000985221674876847,0.198029556650246,0.000985221674876847,0.296551724137931,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.444334975369458,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.0502463054187192,0.000985221674876847,0.000985221674876847
DCDL-0019336,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.281118881118881,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.141258741258741,0.0013986013986014,0.0013986013986014,0.211188811188811,0.351048951048951
DCDL-0018986,0.000985221674876847,0.000985221674876847,0.395073891625616,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.148768472906404,0.000985221674876847,0.444334975369458,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847
DCDL-0017510,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.141258741258741,0.0713286713286713,0.0013986013986014,0.0013986013986014,0.351048951048951,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.420979020979021,0.0013986013986014,0.0013986013986014,0.0013986013986014
DCDL-0017421,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.887684729064039,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.0995073891625616,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847
DCDL-0017439,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.073992673992674,0.000732600732600733,0.806593406593407,0.000732600732600733,0.0373626373626374,0.073992673992674
DCDL-0017385,0.000823045267489712,0.000823045267489712,0.000823045267489712,0.000823045267489712,0.000823045267489712,0.000823045267489712,0.000823045267489712,0.000823045267489712,0.000823045267489712,0.000823045267489712,0.988477366255144,0.000823045267489712,0.000823045267489712,0.000823045267489712,0.000823045267489712
DCDL-0017241,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.247290640394089,0.198029556650246,0.542857142857143,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847
DCDL-0017453,0.000938967136150235,0.047887323943662,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.939906103286385,0.000938967136150235,0.000938967136150235,0.000938967136150235
DCDL-0017371,0.102290076335878,0.636641221374046,0.000508905852417303,0.000508905852417303,0.000508905852417303,0.0768447837150127,0.000508905852417303,0.000508905852417303,0.000508905852417303,0.000508905852417303,0.000508905852417303,0.000508905852417303,0.000508905852417303,0.000508905852417303,0.178625954198473
DCDL-0017529,0.000536193029490617,0.992493297587131,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.000536193029490617
DCDL-0018145,0.000760456273764259,0.380988593155894,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.304942965779468,0.304942965779468,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259
DCDL-0021243,0.355752212389381,0.00176991150442478,0.00176991150442478,0.178761061946903,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.355752212389381,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.0902654867256637
DCDL-0017353,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.487378640776699,0.00194174757281553,0.196116504854369,0.196116504854369,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.0990291262135923,0.00194174757281553,0.00194174757281553,0.00194174757281553
DCDL-0017354,0.324731182795699,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.647311827956989,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086
DCDL-0017281,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.0187845303867403,0.110865561694291,0.000368324125230203,0.865930018416206,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.000368324125230203
DCDL-0017524,0.000938967136150235,0.000938967136150235,0.470422535211268,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.0948356807511737,0.000938967136150235,0.282629107981221,0.000938967136150235,0.000938967136150235,0.141784037558685
DCDL-0018758,0.000583090379008746,0.554518950437318,0.000583090379008746,0.000583090379008746,0.000583090379008746,0.000583090379008746,0.000583090379008746,0.000583090379008746,0.000583090379008746,0.000583090379008746,0.379591836734694,0.000583090379008746,0.000583090379008746,0.000583090379008746,0.0588921282798834
DCDL-0017331,0.237944664031621,0.000790513833992095,0.0403162055335968,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.712252964426877,0.000790513833992095
DCDL-0017364,0.0541554959785523,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.509919571045576,0.000536193029490617,0.107774798927614,0.0809651474530831,0.215013404825737,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.0273458445040215
DCDL-0017411,0.210810810810811,0.451051051051051,0.000600600600600601,0.000600600600600601,0.0306306306306306,0.000600600600600601,0.300900900900901,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.000600600600600601
DCDL-0021207,0.437900874635569,0.000583090379008746,0.000583090379008746,0.000583090379008746,0.000583090379008746,0.437900874635569,0.0880466472303207,0.000583090379008746,0.000583090379008746,0.000583090379008746,0.000583090379008746,0.000583090379008746,0.0297376093294461,0.000583090379008746,0.000583090379008746
DCDL-0019252,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.281118881118881,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.211188811188811,0.490909090909091,0.0013986013986014,0.0013986013986014
DCDL-0017363,0.888054607508532,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.103071672354949,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529
DCDL-0017462,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.208290155440415,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.467357512953368,0.00103626943005181,0.311917098445596,0.00103626943005181,0.00103626943005181
DCDL-0017206,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.190874524714829,0.152851711026616,0.152851711026616,0.000760456273764259,0.000760456273764259,0.0387832699619772,0.000760456273764259,0.000760456273764259,0.457034220532319,0.000760456273764259,0.000760456273764259,0.000760456273764259
DCDL-0021208,0.405780346820809,0.00115606936416185,0.00115606936416185,0.0589595375722543,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.521387283236994,0.00115606936416185,0.00115606936416185,0.00115606936416185
DCDL-0017477,0.69064039408867,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.0995073891625616,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.198029556650246,0.000985221674876847,0.000985221674876847
DCDL-0021239,0.393464052287582,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.524183006535948,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.0666666666666667,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366
DCDL-0017234,0.753383458646617,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.227067669172932,0.00150375939849624,0.00150375939849624
DCDL-0028398,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.141784037558685,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.0948356807511737,0.047887323943662,0.658215962441315,0.000938967136150235,0.047887323943662,0.000938967136150235
DCDL-0017436,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.761216730038023,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.0387832699619772,0.000760456273764259,0.190874524714829,0.000760456273764259,0.000760456273764259,0.000760456273764259
DCDL-0017410,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.114828897338403,0.571102661596958,0.000760456273764259,0.0768060836501901,0.000760456273764259,0.228897338403042,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259
DCDL-0017137,0.000472813238770686,0.000472813238770686,0.000472813238770686,0.000472813238770686,0.213238770685579,0.307801418439716,0.0477541371158392,0.0477541371158392,0.000472813238770686,0.000472813238770686,0.000472813238770686,0.0950354609929078,0.284160756501182,0.000472813238770686,0.000472813238770686
DCDL-0021242,0.404484304932735,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.494170403587444,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.0905829596412556
DCDL-0021493,0.586813186813187,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.073992673992674,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.257142857142857,0.073992673992674,0.000732600732600733,0.000732600732600733
DCDL-0017570,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.410238907849829,0.3419795221843,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.239590443686007,0.00068259385665529,0.00068259385665529
