term,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15
played,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,2.33323222660351e-05,0.00621148753990448,3.18887719633917e-05
policy,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,0.00463062344751449,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,0.00356776996714826,1.58456004690298e-05,2.33323222660351e-05,2.47469623103764e-05,3.18887719633917e-05
present,3.08556265234966e-05,3.37735148096863e-05,0.002031144211239,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,0.00331593289339768,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,0.00235656454886955,2.47469623103764e-05,3.18887719633917e-05
properties,0.00157363695269832,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,0.00468979677547306,2.47469623103764e-05,3.18887719633917e-05
quakedamaged,0.00620198093122281,3.37735148096863e-05,0.002031144211239,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,2.33323222660351e-05,2.47469623103764e-05,3.18887719633917e-05
rates,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,0.00431457986244607,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,2.33323222660351e-05,2.47469623103764e-05,0.00481520456647215
rating,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,0.00769726149222607,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,2.33323222660351e-05,2.47469623103764e-05,3.18887719633917e-05
received,3.08556265234966e-05,3.37735148096863e-05,0.002031144211239,6.28575020428688e-05,0.00616394246987028,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,2.33323222660351e-05,2.47469623103764e-05,3.18887719633917e-05
refugees,0.00774476225739764,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,2.33323222660351e-05,2.47469623103764e-05,3.18887719633917e-05
relief,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,2.33323222660351e-05,2.47469623103764e-05,0.00800408176281131
rena,3.08556265234966e-05,0.00847715221723125,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,2.33323222660351e-05,2.47469623103764e-05,3.18887719633917e-05
replacement,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,0.00134002469849444,3.53244551202798e-05,0.000808125623920518,0.00352318066217131,2.47469623103764e-05,3.18887719633917e-05
residential,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,0.00585641288877482,2.47469623103764e-05,3.18887719633917e-05
resources,0.00157363695269832,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,0.00858644111239267,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,2.33323222660351e-05,2.47469623103764e-05,3.18887719633917e-05
revealed,0.00620198093122281,3.37735148096863e-05,3.98263570831176e-05,0.00320573260418631,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,2.33323222660351e-05,2.47469623103764e-05,3.18887719633917e-05
rocked,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,0.00217864923747277,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,0.00710021547917623,1.58456004690298e-05,2.33323222660351e-05,2.47469623103764e-05,3.18887719633917e-05
rocks,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,0.00659502351611971,3.53244551202798e-05,1.58456004690298e-05,2.33323222660351e-05,2.47469623103764e-05,3.18887719633917e-05
rodney,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,0.00769726149222607,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,2.33323222660351e-05,2.47469623103764e-05,3.18887719633917e-05
roger,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,0.00598945141392771,4.2718612499466e-05,0.0016743819560721,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,2.33323222660351e-05,2.47469623103764e-05,3.18887719633917e-05
room,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,0.0023926856708235,2.33323222660351e-05,0.00249944319334802,3.18887719633917e-05
runs,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,0.00495748383072327,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,2.33323222660351e-05,0.00249944319334802,3.18887719633917e-05
rwc,0.00157363695269832,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,2.33323222660351e-05,0.00497413942438566,3.18887719633917e-05
saved,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,0.0074793647009744,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,2.33323222660351e-05,2.47469623103764e-05,3.18887719633917e-05
section,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,0.00886643823519022,1.58456004690298e-05,2.33323222660351e-05,2.47469623103764e-05,3.18887719633917e-05
sense,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,0.00397724571772647,2.33323222660351e-05,2.47469623103764e-05,3.18887719633917e-05
shake,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,0.00331593289339768,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,2.33323222660351e-05,2.47469623103764e-05,0.00481520456647215
shape,0.00465919960504798,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,2.33323222660351e-05,0.00249944319334802,3.18887719633917e-05
sharples,3.08556265234966e-05,3.37735148096863e-05,0.00999641562786252,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,2.33323222660351e-05,2.47469623103764e-05,3.18887719633917e-05
shouts,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,0.00585641288877482,2.47469623103764e-05,3.18887719633917e-05
shown,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,0.00431457986244607,3.28310187465117e-05,0.00220240301794631,2.62749940881263e-05,3.53244551202798e-05,0.000808125623920518,2.33323222660351e-05,2.47469623103764e-05,3.18887719633917e-05
square,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,0.00331593289339768,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,0.00160040564737201,0.00118994843556779,2.47469623103764e-05,3.18887719633917e-05
statue,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,0.00824058570537444,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,2.33323222660351e-05,2.47469623103764e-05,3.18887719633917e-05
stir,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,0.00320573260418631,3.06663804471158e-05,0.00598945141392771,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,2.33323222660351e-05,2.47469623103764e-05,3.18887719633917e-05
stone,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,0.00547329858915371,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,2.33323222660351e-05,2.47469623103764e-05,3.18887719633917e-05
struggle,3.08556265234966e-05,0.00509980073626262,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,0.00217864923747277,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,0.00180154721113427,1.58456004690298e-05,2.33323222660351e-05,2.47469623103764e-05,3.18887719633917e-05
struggling,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,0.0030973044251587,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,0.00160040564737201,0.00118994843556779,2.47469623103764e-05,3.18887719633917e-05
suburbs,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,0.0074793647009744,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,2.33323222660351e-05,2.47469623103764e-05,3.18887719633917e-05
suggesting,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,0.00449953812688102,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,0.00160040564737201,2.33323222660351e-05,2.47469623103764e-05,3.18887719633917e-05
survivors,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,0.00438300006541791,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,2.33323222660351e-05,0.0012620950778292,3.18887719633917e-05
symbol,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,0.000808125623920518,2.33323222660351e-05,2.47469623103764e-05,0.00640964316464173
system,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,0.00217864923747277,3.28310187465117e-05,2.1805970474716e-05,0.00528127381171339,3.53244551202798e-05,1.58456004690298e-05,2.33323222660351e-05,2.47469623103764e-05,3.18887719633917e-05
teams,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,2.33323222660351e-05,2.47469623103764e-05,0.00800408176281131
temporary,3.08556265234966e-05,0.00509980073626262,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,0.00235656454886955,2.47469623103764e-05,3.18887719633917e-05
thing,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,2.33323222660351e-05,0.00621148753990448,3.18887719633917e-05
thursday,0.00774476225739764,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,2.33323222660351e-05,2.47469623103764e-05,3.18887719633917e-05
tonkin,0.00620198093122281,3.37735148096863e-05,3.98263570831176e-05,0.00320573260418631,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,2.33323222660351e-05,2.47469623103764e-05,3.18887719633917e-05
tools,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,0.00585641288877482,2.47469623103764e-05,3.18887719633917e-05
tv,3.08556265234966e-05,3.37735148096863e-05,0.00800509777370664,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,2.33323222660351e-05,0.0012620950778292,3.18887719633917e-05
united,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,0.00769726149222607,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,2.33323222660351e-05,2.47469623103764e-05,3.18887719633917e-05
ve,0.00157363695269832,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,0.00151971155278763,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,0.00235656454886955,2.47469623103764e-05,0.00162632737013298
venue,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,2.33323222660351e-05,0.00621148753990448,3.18887719633917e-05
voting,3.08556265234966e-05,3.37735148096863e-05,0.00999641562786252,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,2.33323222660351e-05,2.47469623103764e-05,3.18887719633917e-05
wait,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,2.33323222660351e-05,0.00621148753990448,3.18887719633917e-05
wellington,0.00774476225739764,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,2.33323222660351e-05,2.47469623103764e-05,3.18887719633917e-05
wordplay,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,0.0023926856708235,0.00235656454886955,2.47469623103764e-05,3.18887719633917e-05
yellow,3.08556265234966e-05,3.37735148096863e-05,0.002031144211239,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,0.00134002469849444,3.53244551202798e-05,1.58456004690298e-05,0.00352318066217131,2.47469623103764e-05,3.18887719633917e-05
yells,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,0.00634860770632975,0.00156398540280291,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,0.00235656454886955,2.47469623103764e-05,3.18887719633917e-05
abandoned,0.00620198093122281,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,2.33323222660351e-05,2.47469623103764e-05,3.18887719633917e-05
affecting,3.08556265234966e-05,0.001722449255294,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,0.00533399272316225,1.58456004690298e-05,2.33323222660351e-05,2.47469623103764e-05,3.18887719633917e-05
aftermath,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,0.00318496569427498,2.33323222660351e-05,2.47469623103764e-05,3.18887719633917e-05
ahead,3.08556265234966e-05,0.00341112499577831,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,0.00265377440290076,3.53244551202798e-05,1.58456004690298e-05,2.33323222660351e-05,2.47469623103764e-05,3.18887719633917e-05
allimportant,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,0.00858644111239267,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,2.33323222660351e-05,2.47469623103764e-05,3.18887719633917e-05
answers,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,0.00151971155278763,0.00431457986244607,3.28310187465117e-05,2.1805970474716e-05,0.00134002469849444,3.53244551202798e-05,1.58456004690298e-05,2.33323222660351e-05,2.47469623103764e-05,3.18887719633917e-05
apparently,3.08556265234966e-05,0.00509980073626262,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,0.00151971155278763,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,2.33323222660351e-05,2.47469623103764e-05,3.18887719633917e-05
arm,3.08556265234966e-05,3.37735148096863e-05,0.002031144211239,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,0.00111210449421051,2.62749940881263e-05,3.53244551202798e-05,0.00160040564737201,2.33323222660351e-05,2.47469623103764e-05,3.18887719633917e-05
article,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,0.00300962483983432,4.2718612499466e-05,0.00331593289339768,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,2.33323222660351e-05,2.47469623103764e-05,3.18887719633917e-05
authorities,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,0.00598945141392771,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,2.33323222660351e-05,2.47469623103764e-05,3.18887719633917e-05
axe,0.00311641827887315,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,0.0030973044251587,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,2.33323222660351e-05,2.47469623103764e-05,3.18887719633917e-05
background,3.08556265234966e-05,0.00678847647674694,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,2.33323222660351e-05,2.47469623103764e-05,3.18887719633917e-05
band,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,0.00528127381171339,3.53244551202798e-05,1.58456004690298e-05,2.33323222660351e-05,2.47469623103764e-05,3.18887719633917e-05
barrier,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,0.000808125623920518,0.00352318066217131,2.47469623103764e-05,3.18887719633917e-05
base,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,0.00318496569427498,2.33323222660351e-05,2.47469623103764e-05,3.18887719633917e-05
based,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,0.00318496569427498,2.33323222660351e-05,2.47469623103764e-05,3.18887719633917e-05
beer,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,0.00468979677547306,2.47469623103764e-05,3.18887719633917e-05
believes,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,0.00634860770632975,0.0030973044251587,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,2.33323222660351e-05,2.47469623103764e-05,3.18887719633917e-05
benchmark,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,0.00858644111239267,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,2.33323222660351e-05,2.47469623103764e-05,3.18887719633917e-05
bin,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,0.00217864923747277,3.28310187465117e-05,0.00220240301794631,2.62749940881263e-05,3.53244551202798e-05,0.000808125623920518,2.33323222660351e-05,2.47469623103764e-05,3.18887719633917e-05
board,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,0.00180154721113427,0.0023926856708235,2.33323222660351e-05,2.47469623103764e-05,3.18887719633917e-05
bollard,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,0.00858644111239267,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,2.33323222660351e-05,2.47469623103764e-05,3.18887719633917e-05
bought,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,0.00468979677547306,2.47469623103764e-05,3.18887719633917e-05
bounds,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,0.00468979677547306,2.47469623103764e-05,3.18887719633917e-05
boy,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,0.00265377440290076,3.53244551202798e-05,0.00160040564737201,2.33323222660351e-05,2.47469623103764e-05,3.18887719633917e-05
brought,3.08556265234966e-05,0.00509980073626262,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,2.1805970474716e-05,2.62749940881263e-05,3.53244551202798e-05,0.000808125623920518,2.33323222660351e-05,2.47469623103764e-05,3.18887719633917e-05
burns,3.08556265234966e-05,3.37735148096863e-05,3.98263570831176e-05,6.28575020428688e-05,3.06663804471158e-05,2.97982657409339e-05,4.2718612499466e-05,3.28310187465117e-05,0.00111210449421051,2.62749940881263e-05,3.53244551202798e-05,1.58456004690298e-05,0.00352318066217131,2.47469623103764e-05,3.18887719633917e-05
