term,locum_pars_flumen_oppidum_omnis_collis_pedum,res_omnis_consilium_cognosco_neo_video_habeo,omnis_res_hostis_magnus_locum_tantus_noster,finis_omnis_magnus_ager_oppidum_transeo_frumentum,mille_passus_circiter_dies_omnis_numerus_ito,navis_magnus_utor_omnis_pars_reliquus_tempus,hostis_noster_legio_proelium_pars_locum_magnus,legio_pars_mitto_caesar_lego_omnis_duo,castra_hostis_locum_caesar_equito_castrum_copia,facio_mitto_lego_impero_civitas_caesarem_res,oppidum_magnus_pars_murus_omnis_noster_munitio,civitas_omnis_populus_habeo_magnus_res_romani
turpis,1.15362873919915e-05,0.00147142446785436,5.66305929789391e-06,0.000388918121296699,1.37300399544163e-05,0.0015789528719166,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,0.000571537435702038,4.33307479320401e-06
ulterior,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,0.000770210397077776,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,0.00162267346767259,0.0010545944700139,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
voco,1.15362873919915e-05,5.86224887591378e-06,0.00113827491887668,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,0.00210220487068996,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
vulgus,1.15362873919915e-05,0.00117831202405867,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,0.00122532113962981,1.12066163863145e-05,0.000654294293773805
addo,0.00289560813538987,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,0.00163105661632842,1.12066163863145e-05,4.33307479320401e-06
adventus,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,0.00210220487068996,8.11470953397223e-06,1.12066163863145e-05,0.000654294293773805
alienus,1.15362873919915e-05,5.86224887591378e-06,0.00142142788377137,7.62584551562155e-06,1.37300399544163e-05,0.0015789528719166,0.000257078479506813,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
aliter,0.00231879376579029,5.86224887591378e-06,0.00085512195398198,7.62584551562155e-06,0.00138673403539604,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
antea,1.15362873919915e-05,5.86224887591378e-06,0.00142142788377137,7.62584551562155e-06,1.37300399544163e-05,0.000533288718329447,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,0.00122532113962981,1.12066163863145e-05,4.33307479320401e-06
antecedo,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,0.00105612079512302,0.000509116204513492,6.46483453256014e-06,0.000705391003121879,8.11470953397223e-06,1.12066163863145e-05,0.000654294293773805
aperio,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,0.00070023203767523,0.00314744910229732,0.000509116204513492,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
biturigum,1.15362873919915e-05,0.00088519958026298,5.66305929789391e-06,0.00191408722442101,0.00070023203767523,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
brevis,0.000588350656991567,0.000592087136467292,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,0.000976190014416581,0.000705391003121879,8.11470953397223e-06,0.000571537435702038,4.33307479320401e-06
caput,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,0.0041327420262793,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,0.00122532113962981,1.12066163863145e-05,4.33307479320401e-06
censeo,1.15362873919915e-05,0.00235076179924143,5.66305929789391e-06,7.62584551562155e-06,0.00070023203767523,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
circus,0.00174197939619072,5.86224887591378e-06,5.66305929789391e-06,0.000770210397077776,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,0.000976190014416581,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.000220986814453404
commius,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,0.00344624002855848,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,0.00122532113962981,1.12066163863145e-05,0.000220986814453404
comporto,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,0.00229537950020208,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,0.00169219907433349,4.33307479320401e-06
confestim,1.15362873919915e-05,5.86224887591378e-06,0.00142142788377137,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,0.00140379793690592,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
congredior,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,0.00105612079512302,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,0.000413850186232584,0.00337319153228066,4.33307479320401e-06
consequor,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,0.000770210397077776,1.37300399544163e-05,1.04566415358715e-05,0.00176930482954689,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
consul,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.00195421673173501
cruciatus,1.15362873919915e-05,0.00147142446785436,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,0.00163105661632842,1.12066163863145e-05,4.33307479320401e-06
decem,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,0.00550574602172092,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,0.000571537435702038,4.33307479320401e-06
despicio,0.00174197939619072,5.86224887591378e-06,0.00170458084866607,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
facinus,1.15362873919915e-05,0.00264387424303711,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
gens,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,0.00229537950020208,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.000654294293773805
haedui,1.15362873919915e-05,5.86224887591378e-06,0.000288816024192589,0.00153279494863993,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,0.00122532113962981,1.12066163863145e-05,0.000220986814453404
iiii,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,0.00619224801944174,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
incipio,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,0.000705391003121879,8.11470953397223e-06,0.00337319153228066,0.000220986814453404
influo,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,0.00343925632754532,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
intercipio,1.15362873919915e-05,5.86224887591378e-06,0.00113827491887668,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.00126522937953353,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
invenio,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,0.00267667177598316,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,0.000819585662931195,1.12066163863145e-05,4.33307479320401e-06
invitus,1.15362873919915e-05,0.000592087136467292,5.66305929789391e-06,0.000770210397077776,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.00108760177309421
jugum,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,0.0015789528719166,5.04075450013358e-06,6.46483453256014e-06,0.00210220487068996,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
latitudo,0.00347242250498944,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,0.00207323603311686,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
lex,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,0.000533288718329447,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.00173756299207481
liceo,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,0.00365973399982148,1.12066163863145e-05,4.33307479320401e-06
lx,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,0.00115150267285885,0.0041327420262793,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
materio,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,0.00105612079512302,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,0.00393352235159638,4.33307479320401e-06
moneo,1.15362873919915e-05,0.00176453691165005,0.00085512195398198,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
necessitas,1.15362873919915e-05,0.00176453691165005,0.00085512195398198,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
nervios,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,0.0041327420262793,1.04566415358715e-05,5.04075450013358e-06,0.000976190014416581,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
pabulum,1.15362873919915e-05,5.86224887591378e-06,0.00113827491887668,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,0.00175300140379794,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
pareo,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,0.000819585662931195,1.12066163863145e-05,0.00152090925241461
potis,1.15362873919915e-05,5.86224887591378e-06,0.00170458084866607,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.000654294293773805
pristinus,1.15362873919915e-05,0.00264387424303711,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
privo,1.15362873919915e-05,0.00176453691165005,0.000288816024192589,0.000770210397077776,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
prodo,1.15362873919915e-05,0.00264387424303711,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
proelior,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.00227338027956024,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
removeo,1.15362873919915e-05,0.000592087136467292,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.000257078479506813,6.46483453256014e-06,0.00140379793690592,8.11470953397223e-06,1.12066163863145e-05,0.000437640554113605
rogo,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,0.00203679209302703,1.12066163863145e-05,0.000870948033434005
sex,0.00347242250498944,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,0.0010545944700139,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
simulatio,1.15362873919915e-05,5.86224887591378e-06,0.000571968989087285,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,0.00245140833758198,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
statim,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.000509116204513492,0.000976190014416581,6.98406933784039e-06,0.00163105661632842,1.12066163863145e-05,4.33307479320401e-06
terni,0.00231879376579029,5.86224887591378e-06,0.000288816024192589,7.62584551562155e-06,0.00275973803083767,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
transporto,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,0.00153279494863993,1.37300399544163e-05,0.0015789528719166,5.04075450013358e-06,6.46483453256014e-06,0.000705391003121879,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
treveris,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,0.000705391003121879,8.11470953397223e-06,1.12066163863145e-05,0.00152090925241461
urbs,1.15362873919915e-05,0.000592087136467292,5.66305929789391e-06,0.000388918121296699,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,0.00035618753622986,8.11470953397223e-06,0.00225252989364921,0.000220986814453404
vado,0.00231879376579029,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,0.00262461702550375,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
victor,1.15362873919915e-05,5.86224887591378e-06,0.00227088677845546,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.000220986814453404
vir,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.00151726710454021,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.000654294293773805
vito,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.00126522937953353,6.46483453256014e-06,6.98406933784039e-06,0.00163105661632842,1.12066163863145e-05,4.33307479320401e-06
adigo,0.00289560813538987,5.86224887591378e-06,0.00085512195398198,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
admodum,0.000588350656991567,0.00088519958026298,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,0.00210178494871017,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
aggredior,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.00202134255455357,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
ambiorix,1.15362873919915e-05,5.86224887591378e-06,0.00085512195398198,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,0.00203679209302703,1.12066163863145e-05,4.33307479320401e-06
ancora,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,0.00419311325588448,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
audax,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.00151726710454021,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.000437640554113605
bene,1.15362873919915e-05,0.00205764935544574,5.66305929789391e-06,7.62584551562155e-06,0.00070023203767523,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
biduus,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,0.000770210397077776,0.00070023203767523,1.04566415358715e-05,5.04075450013358e-06,0.000652948287788574,0.0010545944700139,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
calo,1.15362873919915e-05,5.86224887591378e-06,0.00085512195398198,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.00126522937953353,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
ceter,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,0.00210178494871017,5.04075450013358e-06,0.000329706561160567,6.98406933784039e-06,0.00122532113962981,1.12066163863145e-05,4.33307479320401e-06
circumsisto,1.15362873919915e-05,0.00147142446785436,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.000761153929520171,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
commemoro,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,0.00244252756972564,1.12066163863145e-05,0.000437640554113605
commentarius,1.15362873919915e-05,0.00205764935544574,5.66305929789391e-06,7.62584551562155e-06,0.00070023203767523,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
commoveo,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,0.000329706561160567,6.98406933784039e-06,0.00163105661632842,1.12066163863145e-05,0.000654294293773805
commutatio,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,0.00105612079512302,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.00130425551275441
conjuratio,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,0.00129943174104459,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.000870948033434005
conservo,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,0.00325399852312287,1.12066163863145e-05,4.33307479320401e-06
contingo,0.00174197939619072,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,0.00175300140379794,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
cornu,0.00116516502659114,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.00151726710454021,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
correus,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,0.00070023203767523,1.04566415358715e-05,0.00101319165452685,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.000654294293773805
cotta,1.15362873919915e-05,0.000592087136467292,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.00151726710454021,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
cratis,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,0.00449385317091211,4.33307479320401e-06
depono,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,0.000770210397077776,1.37300399544163e-05,1.04566415358715e-05,0.000761153929520171,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.000654294293773805
desilio,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.00202134255455357,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
deterreo,1.15362873919915e-05,0.00088519958026298,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,0.00113186825501776,0.000654294293773805
disciplina,0.000588350656991567,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,0.00105612079512302,5.04075450013358e-06,0.000652948287788574,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.000654294293773805
eburones,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,0.00267667177598316,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,0.000413850186232584,1.12066163863145e-05,4.33307479320401e-06
eburonum,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,0.00115150267285885,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,0.00162267346767259,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
eicio,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,0.00275973803083767,1.04566415358715e-05,0.00101319165452685,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
enuntio,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,0.000705391003121879,0.00244252756972564,1.12066163863145e-05,4.33307479320401e-06
evenio,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.00176930482954689,6.46483453256014e-06,6.98406933784039e-06,0.000413850186232584,1.12066163863145e-05,4.33307479320401e-06
exanimo,0.00116516502659114,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.000257078479506813,6.46483453256014e-06,6.98406933784039e-06,0.000413850186232584,0.00225252989364921,4.33307479320401e-06
exiguus,1.15362873919915e-05,5.86224887591378e-06,0.00113827491887668,7.62584551562155e-06,1.37300399544163e-05,0.00210178494871017,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
fabius,1.15362873919915e-05,5.86224887591378e-06,0.000288816024192589,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.000509116204513492,0.00129943174104459,6.98406933784039e-06,8.11470953397223e-06,0.000571537435702038,4.33307479320401e-06
familia,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,0.00113186825501776,0.00130425551275441
flamma,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.000509116204513492,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,0.00337319153228066,4.33307479320401e-06
fleo,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,0.00325399852312287,1.12066163863145e-05,4.33307479320401e-06
galba,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,0.00153279494863993,1.37300399544163e-05,1.04566415358715e-05,0.000257078479506813,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.000654294293773805
horto,1.15362873919915e-05,0.00147142446785436,0.000288816024192589,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,0.000571537435702038,0.000220986814453404
improvide,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,0.000652948287788574,0.00210220487068996,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
incido,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.00126522937953353,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,0.000571537435702038,0.000437640554113605
