identifier,ام_دارم_خواهم_ندارم_شمع_آتش_عشق,حقیقت_عین_راز_یقین_جانان_اسرار_کل,غم_عشق_جهان_درد_یار_وصل_خاقانی,شاه_پیر_جهان_زانکه_حق_حال_شیخ,عقل_دین_مر_جهان_خرد_خلق_باش,دین_عالم_عقل_حق_نور_روح_علم,آدم_حق_راز_پرده_عشق_کل_نمود,عشق_جهان_ذره_عالم_عطار_گم_عقل,زلف_لب_آتش_رخ_خط_عشق_لعل,حق_دین_علم_اسرار_جهان_شوی_دان,اند_صبح_فلک_شاه_کعبه_خاقانی_آمده,شاه_داشت_افتاد_شه_جهان_بودی_بسی,بینی_عالم_چرا_باشی_بسی_زهی_جهان,ملک_جهان_فلک_عدل_دولت_آسمان_رای,عشق_گه_زن_جام_درد_مست_عاشق
urn:cts:perslit:attar.mokhtarname:bb22.22,0.00194174757281553,0.0990291262135923,0.778640776699029,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.0990291262135923,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553
urn:cts:perslit:attar.mokhtarname:bb22.23,0.0021505376344086,0.0021505376344086,0.432258064516129,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.539784946236559,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086
urn:cts:perslit:attar.mokhtarname:bb22.24,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.977235772357724,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626
urn:cts:perslit:attar.mokhtarname:bb22.25,0.00377358490566038,0.192452830188679,0.00377358490566038,0.00377358490566038,0.00377358490566038,0.00377358490566038,0.00377358490566038,0.758490566037736,0.00377358490566038,0.00377358490566038,0.00377358490566038,0.00377358490566038,0.00377358490566038,0.00377358490566038,0.00377358490566038
urn:cts:perslit:attar.mokhtarname:bb22.26,0.00176991150442478,0.00176991150442478,0.444247787610619,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.532743362831858,0.00176991150442478,0.00176991150442478
urn:cts:perslit:attar.mokhtarname:bb22.27,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.96989247311828,0.0021505376344086,0.0021505376344086
urn:cts:perslit:attar.mokhtarname:bb22.28,0.0013986013986014,0.0013986013986014,0.281118881118881,0.351048951048951,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.351048951048951
urn:cts:perslit:attar.mokhtarname:bb22.29,0.00176991150442478,0.444247787610619,0.00176991150442478,0.00176991150442478,0.532743362831858,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478
urn:cts:perslit:attar.mokhtarname:bb22.2,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.13202614379085,0.458823529411765,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.393464052287582
urn:cts:perslit:attar.mokhtarname:bb22.30,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.377443609022556,0.15187969924812,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.302255639097744,0.00150375939849624,0.00150375939849624,0.15187969924812
urn:cts:perslit:attar.mokhtarname:bb22.31,0.328104575163399,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.13202614379085,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.524183006535948,0.00130718954248366,0.00130718954248366,0.00130718954248366
urn:cts:perslit:attar.mokhtarname:bb22.32,0.00240963855421687,0.363855421686747,0.00240963855421687,0.00240963855421687,0.604819277108434,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687
urn:cts:perslit:attar.mokhtarname:bb22.33,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.98041958041958,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014
urn:cts:perslit:attar.mokhtarname:bb22.34,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.961643835616438,0.00273972602739726,0.00273972602739726
urn:cts:perslit:attar.mokhtarname:bb22.35,0.00150375939849624,0.00150375939849624,0.603007518796993,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.377443609022556,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624
urn:cts:perslit:attar.mokhtarname:bb22.3,0.00317460317460317,0.00317460317460317,0.00317460317460317,0.479365079365079,0.00317460317460317,0.00317460317460317,0.00317460317460317,0.00317460317460317,0.00317460317460317,0.00317460317460317,0.00317460317460317,0.479365079365079,0.00317460317460317,0.00317460317460317,0.00317460317460317
urn:cts:perslit:attar.mokhtarname:bb22.4,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.489430894308943,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.489430894308943
urn:cts:perslit:attar.mokhtarname:bb22.5,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.916339869281046,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.0666666666666667,0.00130718954248366,0.00130718954248366,0.00130718954248366
urn:cts:perslit:attar.mokhtarname:bb22.6,0.0666666666666667,0.00130718954248366,0.00130718954248366,0.328104575163399,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.0666666666666667,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.524183006535948
urn:cts:perslit:attar.mokhtarname:bb22.7,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.539784946236559,0.109677419354839,0.0021505376344086,0.0021505376344086,0.324731182795699,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086
urn:cts:perslit:attar.mokhtarname:bb22.8,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.15187969924812,0.828571428571429,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624
urn:cts:perslit:attar.mokhtarname:bb22.9,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.977235772357724,0.0016260162601626,0.0016260162601626
urn:cts:perslit:attar.mokhtarname:bb2.2,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.0990291262135923,0.00194174757281553,0.390291262135922,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.487378640776699,0.00194174757281553
urn:cts:perslit:attar.mokhtarname:bb22,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.0666666666666667
urn:cts:perslit:attar.mokhtarname:bb23.10,0.603007518796993,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.377443609022556,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624
urn:cts:perslit:attar.mokhtarname:bb23.11,0.850980392156863,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.13202614379085,0.00130718954248366,0.00130718954248366
urn:cts:perslit:attar.mokhtarname:bb23.12,0.977235772357724,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626
urn:cts:perslit:attar.mokhtarname:bb23.13,0.733333333333333,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.245528455284553,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626
urn:cts:perslit:attar.mokhtarname:bb23.14,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.966265060240964,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687
urn:cts:perslit:attar.mokhtarname:bb23.15,0.753383458646617,0.227067669172932,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624
urn:cts:perslit:attar.mokhtarname:bb23.16,0.326829268292683,0.0016260162601626,0.652032520325203,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626
urn:cts:perslit:attar.mokhtarname:bb23.17,0.630769230769231,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.351048951048951,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014
urn:cts:perslit:attar.mokhtarname:bb23.18,0.709734513274336,0.00176991150442478,0.00176991150442478,0.267256637168142,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478
urn:cts:perslit:attar.mokhtarname:bb23.19,0.00194174757281553,0.00194174757281553,0.584466019417476,0.390291262135922,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553
urn:cts:perslit:attar.mokhtarname:bb23.1,0.00240963855421687,0.363855421686747,0.00240963855421687,0.604819277108434,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687
urn:cts:perslit:attar.mokhtarname:bb23.20,0.652032520325203,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.164227642276423,0.0016260162601626,0.0016260162601626,0.164227642276423,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626
urn:cts:perslit:attar.mokhtarname:bb23.21,0.977235772357724,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626
urn:cts:perslit:attar.mokhtarname:bb23.22,0.00194174757281553,0.00194174757281553,0.972815533980583,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553
urn:cts:perslit:attar.mokhtarname:bb23.23,0.237209302325581,0.00465116279069767,0.00465116279069767,0.00465116279069767,0.00465116279069767,0.00465116279069767,0.00465116279069767,0.00465116279069767,0.00465116279069767,0.00465116279069767,0.00465116279069767,0.00465116279069767,0.702325581395349,0.00465116279069767,0.00465116279069767
urn:cts:perslit:attar.mokhtarname:bb23.24,0.00317460317460317,0.00317460317460317,0.638095238095238,0.320634920634921,0.00317460317460317,0.00317460317460317,0.00317460317460317,0.00317460317460317,0.00317460317460317,0.00317460317460317,0.00317460317460317,0.00317460317460317,0.00317460317460317,0.00317460317460317,0.00317460317460317
urn:cts:perslit:attar.mokhtarname:bb23.25,0.351048951048951,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.281118881118881,0.281118881118881,0.0713286713286713,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014
urn:cts:perslit:attar.mokhtarname:bb23.26,0.479365079365079,0.00317460317460317,0.00317460317460317,0.00317460317460317,0.00317460317460317,0.00317460317460317,0.00317460317460317,0.00317460317460317,0.00317460317460317,0.479365079365079,0.00317460317460317,0.00317460317460317,0.00317460317460317,0.00317460317460317,0.00317460317460317
urn:cts:perslit:attar.mokhtarname:bb23.27,0.603007518796993,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.227067669172932,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.15187969924812,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624
urn:cts:perslit:attar.mokhtarname:bb23.28,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.52781954887218,0.227067669172932,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.227067669172932,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624
urn:cts:perslit:attar.mokhtarname:bb23.29,0.709734513274336,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.267256637168142,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478
urn:cts:perslit:attar.mokhtarname:bb23.2,0.141258741258741,0.0013986013986014,0.351048951048951,0.0013986013986014,0.490909090909091,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014
urn:cts:perslit:attar.mokhtarname:bb23.30,0.86236559139785,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.109677419354839,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086
urn:cts:perslit:attar.mokhtarname:bb23.31,0.98041958041958,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014
urn:cts:perslit:attar.mokhtarname:bb23.32,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.603007518796993,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.377443609022556,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624
urn:cts:perslit:attar.mokhtarname:bb23.33,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.0990291262135923,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.875728155339806,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553
urn:cts:perslit:attar.mokhtarname:bb23.34,0.490909090909091,0.0013986013986014,0.0013986013986014,0.0713286713286713,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.141258741258741,0.0013986013986014,0.281118881118881,0.0013986013986014,0.0013986013986014
urn:cts:perslit:attar.mokhtarname:bb23.35,0.733333333333333,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.245528455284553,0.0016260162601626
urn:cts:perslit:attar.mokhtarname:bb23.36,0.603007518796993,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.0766917293233083,0.00150375939849624,0.00150375939849624,0.302255639097744,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624
urn:cts:perslit:attar.mokhtarname:bb23.37,0.0013986013986014,0.0013986013986014,0.141258741258741,0.0013986013986014,0.0713286713286713,0.0013986013986014,0.0013986013986014,0.770629370629371,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014
urn:cts:perslit:attar.mokhtarname:bb23.38,0.489430894308943,0.0016260162601626,0.0016260162601626,0.245528455284553,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.245528455284553,0.0016260162601626,0.0016260162601626
urn:cts:perslit:attar.mokhtarname:bb23.39,0.977235772357724,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626
urn:cts:perslit:attar.mokhtarname:bb23.3,0.00194174757281553,0.196116504854369,0.00194174757281553,0.00194174757281553,0.681553398058252,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.0990291262135923,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553
urn:cts:perslit:attar.mokhtarname:bb23.40,0.00122699386503067,0.00122699386503067,0.430674846625767,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.553374233128834,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067
urn:cts:perslit:attar.mokhtarname:bb23.41,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.560839160839161,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.420979020979021,0.0013986013986014,0.0013986013986014,0.0013986013986014
urn:cts:perslit:attar.mokhtarname:bb23.42,0.0902654867256637,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.444247787610619,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.444247787610619,0.00176991150442478,0.00176991150442478
urn:cts:perslit:attar.mokhtarname:bb23.43,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.262745098039216,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.262745098039216,0.00130718954248366,0.458823529411765
urn:cts:perslit:attar.mokhtarname:bb23.44,0.00150375939849624,0.15187969924812,0.828571428571429,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624
urn:cts:perslit:attar.mokhtarname:bb23.45,0.00130718954248366,0.00130718954248366,0.524183006535948,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.13202614379085,0.00130718954248366,0.00130718954248366,0.328104575163399
urn:cts:perslit:attar.mokhtarname:bb23.46,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.267256637168142,0.0902654867256637,0.621238938053097,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478
urn:cts:perslit:attar.mokhtarname:bb23.47,0.490909090909091,0.141258741258741,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.351048951048951
urn:cts:perslit:attar.mokhtarname:bb23.48,0.00150375939849624,0.227067669172932,0.15187969924812,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.227067669172932,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.377443609022556
urn:cts:perslit:attar.mokhtarname:bb23.49,0.98041958041958,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014
urn:cts:perslit:attar.mokhtarname:bb23.4,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.84578313253012,0.00240963855421687,0.00240963855421687,0.12289156626506,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687
urn:cts:perslit:attar.mokhtarname:bb23.50,0.00194174757281553,0.00194174757281553,0.584466019417476,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.390291262135922
urn:cts:perslit:attar.mokhtarname:bb23.51,0.00115606936416185,0.00115606936416185,0.405780346820809,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.347976878612717,0.00115606936416185,0.0589595375722543,0.00115606936416185,0.174566473988439,0.00115606936416185,0.00115606936416185,0.00115606936416185
urn:cts:perslit:attar.mokhtarname:bb23.52,0.444247787610619,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.532743362831858,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478
urn:cts:perslit:attar.mokhtarname:bb23.53,0.0829268292682927,0.0016260162601626,0.164227642276423,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.570731707317073,0.164227642276423
urn:cts:perslit:attar.mokhtarname:bb23.54,0.0021505376344086,0.539784946236559,0.432258064516129,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086
urn:cts:perslit:attar.mokhtarname:bb23.55,0.0013986013986014,0.0013986013986014,0.630769230769231,0.281118881118881,0.0013986013986014,0.0013986013986014,0.0713286713286713,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014
urn:cts:perslit:attar.mokhtarname:bb23.56,0.00273972602739726,0.00273972602739726,0.276712328767123,0.00273972602739726,0.687671232876712,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726
urn:cts:perslit:attar.mokhtarname:bb23.57,0.0013986013986014,0.0013986013986014,0.98041958041958,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014
urn:cts:perslit:attar.mokhtarname:bb23.58,0.00240963855421687,0.00240963855421687,0.725301204819277,0.243373493975904,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687
urn:cts:perslit:attar.mokhtarname:bb23.59,0.570731707317073,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.164227642276423,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0829268292682927,0.0016260162601626,0.0016260162601626,0.164227642276423,0.0016260162601626,0.0016260162601626,0.0016260162601626
urn:cts:perslit:attar.mokhtarname:bb23.5,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.96989247311828,0.0021505376344086,0.0021505376344086
urn:cts:perslit:attar.mokhtarname:bb23.60,0.977235772357724,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626
urn:cts:perslit:attar.mokhtarname:bb23.61,0.00122699386503067,0.00122699386503067,0.553374233128834,0.0625766871165644,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.369325153374233,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067
urn:cts:perslit:attar.mokhtarname:bb23.62,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.603007518796993,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.377443609022556,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624
urn:cts:perslit:attar.mokhtarname:bb23.63,0.681553398058252,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.293203883495146,0.00194174757281553,0.00194174757281553,0.00194174757281553
urn:cts:perslit:attar.mokhtarname:bb23.64,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.630769230769231,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.351048951048951,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014
urn:cts:perslit:attar.mokhtarname:bb23.65,0.452631578947368,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.0766917293233083,0.00150375939849624,0.452631578947368,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624
