identifier,world_rugby_cup_earthquakes_river_man_shows,buildings_building_city_heritage_rebuilding_notes_earthquakes,man_context_buildings_february_shows_cartoon_damaged,people_canterbury_government_february_nz_response_civil,city_talks_earthquakes_canterbury_feb_residents_business,nz_talks_quake_community_canterbury_earthquakes_time,minister_brownlee_gerry_key_recovery_john_canterbury,earthquakes_people_context_asks_ring_quake_ken,red_zone_business_context_house_central_homes,context_man_reads_damage_portaloo_shipping_eqc,insurance_earthquakes_chief_executive_companies_nz_talks,mayor_bob_parker_council_city_marryatt_pay,city_building_school_people_rebuild_woman_quake,man_reads_quake_newspaper_september_toilet_bank,context_cartoon_text_shows_reads_february_zealand,party_labour_prince_rebuilding_energy_talks_nz,shows_quake_refers_cartoon_context_reads_frame
NOT-ATL-57,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.601918465227818,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.3621103117506
NOT-ATL-58,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.926267281105991
NOT-ATL-59,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.264337508239947,0.000659195781147001,0.363216875411997,0.231377719182597,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.132498352010547
NOT-ATL-6,0.259565667011375,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.0527404343329886,0.362978283350569,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.311271975180972,0.00103412616339193,0.00103412616339193,0.00103412616339193
NOT-ATL-60,0.342444950645406,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.0387243735763098,0.456340167046317,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.152619589977221
NOT-ATL-61,0.00149925037481259,0.00149925037481259,0.151424287856072,0.00149925037481259,0.0764617691154423,0.00149925037481259,0.60119940029985,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.151424287856072,0.00149925037481259,0.00149925037481259
NOT-ATL-62,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.394296951819076,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.0501474926253687,0.000983284169124877,0.000983284169124877,0.541789577187807
NOT-ATL-63,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.141518275538894,0.000937207122774133,0.516401124648547,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.328959700093721,0.000937207122774133,0.000937207122774133
NOT-ATL-64,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.184822521419829,0.00122399020807834,0.00122399020807834,0.307221542227662,0.00122399020807834,0.00122399020807834,0.0624235006119951,0.429620563035496
NOT-ATL-65,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.370583401807724,0.000821692686935086,0.000821692686935086,0.124075595727198,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.493837304847987
NOT-ATL-66,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.0387243735763098,0.000759301442672741,0.000759301442672741,0.190584662110858,0.000759301442672741,0.190584662110858,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.570235383447229
NOT-ATL-67,0.000983284169124877,0.000983284169124877,0.394296951819076,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.345132743362832,0.246804326450344,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877
NOT-ATL-68,0.971781305114638,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351
NOT-ATL-69,0.451274362818591,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.52623688155922,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259
NOT-ATL-7,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.926267281105991
NOT-ATL-70,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.949526813880126,0.00315457413249211,0.00315457413249211
NOT-ATL-71,0.00162074554294976,0.0826580226904376,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.0826580226904376,0.00162074554294976,0.00162074554294976,0.325769854132901,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.487844408427877
NOT-ATL-72,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.619047619047619,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.2663139329806,0.08994708994709,0.0017636684303351
NOT-ATL-73,0.00130378096479791,0.262059973924381,0.00130378096479791,0.00130378096479791,0.196870925684485,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.522816166883963,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791
NOT-ATL-75,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.191011235955056,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.752808988764045,0.00374531835205993,0.00374531835205993
NOT-ATL-76,0.0986460348162476,0.00193423597678917,0.292069632495164,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.292069632495164,0.00193423597678917,0.292069632495164
NOT-ATL-77,0.00103412616339193,0.362978283350569,0.00103412616339193,0.00103412616339193,0.0527404343329886,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.569803516028956
NOT-ATL-78,0.00115340253748558,0.174163783160323,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.808535178777393
NOT-ATL-79,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.513812154696133,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.474348855564325
NOT-ATL-8,0.00109051254089422,0.164667393675027,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.546346782988004,0.00109051254089422,0.00109051254089422,0.273718647764449
NOT-ATL-80,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.560975609756098,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.429136453526697
NOT-ATL-81,0.00214132762312634,0.00214132762312634,0.323340471092077,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.109207708779443,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.537473233404711
NOT-ATL-82,0.123623011015912,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.429620563035496,0.0624235006119951,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.368421052631579
NOT-ATL-83,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.311271975180972,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.621509824198552,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.0527404343329886
NOT-ATL-84,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.123623011015912,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.246022031823745,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.613219094247246
NOT-ATL-85,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.131681877444589,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.196870925684485,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.653194263363755
NOT-ATL-86,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.079715864246251,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.71112865035517,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.198105761641673
NOT-ATL-87,0.0624235006119951,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.246022031823745,0.00122399020807834,0.0624235006119951,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.552019583843329,0.0624235006119951
NOT-ATL-88,0.354497354497354,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.2663139329806,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.354497354497354
NOT-ATL-89,0.404844290657439,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.116493656286044,0.00115340253748558,0.0588235294117647,0.00115340253748558,0.00115340253748558,0.0588235294117647,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.34717416378316,0.00115340253748558,0.00115340253748558
NOT-ATL-9,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.122302158273381,0.00239808153477218,0.00239808153477218,0.122302158273381,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.721822541966427
NOT-ATL-90,0.000937207122774133,0.000937207122774133,0.188378631677601,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.282099343955014,0.000937207122774133,0.000937207122774133,0.375820056232427,0.000937207122774133,0.141518275538894,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133
NOT-ATL-91,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.974068071312804,0.00162074554294976,0.00162074554294976
NOT-ATL-92,0.419804741980474,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.559274755927476,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001
NOT-ATL-93,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.163695299837925,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.811993517017828,0.00162074554294976,0.00162074554294976
INNZ-8494,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.893030794165316,0.00162074554294976,0.00162074554294976,0.0826580226904376,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976
INNZ-8668,0.000705716302046577,0.0359915314043754,0.000705716302046577,0.000705716302046577,0.52999294283698,0.000705716302046577,0.21242060691602,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.177134791813691,0.0359915314043754,0.000705716302046577
INNZ-8841,0.000789265982636148,0.0402525651144436,0.000789265982636148,0.000789265982636148,0.513812154696133,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.0402525651144436,0.000789265982636148,0.198105761641673,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.158642462509866,0.0402525651144436
INNZ-8875,0.231833910034602,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.0588235294117647,0.577854671280277,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.116493656286044,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558
INNZ-9051,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.546346782988004,0.382769901853871,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.0556161395856052,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422
INNZ-9147,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.940074906367041,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993
INNZ-9181,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.487844408427877,0.163695299837925,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.325769854132901,0.00162074554294976,0.00162074554294976
INNZ-9201,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.901049475262369,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.0764617691154423,0.00149925037481259,0.00149925037481259
INNZ-9217,0.000495785820525533,0.0996529499256321,0.0252850768468022,0.000495785820525533,0.570649479424889,0.000495785820525533,0.000495785820525533,0.000495785820525533,0.0996529499256321,0.000495785820525533,0.000495785820525533,0.000495785820525533,0.000495785820525533,0.000495785820525533,0.198810114030739,0.000495785820525533,0.000495785820525533
INNZ-9231,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.873955960516325,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.114654517843584,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741
INNZ-9235,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.826086956521739,0.151424287856072,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259
INNZ-9250,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.3621103117506,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.3621103117506,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.24220623501199
INNZ-9471,0.00130378096479791,0.00130378096479791,0.262059973924381,0.00130378096479791,0.718383311603651,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791
INNZ-9508,0.000599880023995201,0.390521895620876,0.000599880023995201,0.000599880023995201,0.420515896820636,0.000599880023995201,0.0905818836232753,0.000599880023995201,0.0905818836232753,0.000599880023995201,0.000599880023995201,0.000599880023995201,0.000599880023995201,0.000599880023995201,0.000599880023995201,0.000599880023995201,0.000599880023995201
INNZ-9527,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.376311844077961,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.226386806596702,0.00149925037481259,0.00149925037481259,0.376311844077961
INNZ-9563,0.000895255147717099,0.224709042076992,0.000895255147717099,0.224709042076992,0.538048343777977,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099
INNZ-9931,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.718383311603651,0.131681877444589,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.131681877444589,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791
INNZ-10017,0.000659195781147001,0.725774555042848,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.132498352010547,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.033618984838497,0.000659195781147001,0.000659195781147001,0.0995385629531971,0.000659195781147001
INNZ-10311,0.000681663258350375,0.102931152010907,0.000681663258350375,0.0688479890933879,0.8186775732788,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375
INNZ-10388,0.0501474926253687,0.394296951819076,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.44346116027532,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.0993117010816126,0.000983284169124877,0.000983284169124877
INNZ-10392,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.956403269754768,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698
INNZ-10457,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.386461011139674,0.000856898029134533,0.514995715509854,0.000856898029134533,0.0437017994858612,0.000856898029134533,0.0437017994858612,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533
INNZ-10465,0.000895255147717099,0.314234556848702,0.000895255147717099,0.000895255147717099,0.448522829006267,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.224709042076992,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099
INNZ-10480,0.000599880023995201,0.000599880023995201,0.000599880023995201,0.000599880023995201,0.330533893221356,0.000599880023995201,0.000599880023995201,0.000599880023995201,0.000599880023995201,0.000599880023995201,0.000599880023995201,0.000599880023995201,0.660467906418716,0.000599880023995201,0.000599880023995201,0.000599880023995201,0.000599880023995201
INNZ-10489,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.148475909537856,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.689282202556539,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.148475909537856,0.000983284169124877
INNZ-10540,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.0527404343329886,0.104446742502585,0.00103412616339193,0.414684591520165,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.311271975180972,0.00103412616339193,0.00103412616339193,0.104446742502585,0.00103412616339193,0.00103412616339193,0.00103412616339193
INNZ-11324,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.138964577656676,0.00272479564032698,0.00272479564032698,0.138964577656676,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.683923705722071,0.00272479564032698
INNZ-11343,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.0711297071129707,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.350069735006973,0.210599721059972,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.350069735006973,0.00139470013947001
INNZ-11521,0.000413736036408771,0.683078196110881,0.186594952420356,0.000413736036408771,0.000413736036408771,0.000413736036408771,0.000413736036408771,0.000413736036408771,0.000413736036408771,0.000413736036408771,0.000413736036408771,0.000413736036408771,0.103847745138602,0.000413736036408771,0.000413736036408771,0.0211005378568473,0.000413736036408771
INNZ-12184,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.640117994100295,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.0501474926253687,0.246804326450344,0.000983284169124877,0.000983284169124877,0.0501474926253687,0.000983284169124877,0.000983284169124877,0.000983284169124877
INNZ-12234,0.000638162093171666,0.351627313337588,0.000638162093171666,0.383535417996171,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.255902999361838,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666
INNZ-12458,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.863247863247863,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855
INNZ-12912,0.000705716302046577,0.388849682427664,0.000705716302046577,0.0712773465067043,0.282992237120677,0.247706422018349,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577
INNZ-12919,0.000565930956423316,0.623089983022071,0.0288624787775891,0.000565930956423316,0.000565930956423316,0.0854555744199208,0.000565930956423316,0.000565930956423316,0.255234861346916,0.000565930956423316,0.000565930956423316,0.000565930956423316,0.000565930956423316,0.000565930956423316,0.000565930956423316,0.000565930956423316,0.000565930956423316
INNZ-12928,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.559274755927476,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.419804741980474,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001
INNZ-13599,0.000508388408744281,0.661413319776309,0.000508388408744281,0.000508388408744281,0.153024911032028,0.000508388408744281,0.178444331469243,0.000508388408744281,0.000508388408744281,0.000508388408744281,0.000508388408744281,0.000508388408744281,0.000508388408744281,0.000508388408744281,0.000508388408744281,0.000508388408744281,0.000508388408744281
INNZ-16592,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.991430101767542,0.000535618639528656
INNZ-16789,0.0527404343329886,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.724922440537746,0.00103412616339193,0.207859358841779,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193
INNZ-16812,0.000461467466543609,0.415782187355791,0.000461467466543609,0.023534840793724,0.000461467466543609,0.554222427318874,0.000461467466543609,0.000461467466543609,0.000461467466543609,0.000461467466543609,0.000461467466543609,0.000461467466543609,0.000461467466543609,0.000461467466543609,0.000461467466543609,0.000461467466543609,0.000461467466543609
INNZ-16828,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.489539748953975,0.0711297071129707,0.0711297071129707,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.350069735006973,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001
INNZ-17036,0.0297029702970297,0.0005824111822947,0.0005824111822947,0.233546884100175,0.524752475247525,0.0005824111822947,0.0005824111822947,0.0005824111822947,0.0005824111822947,0.0005824111822947,0.20442632498544,0.0005824111822947,0.0005824111822947,0.0005824111822947,0.0005824111822947,0.0005824111822947,0.0005824111822947
INNZ-18255,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.775628626692456,0.195357833655706,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917
INNZ-18704,0.00103412616339193,0.828335056876939,0.00103412616339193,0.104446742502585,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.0527404343329886,0.00103412616339193
INNZ-19035,0.00130378096479791,0.588005215123859,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.262059973924381,0.00130378096479791,0.131681877444589,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791
INNZ-19464,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.991430101767542,0.000535618639528656
