identifier,aftershocks_appears_holds_economy_bank_rate_made,portaloo_asks_centre_small_infrastructure_head_crane,buildings_people_rubble_building_broken_collapsed_arm,people_pm_homes_government_june_show_part,recovery_cera_damage_eqc_prime_rebuilding_back,red_city_areas_house_black_move_liquefaction,people_called_replies_refugees_ken_ring_couple_heading,aftershocks_word_aftershock_magnitude_liquefaction_continuing_fight,insurance_huge_hit_version_companies_words_june,city_council_tony_marryatt_mayor_comments_pay_rise_public,cup_rugby_world_world_damage_auckland_decision_rugby,business_red_zone_cbd_buildings_large_words_owners,city_rebuild_buildings_heading_house_rebuilding_title,mayor_toilet_standing_anderton_paper_wife_toilets,march_news_japan_port_moon_day_tsunami,finance_government_billion_reading_cost_south_damage,great_pike_river_south_island_weather_snow_aftershocks_represents
DCDL-0017773,0.0347648261758691,0.239263803680982,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.716428084526244,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375
DCDL-0017873,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.174163783160323,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.231833910034602,0.00115340253748558,0.00115340253748558,0.231833910034602,0.00115340253748558,0.00115340253748558,0.34717416378316,0.00115340253748558
DCDL-0017889,0.462096242584047,0.165458141067897,0.000659195781147001,0.000659195781147001,0.132498352010547,0.0665787738958471,0.000659195781147001,0.000659195781147001,0.033618984838497,0.132498352010547,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001
DCDL-0017904,0.00122399020807834,0.00122399020807834,0.307221542227662,0.00122399020807834,0.184822521419829,0.307221542227662,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.184822521419829,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834
DCDL-0017906,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.184822521419829,0.00122399020807834,0.490820073439412,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.307221542227662,0.00122399020807834
DCDL-0017938,0.000599880023995201,0.0605878824235153,0.000599880023995201,0.000599880023995201,0.240551889622076,0.000599880023995201,0.150569886022795,0.000599880023995201,0.000599880023995201,0.0905818836232753,0.000599880023995201,0.450509898020396,0.000599880023995201,0.000599880023995201,0.000599880023995201,0.000599880023995201,0.000599880023995201
DCDL-0017951,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.969052224371373,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917
DCDL-0017953,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.0829909613804437,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.124075595727198,0.61709120788825,0.165160230073952,0.000821692686935086,0.000821692686935086,0.000821692686935086
DCDL-0017985,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.0402525651144436,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.198105761641673,0.000789265982636148,0.434885556432518,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.316495659037095,0.000789265982636148
DCDL-0018017,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.1976401179941,0.000983284169124877,0.590953785644051,0.000983284169124877,0.0993117010816126,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.0993117010816126
DCDL-0018021,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.987371744277822,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148
DCDL-0018028,0.541789577187807,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.44346116027532,0.000983284169124877,0.000983284169124877
DCDL-0018059,0.0664928292046936,0.00130378096479791,0.00130378096479791,0.653194263363755,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.262059973924381,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791
DCDL-0018068,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.818974918211559,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.164667393675027,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422
DCDL-0018077,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.949526813880126,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211
DCDL-0018078,0.00122399020807834,0.00122399020807834,0.123623011015912,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.490820073439412,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.0624235006119951,0.00122399020807834,0.307221542227662,0.00122399020807834,0.00122399020807834
DCDL-0018082,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.901049475262369,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.0764617691154423,0.00149925037481259,0.00149925037481259
DCDL-0018087,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.0946579194001874,0.375820056232427,0.516401124648547,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133
DCDL-0018089,0.974068071312804,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976
DCDL-0018099,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.207859358841779,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.259565667011375,0.104446742502585,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.414684591520165,0.00103412616339193,0.00103412616339193,0.00103412616339193
DCDL-0018101,0.0624235006119951,0.00122399020807834,0.00122399020807834,0.674418604651163,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.0624235006119951,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.184822521419829
DCDL-0018103,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.451274362818591,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.52623688155922,0.00149925037481259,0.00149925037481259
DCDL-0018108,0.60119940029985,0.00149925037481259,0.00149925037481259,0.0764617691154423,0.151424287856072,0.00149925037481259,0.00149925037481259,0.151424287856072,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259
DCDL-0018116,0.000565930956423316,0.000565930956423316,0.000565930956423316,0.000565930956423316,0.000565930956423316,0.22693831352575,0.000565930956423316,0.481607243916242,0.000565930956423316,0.000565930956423316,0.000565930956423316,0.000565930956423316,0.000565930956423316,0.283531409168082,0.000565930956423316,0.000565930956423316,0.000565930956423316
DCDL-0018123,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.68413059984814,0.000759301442672741,0.000759301442672741,0.304479878511769,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741
DCDL-0018142,0.000821692686935086,0.000821692686935086,0.288414133114215,0.000821692686935086,0.000821692686935086,0.411668036154478,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.0419063270336894,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.247329498767461
DCDL-0018145,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.148475909537856,0.345132743362832,0.44346116027532,0.0501474926253687,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877
DCDL-0018154,0.000599880023995201,0.000599880023995201,0.000599880023995201,0.150569886022795,0.000599880023995201,0.510497900419916,0.000599880023995201,0.000599880023995201,0.000599880023995201,0.000599880023995201,0.000599880023995201,0.0605878824235153,0.000599880023995201,0.000599880023995201,0.000599880023995201,0.270545890821836,0.000599880023995201
DCDL-0018157,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.760060744115414,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.228549734244495
DCDL-0018165,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.560975609756098,0.231377719182597,0.033618984838497,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.0665787738958471,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.0995385629531971,0.000659195781147001,0.000659195781147001,0.000659195781147001
DCDL-0018168,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.141518275538894,0.000937207122774133,0.797563261480787,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.0477975632614808,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133
DCDL-0018169,0.00103412616339193,0.00103412616339193,0.207859358841779,0.00103412616339193,0.156153050672182,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.311271975180972,0.00103412616339193,0.00103412616339193,0.311271975180972,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193
DCDL-0018184,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.692814765985498,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.297297297297297,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001
DCDL-0018196,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.989452867501648,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001
DCDL-0018229,0.000937207122774133,0.422680412371134,0.000937207122774133,0.0477975632614808,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.516401124648547,0.000937207122774133
DCDL-0018259,0.0246734397677794,0.000483792936623125,0.000483792936623125,0.000483792936623125,0.000483792936623125,0.000483792936623125,0.000483792936623125,0.0972423802612482,0.871311078858249,0.000483792936623125,0.000483792936623125,0.000483792936623125,0.000483792936623125,0.000483792936623125,0.000483792936623125,0.000483792936623125,0.000483792936623125
DCDL-0018263,0.00109051254089422,0.00109051254089422,0.32824427480916,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.110141766630316,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.546346782988004,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422
DCDL-0018335,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.44346116027532,0.000983284169124877,0.1976401179941,0.000983284169124877,0.345132743362832,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877
DCDL-0018357,0.224709042076992,0.135183527305282,0.000895255147717099,0.000895255147717099,0.224709042076992,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.358997314234557,0.000895255147717099,0.000895255147717099,0.0456580125335721,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099
DCDL-0018373,0.215081405312768,0.000856898029134533,0.000856898029134533,0.343616109682948,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.257926306769494,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.172236503856041,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533
DCDL-0018401,0.811993517017828,0.0826580226904376,0.00162074554294976,0.0826580226904376,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976
DCDL-0018405,0.000821692686935086,0.288414133114215,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.534921939194741,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.165160230073952,0.000821692686935086
DCDL-0018444,0.0005824111822947,0.0005824111822947,0.0005824111822947,0.20442632498544,0.0005824111822947,0.117064647641235,0.524752475247525,0.0005824111822947,0.0005824111822947,0.0005824111822947,0.0005824111822947,0.0005824111822947,0.0005824111822947,0.14618520675597,0.0005824111822947,0.0005824111822947,0.0005824111822947
DCDL-0018510,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.368421052631579,0.613219094247246
DCDL-0018512,0.00103412616339193,0.104446742502585,0.00103412616339193,0.311271975180972,0.104446742502585,0.156153050672182,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.311271975180972,0.00103412616339193,0.00103412616339193,0.00103412616339193
DCDL-0018513,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.0437017994858612,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.557840616966581,0.257926306769494,0.129391602399314,0.000856898029134533,0.000856898029134533
DCDL-0018576,0.00139470013947001,0.768479776847978,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.210599721059972,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001
DCDL-0018584,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.247706422018349,0.177134791813691,0.000705716302046577,0.141848976711362,0.000705716302046577,0.000705716302046577,0.106563161609033,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.318278052223006
DCDL-0018652,0.000789265982636148,0.0402525651144436,0.000789265982636148,0.71112865035517,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.0402525651144436,0.000789265982636148,0.198105761641673,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148
DCDL-0018678,0.00149925037481259,0.226386806596702,0.00149925037481259,0.226386806596702,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.226386806596702,0.00149925037481259,0.00149925037481259,0.151424287856072,0.00149925037481259,0.00149925037481259,0.151424287856072,0.00149925037481259,0.00149925037481259
DCDL-0018703,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.466390899689762,0.00103412616339193,0.00103412616339193,0.259565667011375,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.259565667011375,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193
DCDL-0018751,0.00374531835205993,0.00374531835205993,0.940074906367041,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993
DCDL-0018758,0.00130378096479791,0.00130378096479791,0.131681877444589,0.00130378096479791,0.0664928292046936,0.00130378096479791,0.0664928292046936,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.522816166883963,0.196870925684485,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791
DCDL-0018772,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.674418604651163,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.307221542227662,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834
DCDL-0018782,0.000895255147717099,0.0456580125335721,0.000895255147717099,0.000895255147717099,0.090420769919427,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.135183527305282,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.717099373321397,0.000895255147717099
DCDL-0018823,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.522816166883963,0.00130378096479791,0.392438070404172,0.0664928292046936,0.00130378096479791,0.00130378096479791,0.00130378096479791
DCDL-0018825,0.000731528895391368,0.000731528895391368,0.147037307973665,0.000731528895391368,0.220190197512802,0.000731528895391368,0.110460863204097,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.512801755669349,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368
DCDL-0018826,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.171097477845944,0.000681663258350375,0.000681663258350375,0.8186775732788,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375
DCDL-0018836,0.000361402240693892,0.000361402240693892,0.000361402240693892,0.560534875316227,0.0184315142753885,0.0726418503794724,0.000361402240693892,0.000361402240693892,0.000361402240693892,0.108782074448862,0.235272858691724,0.000361402240693892,0.000361402240693892,0.000361402240693892,0.000361402240693892,0.000361402240693892,0.000361402240693892
DCDL-0018889,0.00103412616339193,0.104446742502585,0.00103412616339193,0.156153050672182,0.00103412616339193,0.466390899689762,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.259565667011375,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193
DCDL-0018971,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.482014388489209,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.482014388489209
DCDL-0019093,0.00239808153477218,0.00239808153477218,0.601918465227818,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.3621103117506,0.00239808153477218,0.00239808153477218
DCDL-0019116,0.0005824111822947,0.0005824111822947,0.0005824111822947,0.233546884100175,0.0005824111822947,0.0005824111822947,0.0005824111822947,0.0005824111822947,0.0005824111822947,0.0005824111822947,0.117064647641235,0.37914967967385,0.0005824111822947,0.26266744321491,0.0005824111822947,0.0005824111822947,0.0005824111822947
DCDL-0019122,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.21242060691602,0.106563161609033,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.52999294283698,0.000705716302046577,0.000705716302046577,0.141848976711362,0.000705716302046577
DCDL-0019245,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.434885556432518,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.237569060773481,0.316495659037095,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148
DCDL-0019268,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.984267453294002,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877
DCDL-0019328,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.707231040564374,0.0017636684303351,0.0017636684303351,0.2663139329806,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351
DCDL-0019336,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.0986460348162476,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.485493230174081,0.388781431334623,0.00193423597678917,0.00193423597678917
DCDL-0019399,0.00122399020807834,0.00122399020807834,0.246022031823745,0.00122399020807834,0.429620563035496,0.246022031823745,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.0624235006119951,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834
DCDL-0019400,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.0993117010816126,0.689282202556539,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.148475909537856,0.000983284169124877,0.0501474926253687,0.000983284169124877,0.000983284169124877
DCDL-0019401,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.163695299837925,0.568881685575365,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.244732576985413,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976
DCDL-0019544,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.269471799462847,0.358997314234557,0.269471799462847,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.090420769919427,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099
DCDL-0019552,0.000937207122774133,0.0477975632614808,0.235238987816307,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.656982193064667,0.000937207122774133,0.0477975632614808,0.000937207122774133,0.000937207122774133
DCDL-0019594,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.938144329896907,0.000937207122774133,0.000937207122774133,0.0477975632614808,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133
DCDL-0019633,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.307221542227662,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.490820073439412,0.00122399020807834,0.00122399020807834,0.123623011015912,0.0624235006119951
DCDL-0019655,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.509373326191751,0.10765934654526,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.375468666309588,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.000535618639528656
DCDL-0019708,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.971781305114638,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351
DCDL-0019750,0.00109051254089422,0.00109051254089422,0.273718647764449,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.164667393675027,0.00109051254089422,0.00109051254089422,0.546346782988004,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422
DCDL-0019782,0.368421052631579,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.613219094247246,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834
DCDL-0019822,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.138964577656676,0.00272479564032698,0.138964577656676,0.00272479564032698,0.683923705722071,0.00272479564032698,0.00272479564032698
DCDL-0019823,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.52999294283698,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.459421312632322
DCDL-0019825,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.931747673216132,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.0527404343329886,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193
DCDL-0019826,0.00122399020807834,0.246022031823745,0.00122399020807834,0.00122399020807834,0.368421052631579,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.368421052631579
DCDL-0019827,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.73095623987034,0.00162074554294976,0.00162074554294976,0.244732576985413,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976
DCDL-0019836,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.940913160250671,0.0456580125335721,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099
