identifier,TopicValue2,Topic,TopicValue,Date,Month,Publisher,Republished,Sewerage,Disasters_PA,Infrastructure,Earthquake_aftershocks,NameAuthorities,EQPred_RingKen,Brownlee,KeyJohn,ParkerRobert,CHCHCityCouncil,EnglishSimon,MarryattTony,RingKen,SouthCanterburyFinanceLtd,CERA,AMI,ChristchurchCathedral,aftershocks_appears_holds_economy_bank_rate_made,portaloo_asks_centre_small_infrastructure_head_crane,buildings_people_rubble_building_broken_collapsed_arm,people_pm_homes_government_june_show_part,recovery_cera_damage_eqc_prime_rebuilding_back,red_city_areas_house_black_move_liquefaction,people_called_replies_refugees_ken_ring_couple_heading,aftershocks_word_aftershock_magnitude_liquefaction_continuing_fight,insurance_huge_hit_version_companies_words_june,city_council_tony_marryatt_mayor_comments_pay_rise_public,cup_rugby_world_world_damage_auckland_decision_rugby,business_red_zone_cbd_buildings_large_words_owners,city_rebuild_buildings_heading_house_rebuilding_title,mayor_toilet_standing_anderton_paper_wife_toilets,march_news_japan_port_moon_day_tsunami,finance_government_billion_reading_cost_south_damage,great_pike_river_south_island_weather_snow_aftershocks_represents
DCDL-0018116,8.48160724391624,aftershocks_word_aftershock_magnitude_liquefaction_continuing_fight,0.481607243916242,18/06/2011,2011-06,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,0,"Parker, Robert John (Sir), 1953- (name_authority)",0,0,0,1,0,0,0,0,0,0,0,0,0.000565930956423316,0.000565930956423316,0.000565930956423316,0.000565930956423316,0.000565930956423316,0.22693831352575,0.000565930956423316,0.481607243916242,0.000565930956423316,0.000565930956423316,0.000565930956423316,0.000565930956423316,0.000565930956423316,0.283531409168082,0.000565930956423316,0.000565930956423316,0.000565930956423316
DCDL-0018123,6.68413059984814,red_city_areas_house_black_move_liquefaction,0.68413059984814,20/06/2011,2011-06,Otago daily times (Newspaper),0,0,1,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.68413059984814,0.000759301442672741,0.000759301442672741,0.304479878511769,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741
DCDL-0018142,6.41166803615448,red_city_areas_house_black_move_liquefaction,0.411668036154478,21/06/2011,2011-06,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.000821692686935086,0.000821692686935086,0.288414133114215,0.000821692686935086,0.000821692686935086,0.411668036154478,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.0419063270336894,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.247329498767461
DCDL-0018145,6.44346116027532,red_city_areas_house_black_move_liquefaction,0.44346116027532,24/06/2011,2011-06,Dominion post (Newspaper),0,0,0,0,0,"Brownlee, Gerard Anthony (Hon), 1956- (name_authority) # Canterbury Earthquake Recovery Authority (name_authority)",0,1,0,0,0,0,0,0,0,1,0,0,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.148475909537856,0.345132743362832,0.44346116027532,0.0501474926253687,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877
DCDL-0018154,6.51049790041992,red_city_areas_house_black_move_liquefaction,0.510497900419916,24/06/2011,2011-06,Press (Christchurch, N.Z.) (Newspaper),2,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.000599880023995201,0.000599880023995201,0.000599880023995201,0.150569886022795,0.000599880023995201,0.510497900419916,0.000599880023995201,0.000599880023995201,0.000599880023995201,0.000599880023995201,0.000599880023995201,0.0605878824235153,0.000599880023995201,0.000599880023995201,0.000599880023995201,0.270545890821836,0.000599880023995201
DCDL-0018157,9.76006074411541,insurance_huge_hit_version_companies_words_june,0.760060744115414,28/06/2011,2011-06,Timaru herald (Newspaper),1,0,0,0,0,"Civic Assurance (name_authority)",0,0,0,0,0,0,0,0,0,0,0,0,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.760060744115414,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.228549734244495
DCDL-0018165,4.5609756097561,people_pm_homes_government_june_show_part,0.560975609756098,23/06/2011,2011-06,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.560975609756098,0.231377719182597,0.033618984838497,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.0665787738958471,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.0995385629531971,0.000659195781147001,0.000659195781147001,0.000659195781147001
DCDL-0018168,6.79756326148079,red_city_areas_house_black_move_liquefaction,0.797563261480787,25/06/2011,2011-06,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.141518275538894,0.000937207122774133,0.797563261480787,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.0477975632614808,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133
DCDL-0018169,9.31127197518097,insurance_huge_hit_version_companies_words_june,0.311271975180972,28/06/2011,2011-06,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00103412616339193,0.00103412616339193,0.207859358841779,0.00103412616339193,0.156153050672182,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.311271975180972,0.00103412616339193,0.00103412616339193,0.311271975180972,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193
DCDL-0018184,4.6928147659855,people_pm_homes_government_june_show_part,0.692814765985498,24/06/2011,2011-06,Southland times (Newspaper),0,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.692814765985498,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.297297297297297,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001
DCDL-0018196,9.98945286750165,insurance_huge_hit_version_companies_words_june,0.989452867501648,29/06/2011,2011-06,Southland times (Newspaper),0,0,0,0,0,"AMI Insurance (name_authority) # Civic Assurance (name_authority)",0,0,0,0,0,0,0,0,0,0,1,0,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.989452867501648,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001
DCDL-0018229,16.5164011246485,finance_government_billion_reading_cost_south_damage,0.516401124648547,05/07/2011,2011-07,Southland times (Newspaper),0,0,0,1,0,"Auckland City (place_authority)",0,0,0,0,0,0,0,0,0,0,0,0,0.000937207122774133,0.422680412371134,0.000937207122774133,0.0477975632614808,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.516401124648547,0.000937207122774133
DCDL-0018259,9.87131107885825,insurance_huge_hit_version_companies_words_june,0.871311078858249,08/07/2011,2011-07,Southland times (Newspaper),0,0,0,0,0,"AMI Insurance (name_authority)",0,0,0,0,0,0,0,0,0,0,1,0,0.0246734397677794,0.000483792936623125,0.000483792936623125,0.000483792936623125,0.000483792936623125,0.000483792936623125,0.000483792936623125,0.0972423802612482,0.871311078858249,0.000483792936623125,0.000483792936623125,0.000483792936623125,0.000483792936623125,0.000483792936623125,0.000483792936623125,0.000483792936623125,0.000483792936623125
DCDL-0018263,13.546346782988,city_rebuild_buildings_heading_house_rebuilding_title,0.546346782988004,05/07/2011,2011-07,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,0,"Christchurch Cathedral (Christchurch, N.Z.) (name_authority)",0,0,0,0,0,0,0,0,0,0,0,1,0.00109051254089422,0.00109051254089422,0.32824427480916,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.110141766630316,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.546346782988004,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422
DCDL-0018335,7.44346116027532,people_called_replies_refugees_ken_ring_couple_heading,0.44346116027532,16/07/2011,2011-07,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.44346116027532,0.000983284169124877,0.1976401179941,0.000983284169124877,0.345132743362832,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877
DCDL-0018357,10.3589973142346,city_council_tony_marryatt_mayor_comments_pay_rise_public,0.358997314234557,22/07/2011,2011-07,Northern advocate (Newspaper),0,1,0,1,0,"Brownlee, Gerard Anthony (Hon), 1956- (name_authority)",0,1,0,0,0,0,0,0,0,0,0,0,0.224709042076992,0.135183527305282,0.000895255147717099,0.000895255147717099,0.224709042076992,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.358997314234557,0.000895255147717099,0.000895255147717099,0.0456580125335721,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099
DCDL-0018373,4.34361610968295,people_pm_homes_government_june_show_part,0.343616109682948,21/07/2011,2011-07,Southland times (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.215081405312768,0.000856898029134533,0.000856898029134533,0.343616109682948,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.257926306769494,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.172236503856041,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533
DCDL-0018401,1.81199351701783,aftershocks_appears_holds_economy_bank_rate_made,0.811993517017828,19/07/2011,2011-07,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.811993517017828,0.0826580226904376,0.00162074554294976,0.0826580226904376,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976
DCDL-0018405,10.5349219391947,city_council_tony_marryatt_mayor_comments_pay_rise_public,0.534921939194741,25/07/2011,2011-07,Otago daily times (Newspaper),0,0,0,0,0,"Brownlee, Gerard Anthony (Hon), 1956- (name_authority) # Christchurch (N.Z.). City Council (name_authority)",0,1,0,0,1,0,0,0,0,0,0,0,0.000821692686935086,0.288414133114215,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.534921939194741,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.165160230073952,0.000821692686935086
DCDL-0018444,7.52475247524752,people_called_replies_refugees_ken_ring_couple_heading,0.524752475247525,29/07/2011,2011-07,Press (Christchurch, N.Z.) (Newspaper),2,0,1,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.0005824111822947,0.0005824111822947,0.0005824111822947,0.20442632498544,0.0005824111822947,0.117064647641235,0.524752475247525,0.0005824111822947,0.0005824111822947,0.0005824111822947,0.0005824111822947,0.0005824111822947,0.0005824111822947,0.14618520675597,0.0005824111822947,0.0005824111822947,0.0005824111822947
DCDL-0018510,17.6132190942472,great_pike_river_south_island_weather_snow_aftershocks_represents,0.613219094247246,26/07/2011,2011-07,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.368421052631579,0.613219094247246
DCDL-0018512,4.31127197518097,people_pm_homes_government_june_show_part,0.311271975180972,30/07/2011,2011-07,Press (Christchurch, N.Z.) (Newspaper),0,1,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00103412616339193,0.104446742502585,0.00103412616339193,0.311271975180972,0.104446742502585,0.156153050672182,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.311271975180972,0.00103412616339193,0.00103412616339193,0.00103412616339193
DCDL-0018513,13.5578406169666,city_rebuild_buildings_heading_house_rebuilding_title,0.557840616966581,03/08/2011,2011-08,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,0,"Transitional Cathedral (Christchurch, N.Z.) (name_authority) # Christchurch Cathedral (Christchurch, N.Z.) (name_authority)",0,0,0,0,0,0,0,0,0,0,0,1,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.0437017994858612,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.557840616966581,0.257926306769494,0.129391602399314,0.000856898029134533,0.000856898029134533
DCDL-0018576,2.76847977684798,portaloo_asks_centre_small_infrastructure_head_crane,0.768479776847978,13/08/2011,2011-08,Press (Christchurch, N.Z.) (Newspaper),2,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00139470013947001,0.768479776847978,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.210599721059972,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001
DCDL-0018584,17.318278052223,great_pike_river_south_island_weather_snow_aftershocks_represents,0.318278052223006,09/08/2011,2011-08,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,0,"AMI Stadium (Christchurch, N.Z.) (name_authority)",0,0,0,0,0,0,0,0,0,0,0,0,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.247706422018349,0.177134791813691,0.000705716302046577,0.141848976711362,0.000705716302046577,0.000705716302046577,0.106563161609033,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.318278052223006
DCDL-0018652,4.71112865035517,people_pm_homes_government_june_show_part,0.71112865035517,13/08/2011,2011-08,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.000789265982636148,0.0402525651144436,0.000789265982636148,0.71112865035517,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.0402525651144436,0.000789265982636148,0.198105761641673,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148
DCDL-0018678,2.2263868065967,portaloo_asks_centre_small_infrastructure_head_crane,0.226386806596702,25/08/2011,2011-08,Dominion post (Newspaper),0,0,0,0,0,"Brownlee, Gerard Anthony (Hon), 1956- (name_authority)",0,1,0,0,0,0,0,0,0,0,0,0,0.00149925037481259,0.226386806596702,0.00149925037481259,0.226386806596702,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.226386806596702,0.00149925037481259,0.00149925037481259,0.151424287856072,0.00149925037481259,0.00149925037481259,0.151424287856072,0.00149925037481259,0.00149925037481259
DCDL-0018703,6.46639089968976,red_city_areas_house_black_move_liquefaction,0.466390899689762,27/08/2011,2011-08,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.466390899689762,0.00103412616339193,0.00103412616339193,0.259565667011375,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.259565667011375,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193
DCDL-0018751,3.94007490636704,buildings_people_rubble_building_broken_collapsed_arm,0.940074906367041,03/09/2011,2011-09,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00374531835205993,0.00374531835205993,0.940074906367041,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993
DCDL-0018758,12.522816166884,business_red_zone_cbd_buildings_large_words_owners,0.522816166883963,05/09/2011,2011-09,Southland times (Newspaper),0,0,0,0,0,"Brownlee, Gerard Anthony (Hon), 1956- (name_authority)",0,1,0,0,0,0,0,0,0,0,0,0,0.00130378096479791,0.00130378096479791,0.131681877444589,0.00130378096479791,0.0664928292046936,0.00130378096479791,0.0664928292046936,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.522816166883963,0.196870925684485,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791
DCDL-0018772,7.67441860465116,people_called_replies_refugees_ken_ring_couple_heading,0.674418604651163,08/09/2011,2011-09,Press (Christchurch, N.Z.) (Newspaper),0,0,1,0,1,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.674418604651163,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.307221542227662,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834
DCDL-0018782,16.7170993733214,finance_government_billion_reading_cost_south_damage,0.717099373321397,01/09/2011,2011-09,Northern advocate (Newspaper),1,0,0,1,0,"Brownlee, Gerard Anthony (Hon), 1956- (name_authority)",0,1,0,0,0,0,0,0,0,0,0,0,0.000895255147717099,0.0456580125335721,0.000895255147717099,0.000895255147717099,0.090420769919427,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.135183527305282,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.717099373321397,0.000895255147717099
DCDL-0018823,11.522816166884,cup_rugby_world_world_damage_auckland_decision_rugby,0.522816166883963,10/09/2011,2011-09,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,0,"Auckland City (place_authority)",0,0,0,0,0,0,0,0,0,0,0,0,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.522816166883963,0.00130378096479791,0.392438070404172,0.0664928292046936,0.00130378096479791,0.00130378096479791,0.00130378096479791
DCDL-0018825,11.5128017556693,cup_rugby_world_world_damage_auckland_decision_rugby,0.512801755669349,17/09/2011,2011-09,Listener (Serial),0,0,0,1,0,"Key, John Phillip (Rt Hon), 1961- (name_authority)",0,0,1,0,0,0,0,0,0,0,0,0,0.000731528895391368,0.000731528895391368,0.147037307973665,0.000731528895391368,0.220190197512802,0.000731528895391368,0.110460863204097,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.512801755669349,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368
DCDL-0018826,13.8186775732788,city_rebuild_buildings_heading_house_rebuilding_title,0.8186775732788,10/09/2011,2011-09,Shipping Gazette (Serial),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.171097477845944,0.000681663258350375,0.000681663258350375,0.8186775732788,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375
DCDL-0018836,4.56053487531623,people_pm_homes_government_june_show_part,0.560534875316227,15/09/2011,2011-09,Manawatu standard (Newspaper),0,0,0,0,0,"Brown, Leonard, 1956- (name_authority) # Key, John Phillip (Rt Hon), 1961- (name_authority) # Auckland City (place_authority)",0,0,1,0,0,0,0,0,0,0,0,0,0.000361402240693892,0.000361402240693892,0.000361402240693892,0.560534875316227,0.0184315142753885,0.0726418503794724,0.000361402240693892,0.000361402240693892,0.000361402240693892,0.108782074448862,0.235272858691724,0.000361402240693892,0.000361402240693892,0.000361402240693892,0.000361402240693892,0.000361402240693892,0.000361402240693892
DCDL-0018889,6.46639089968976,red_city_areas_house_black_move_liquefaction,0.466390899689762,17/09/2011,2011-09,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00103412616339193,0.104446742502585,0.00103412616339193,0.156153050672182,0.00103412616339193,0.466390899689762,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.259565667011375,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193
DCDL-0018971,5.48201438848921,recovery_cera_damage_eqc_prime_rebuilding_back,0.482014388489209,29/10/2011,2011-10,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,0,"Key, John Phillip (Rt Hon), 1961- (name_authority) # Brownlee, Gerard Anthony (Hon), 1956- (name_authority)",0,1,1,0,0,0,0,0,0,0,0,0,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.482014388489209,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.482014388489209
DCDL-0019093,3.60191846522782,buildings_people_rubble_building_broken_collapsed_arm,0.601918465227818,07/03/2011,2011-03,New Zealand herald (Newspaper),0,0,1,0,0,"Christchurch Cathedral (Christchurch, N.Z.) (name_authority)",0,0,0,0,0,0,0,0,0,0,0,1,0.00239808153477218,0.00239808153477218,0.601918465227818,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.3621103117506,0.00239808153477218,0.00239808153477218
DCDL-0019116,12.3791496796738,business_red_zone_cbd_buildings_large_words_owners,0.37914967967385,04/10/2011,2011-10,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.0005824111822947,0.0005824111822947,0.0005824111822947,0.233546884100175,0.0005824111822947,0.0005824111822947,0.0005824111822947,0.0005824111822947,0.0005824111822947,0.0005824111822947,0.117064647641235,0.37914967967385,0.0005824111822947,0.26266744321491,0.0005824111822947,0.0005824111822947,0.0005824111822947
DCDL-0019122,13.529992942837,city_rebuild_buildings_heading_house_rebuilding_title,0.52999294283698,06/10/2011,2011-10,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.21242060691602,0.106563161609033,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.52999294283698,0.000705716302046577,0.000705716302046577,0.141848976711362,0.000705716302046577
DCDL-0019245,5.43488555643252,recovery_cera_damage_eqc_prime_rebuilding_back,0.434885556432518,13/10/2011,2011-10,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,0,"Brownlee, Gerard Anthony (Hon), 1956- (name_authority) # Canterbury Earthquake Recovery Authority (name_authority)",0,1,0,0,0,0,0,0,0,1,0,0,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.434885556432518,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.237569060773481,0.316495659037095,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148
DCDL-0019268,13.984267453294,city_rebuild_buildings_heading_house_rebuilding_title,0.984267453294002,18/10/2011,2011-10,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.984267453294002,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877
DCDL-0019328,10.7072310405644,city_council_tony_marryatt_mayor_comments_pay_rise_public,0.707231040564374,09/03/2011,2011-03,New Zealand herald (Newspaper),0,0,0,0,0,"Brownlee, Gerard Anthony (Hon), 1956- (name_authority)",0,1,0,0,0,0,0,0,0,0,0,0,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.707231040564374,0.0017636684303351,0.0017636684303351,0.2663139329806,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351
DCDL-0019336,14.4854932301741,mayor_toilet_standing_anderton_paper_wife_toilets,0.485493230174081,11/03/2011,2011-03,New Zealand herald (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.0986460348162476,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.485493230174081,0.388781431334623,0.00193423597678917,0.00193423597678917
DCDL-0019399,5.4296205630355,recovery_cera_damage_eqc_prime_rebuilding_back,0.429620563035496,03/11/2011,2011-11,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,0,"New Zealand. Earthquake Commission (name_authority)",0,0,0,0,0,0,0,0,0,0,0,0,0.00122399020807834,0.00122399020807834,0.246022031823745,0.00122399020807834,0.429620563035496,0.246022031823745,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.0624235006119951,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834
DCDL-0019400,6.68928220255654,red_city_areas_house_black_move_liquefaction,0.689282202556539,05/11/2011,2011-11,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.0993117010816126,0.689282202556539,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.148475909537856,0.000983284169124877,0.0501474926253687,0.000983284169124877,0.000983284169124877
DCDL-0019401,6.56888168557536,red_city_areas_house_black_move_liquefaction,0.568881685575365,01/11/2011,2011-11,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,0,"Canterbury Earthquake Recovery Authority (name_authority)",0,0,0,0,0,0,0,0,0,1,0,0,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.163695299837925,0.568881685575365,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.244732576985413,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976
