identifier,king_war_lacedaemonians_allies_athenians_son_country,athenians_city_arms_temple_death_commons_day,hundred_infantry_heavy_ships_thousand_son_athenians,wall_athenians_town_city_sea_place_army,athenians_lacedaemonians_treaty_allies_lacedaemon_alliance_athens,sicily_war_syracusans_allies_athenians_syracuse_country,athenians_enemy_syracusans_ships_battle_army_men,war_men_good_city_present_power_country,ships_fleet_athenians_sailed_sea_peloponnesians_put,athenians_alcibiades_tissaphernes_son_envoys_lacedaemonians_government,enemy_sea_athenians_force_war_land_numbers,country_athenians_allies_territory_lacedaemonians_town_city
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.98.1,0.00116009280742459,0.00116009280742459,0.117169373549884,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.755220417633411,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.117169373549884,0.00116009280742459
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.98.2,0.000683994528043776,0.000683994528043776,0.0690834473324213,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.924076607387141,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776,0.000683994528043776
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.98.3,0.00123152709359606,0.309113300492611,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.616995073891626,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.062807881773399
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.98.4,0.00103950103950104,0.312889812889813,0.624740124740125,0.00103950103950104,0.053014553014553,0.00103950103950104,0.00103950103950104,0.00103950103950104,0.00103950103950104,0.00103950103950104,0.00103950103950104,0.00103950103950104
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.98.5,0.00123152709359606,0.124384236453202,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.678571428571429,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.185960591133005
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.99.1,0.0770392749244713,0.00151057401812689,0.22809667673716,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.681268882175227
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.100.1,0.633426966292135,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.35252808988764
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.100.2,0.247536945812808,0.00123152709359606,0.432266009852217,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.309113300492611
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.101.1,0.00131233595800525,0.13254593175853,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.0669291338582677,0.788713910761155
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.101.2,0.153201219512195,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.00076219512195122,0.0769817073170732,0.00076219512195122,0.00076219512195122,0.153201219512195,0.191310975609756,0.419969512195122
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.102.1,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.263779527559055,0.13254593175853,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.591863517060367
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.102.2,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.723097112860892,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.263779527559055
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.102.3,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.0591647331786543,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.9292343387471
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.102.4,0.185960591133005,0.00123152709359606,0.432266009852217,0.185960591133005,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.185960591133005,0.00123152709359606
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.102.5,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.329396325459318,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.65748031496063
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.102.6,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.39501312335958,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.13254593175853,0.460629921259843
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.102.7,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.00140449438202247,0.984550561797753
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.103.1,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.660075329566855,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.000941619585687382,0.0951035781544256,0.236346516007533
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.103.2,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.983383685800604,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689,0.00151057401812689
